dataMatrix	W616f	W617f	W620f	W622f	W623f	W625m	W627m	W628m	W630m	W631m	W632f	W633f	W634m	L818f	L819f	L824m	L825m	L826m	L827m	L836f	L841f	L854f	L859m	L862f
Q64339_Ubiquitin-like protein I.	21.0857812066266	22.1239687064494	19.2336132408232	17.3577364360842	21.4560385102104	15.8155934400241	16.3631630331891	16.7809752937213	21.0311707976711	16.9252470463271	21.3009441749824	21.2041494627881	19.1207124899242	17.669032511233	19.2570696811643	16.9786130488807	20.3719213744373	19.7308732913986	20.0696205408141	19.0789573332986	20.3512107379264	17.4706156637311	16.7062731428829	18.0436541599097
P17182_Alpha-enolase	21.0396307878398	21.4231546461827	19.9873798272304	20.4605456359943	21.6489665425122	18.23658473464	18.9623066674295	21.3064361185221	20.7872063177064	20.5417685144311	21.5497413152775	21.6349981136323	21.2134034424789	21.6469193449888	22.3011320669412	20.7875019765159	21.3583000107079	20.6520564137414	21.7154957777379	19.4240172103393	21.9024564504624	21.1780823084504	18.4528126847752	21.3482357989038
A2AEP0_Odorant-binding protein .	25.5021118907129	24.5931697426517	24.0479383168804	24.7371636701853	24.1946776627492	17.9480024162486	18.835672466266	19.2473370757672	19.6969952113462	20.0240017836406	22.2598662195936	22.5337000866549	18.82149111926	24.3445822618306	26.0768304358924	18.4249656231844	17.2918474335453	18.4073333722447	18.5025937795218	23.8389881523013	23.2196664778043	22.8540688190623	18.6347130099281	24.635959629048
Q8CIT9_Suprabasin	20.1064822773065	19.0596756882951	19.1998345248601	19.6795297187846	18.2036483419854	18.9676824617506	18.4710197467475	16.9194994225592	17.8928660535624	17.5255112508417	20.3088439392622	20.3951270816691	17.2836702418233	16.8804352668149	18.6825722343765	18.3113844206604	18.1357719017178	18.2364596382098	18.4246688870338	19.422907713075	20.2958300183002	18.2821232515005	17.0999102260706	19.9614088828796
P70375_Coagulation factor VII	22.6667525617975	22.1534349809129	22.5387066293007	22.3785390872987	22.3882375377503	22.2319663066943	21.7044081656003	21.9757866691502	19.4454180491097	22.2285687390703	22.4035923942502	22.8550954448942	21.8081248057723	22.1922280887446	22.1043130460036	22.2426598010885	22.0098477485179	21.8609333221216	22.0483031023175	21.8351380121613	22.3499772666964	22.0911657881822	20.4342290027796	21.3737645887026
Q9Z126_Platelet factor 4	25.4311656218642	25.3677064168365	24.2864591985503	25.2461649003181	25.5528213978603	26.0208802696117	24.6498153233184	25.4084730580925	26.1304239801148	24.2974533970616	25.7275191664794	25.9135635675894	25.5025272505048	26.2764408009021	26.0938477411773	25.8642669225701	25.7381194801494	25.7110037561355	25.7114163858997	24.5012179942079	25.7398102701394	25.5442441342497	24.4166018219799	25.1956776831339
P01027_Complement C3	32.3131581704991	32.4223086299966	32.3683601840185	32.5907515014612	32.5498672576418	31.8525464631292	31.834437775761	31.6682607829473	31.4761915663763	31.8768172394655	32.5116966834017	32.6106250032142	31.9331564630643	32.3817944210187	32.0498335966173	32.192930282976	31.8386761299515	31.9938484128084	32.0897478738961	32.3604871851481	32.5559376188378	32.5296793271276	31.9331507886904	32.4332399282934
O35930_Platelet glycoprotein Ib.	23.4401194274024	23.5501328519026	23.428032580702	23.4920689375189	23.5262130166904	23.8240077814187	23.723240238937	23.8945728160965	23.8857936402481	23.7140510495095	23.5909069137834	23.5167551512718	23.8204349229469	23.6135451147128	23.5113292033258	23.8444907579203	23.8702596328866	23.9787437084751	23.8420258075006	23.2498825180346	23.3934936320927	23.3802784696303	23.5618088390382	23.4062151281529
Q8K1B8_Fermitin family homolog 3	21.4905172200233	21.5795067685982	21.7144362911395	20.9183076917446	21.7537452891549	17.3789693525746	20.0186946292732	21.6920365095907	21.9883148252071	20.6571977255991	22.0163291747026	22.2859557027818	21.9728419578913	22.5952451866938	22.9260358784175	21.4914726969966	22.3012159543345	21.7738211456202	22.1561792314331	19.0190068064738	22.7098609499899	21.987890498798	18.1702105652754	22.3051928399347
P15327_Bisphosphoglycerate muta.	23.8452949765293	24.2869499730394	22.7104357770215	23.8598339910969	24.2983232824264	19.755746289404	22.4313879297044	23.0302414456554	24.0055896008252	23.5454802940287	24.2568028482035	24.2071229322997	23.428265724429	24.1732650862507	25.0839742988322	23.34738225512	23.8147352952884	23.4993215963099	24.072553473226	22.8192076915063	24.360192850397	23.9352679418018	20.9064168546839	24.2639946666197
P14106_Complement C1q subcompon.	24.5650297725446	24.9406873684632	24.6938557209295	25.2702784996471	25.1077137071819	25.1695947569577	24.9783873505346	24.7307607571735	24.2196893699601	24.6061032294225	25.1912645363187	25.4324720662752	24.5586251875183	24.6806086963667	24.8767434365234	25.0155508295404	24.5010743652258	24.7290137719648	24.9313204946183	25.276258328051	25.2273483015364	25.1363270268056	25.1891152694538	25.0826603852423
Q61129_Complement factor I	27.918228518645	28.0124342658908	28.0219848917921	28.0029573042864	27.997768950679	27.8363049602436	27.778753531107	27.8177995131049	27.3265477120461	27.8359710647375	27.9086880928591	27.9809625274501	27.7375870399988	27.7806790270019	27.9765837007974	27.7424586028907	27.8048309584942	27.7995205661256	27.8676196066157	28.1113394723852	27.8223340205599	28.0067551175406	27.9419773049155	28.0947877523607
Q91WP0_Mannan-binding lectin se.	24.5145801897048	24.4962608526703	24.5327976196669	24.7022975216132	24.6115610231194	24.6148604509378	24.8059363999353	24.6615940399655	24.7076325404836	24.7442195787539	24.7456589386346	24.6210784150536	24.9175459027368	24.5454834756024	24.4780246301952	24.8643917179205	24.8194503756322	24.9007685255431	24.8795941863534	24.4502226690922	24.362807873574	24.5662840318851	24.6010056279527	24.4140353523548
P68033_Actin, alpha cardiac mus.	22.6645835655137	22.7238890052794	22.6877891468211	22.4498369235368	22.834792179127	17.465549506099	21.3276829734728	21.0587276956085	18.5925986849919	22.3381954391626	22.6423142914861	22.8774000376766	18.6637441827548	23.2432629076824	23.7573914337121	18.5760461336724	22.7655204211487	22.4131866821759	23.0879708492493	19.0664679617312	23.1258286966304	22.8610172176819	18.8059638613346	22.8935603952352
P49182_Heparin cofactor 2	26.2318780014643	26.140499974856	26.3493332036882	26.3678297037992	26.2827479650029	26.2495365183063	26.5023860585897	26.4625992485386	26.1734465735739	26.4162556968767	26.2735082178682	26.1626265842422	26.4258322214961	26.2232266399242	25.8076220109585	26.4822746047296	26.4915550234275	26.563845976158	26.5285586761531	26.5914130011408	26.1364363989753	26.1616186033988	26.5409366889372	26.416958684591
Q9ESB3_Histidine-rich glycoprot.	27.641720704378	27.8798694470928	27.7596135307398	27.8265801984218	27.9274745287648	27.8974933771809	27.9481194438837	28.0629875013463	28.0046729317838	27.8635869242006	27.8553805525063	27.489994915598	28.0109985670333	28.160837464308	27.5291650536671	28.1591237522189	27.9889712707792	28.055634282028	28.0528355079397	27.7271495586849	27.7115906256047	27.8105394717117	27.8964234128866	27.8389262339725
P15532_Nucleoside diphosphate k.	17.9213637555711	18.2691897463567	17.3453563844374	17.7184154115094	18.2322185867756	17.597500824243	17.3002400038408	18.0711938154317	18.2801915173349	17.5144538642196	18.4428541829285	18.3673925254746	18.0975253621168	17.6838138335125	18.8579983631358	17.808021596821	17.9867139574736	17.850597018867	18.5981516820363	18.1323969162922	18.2994341373888	17.3648558906306	17.6948176363357	18.2806280628184
Q61805_Lipopolysaccharide-bindi.	21.4487870575963	21.5315328121839	21.363418678798	21.5726936353472	21.5009815212868	21.5975666949884	21.3683139529845	21.215876144311	21.1637166178474	21.2169141150527	21.0636890073066	21.727387872025	21.2649549470691	21.1195673000803	21.2115641024391	21.1235879906105	21.2291743893169	21.0848023877194	20.7874976881105	21.6983457259944	21.6853105444257	21.6680799315917	21.471880951045	21.5039512656563
P05213_Tubulin alpha-1B chain	20.3308610905642	20.6690554592857	20.1946201070599	19.8130254882491	20.6098902193978	17.0330400784219	16.2722938921285	20.5722107813504	20.2547950823662	20.2182599074512	20.2005467845689	21.0581176046955	20.2047372394729	21.2111591683897	21.1374625912984	19.6916914560431	20.4862380819753	19.9122246556474	20.6680445335903	19.4814736574564	21.0520756209302	20.5388585213768	16.7990201245281	20.5356252951233
Q3UV17_Keratin, type II cytoske.	19.8833480987747	18.3096410581626	18.1935423487975	18.8356975982031	20.1392114320943	21.0659474081811	18.1935676143073	18.6675336596544	20.3133295305128	19.4060827782239	18.7311011517103	22.2151586613929	19.6742684699154	18.753283061423	18.9267758325594	20.4094269346924	19.2810814834609	19.6450602811639	19.0339666898407	20.985597460001	18.993105850126	18.774177766461	18.0649780590911	18.6037084127376
P13597_Intercellular adhesion m.	21.2167902550503	21.3519697190173	21.3995208462012	21.3632348493503	21.183103772859	21.1723470817126	21.0922950194589	21.3431253838905	21.2548175679874	21.0680057441783	21.3378536575108	21.1131331220704	21.0547324827627	21.0875248346057	21.2897009132368	20.9814672910249	21.0241711380643	21.2654951549258	20.9179923349477	21.2819556299029	21.1553983836991	21.367840499237	21.2562063845486	21.4414424888731
Q8BH35_Complement component C8 .	26.2995604753394	26.3738468791815	26.3679643078031	26.3824595157257	26.1597372466186	27.7748937068915	27.7937789127411	27.7222709725369	27.4754155565518	27.4325131005979	26.272521865372	26.4966092742273	27.5743693591259	26.7719485122171	26.2862228453888	27.4420150760008	27.5429791750825	27.4161712792391	27.5659505290365	26.5329520321771	26.739887919738	26.0747250570076	27.7642918286779	26.6166407098235
Q8VHK1_Caskin-2	25.996939247956	25.7176810245141	25.881614098007	25.6776473894792	25.536399836485	25.5028279201694	25.3814024786118	26.4675827898943	25.9567139259052	25.8489196422922	26.1948718023423	25.3886064771745	25.7232065140153	25.87447684148	25.9597722278441	25.638572796192	25.6584549215335	26.1511636771432	25.550183239988	26.8095311698553	26.2871694352096	25.2443345073143	25.4238168458468	26.2250778128108
P04945_Ig kappa chain V-VI regi.	21.6240626110332	21.1245779268546	21.3248370328955	21.8226817829385	21.3708091092754	22.7774558963239	17.9383212317667	21.584800713303	19.0596765067637	21.6466994376702	22.7908616211417	20.9696442991007	18.6984737679885	19.7988141954971	19.8632542735284	18.3547919953968	18.2683559496499	21.6541155791756	19.3438001347468	22.1898566745157	21.9153938089789	21.4569469262947	21.7995970437547	22.3602240685359
P63017_Heat shock cognate 71 kD.	22.419824939417	22.6087046734342	22.2433987535309	22.4196743881918	23.0933927394823	20.2841618584738	20.3178271585465	22.3764701478014	22.5466920837334	22.1643510291903	22.7232510731992	22.9557919592435	22.1125247753418	22.9790490257737	23.7610662391123	22.0579101083908	22.2000353019039	21.9793608207635	22.6751623804319	21.8833744489797	23.3849984384434	22.6569313913348	19.6686576932926	22.9849594660421
O08709_Peroxiredoxin-6	21.0624819817762	21.1056860363857	19.7495835482324	19.5699277931833	21.3018436289634	16.5001768196075	16.6422411301381	20.2705626812397	22.0314181872447	20.5931252801339	21.1441923778333	20.9256174578922	20.2674858032925	21.1162190920909	23.3775560887841	19.5294392476265	20.6595040496141	18.46742580695	20.9805543360814	19.2159949063367	21.8039854372572	21.0338034032625	17.8918658931498	20.9815964626034
P10404_MLV-related proviral Env.	18.7124202640338	20.8720040965808	19.2338563120616	20.3221925111788	18.7373432791638	21.9097972451318	21.0722050750213	20.938552043576	22.1656286753445	19.2014927985898	16.8946928528268	18.8676085674097	21.1440426591446	20.5084659091149	20.4313573213641	20.926119330739	20.9320379098714	20.8997091004034	19.0499013948444	17.8893111483475	21.2100873124138	19.2823464074499	21.1863660627561	20.7961347884183
P70389_Insulin-like growth fact.	25.3242521153834	25.2996124561522	25.4876413442505	25.2791095078931	25.5157692461809	24.6913632455715	25.0706549101748	24.9587521752445	25.2595034982696	24.8772007104739	25.6575980179354	25.3115842501945	24.9569462092519	25.4104108494635	24.6910825817547	24.9301652267602	24.9095634343886	25.0693140520877	24.9345128986069	25.5677130042539	25.4707165834483	25.3809377918936	24.8410922758814	25.5115416679294
Q8VCS0_N-acetylmuramoyl-L-alani.	23.9281975641513	23.9558471978001	23.8297454744152	23.7981862982624	24.0692171749961	24.2829310324957	23.9990129979864	24.2942732538916	24.0378823789904	24.3004748965888	24.0311460563804	24.020800597028	24.3725473360786	24.0247717458458	21.8022902439482	24.1762449917704	24.1499213588976	24.3376446301049	24.1324167318611	24.3389047314155	23.5581488145544	24.1705038171362	24.3993662051317	24.3341357736289
Q9R1P1_Proteasome subunit beta .	19.1060803001089	18.7023051446249	18.9226635185889	19.1294334827144	19.4310117897849	18.4521118709157	18.7535739373245	19.3183003336647	19.6472379424314	19.198866900921	19.3089426563929	19.0954992468156	18.9874362879127	19.1602127285603	19.6117406631661	17.445551131969	19.2974054023995	19.2032060801286	19.0954430747229	19.119486404579	19.2857563827409	17.694766090614	18.9127368649396	19.6326487019019
O89020_Afamin	28.5946499041361	28.5281465706793	28.6724816702483	28.5682493306368	28.5573563019099	27.5822662758959	28.0307492962348	28.0420440699043	28.1276315103106	28.2322689637088	28.6124599896705	28.4732183298975	28.1271128710599	28.352434803638	28.4905847899036	27.9284831347087	28.1481778620902	28.2633524526868	28.1423041937859	28.26399008346	28.2394372679377	28.5241245137758	28.1602507551756	28.5505670243385
P08113_Endoplasmin	20.8791877886807	19.2218133741998	19.7000813231686	17.8719587050137	19.7445246878132	19.1010764241223	20.8867551630542	20.1333487248985	17.923291733329	19.7166622741213	20.3995250236271	16.9670894458373	21.0225501771968	20.2105136592915	21.1577482936621	19.3717449999723	16.4263253681141	20.4457532081332	19.965148654399	19.9241156925498	20.4645818942322	20.0732701238222	19.8074422826682	19.9213032540462
Q9D3H2_Odorant-binding protein .	25.9159869369777	25.058372969211	24.4456294584049	25.1813940279185	25.2136377928333	24.6744926158413	25.5181315734256	24.8133565073733	24.5950617774887	24.7344652775904	21.3202009059377	21.3905084074521	24.9941418300739	24.7501328528021	26.5669908587836	25.0182485785962	25.221220104515	24.1178409146251	24.0763142480412	24.6498345058489	23.7326569518317	23.6549642860038	24.413502683905	25.822366894305
Q99LX0_Protein/nucleic acid deg.	20.7438092429039	20.8640666266124	19.9428408307625	20.4492103708181	21.0403571196646	18.5173026645216	19.8398187967337	20.043905223896	20.6693595816914	20.2423853404562	21.3759623886549	20.8959596229685	20.455016992105	21.0308046842419	22.0240772705078	18.8792842724474	19.9121027494492	20.4551356638754	20.9785449862848	18.6917646514823	21.209554506475	20.1222075996087	17.7949154397379	21.0017875117402
Q921I1_Serotransferrin	32.6160914455299	32.4339880317997	32.5017343085664	32.4197406018103	32.5213076117675	31.616716082722	32.4459384340643	32.2836240752944	32.1652568036239	31.8583808883201	31.9943629329677	32.7074727776902	32.1597407876211	32.0264255063711	32.5319609609737	32.3168866715192	32.3212810198571	32.3394927103379	32.1847536946281	31.6971366245852	32.6286734753017	32.7090493054728	32.2551290154491	31.1830402999376
Q9Z1T2_Thrombospondin-4	22.189341682727	22.0165464784487	22.2904293841818	22.7476556133577	21.9452380620787	22.0350573128003	22.2648135294628	22.0503877447358	20.6964370780624	21.3578157431703	22.6236906355008	22.2596136890047	21.7536700138732	22.0021744569666	22.2450112179981	21.5201942272249	21.906325372841	21.7587019476984	21.5650822004345	22.0596890477567	22.0850924713713	22.1542093189336	21.7579562793142	22.3039362295309
P33622_Apolipoprotein C-III	27.7828699685837	27.7165371131961	27.6330343445418	27.6888747782616	27.7166396774707	27.6928798024515	27.7727331903435	27.5323697191373	27.3259261684548	27.7366117824719	27.8099927866699	27.8256074065304	27.9943074230099	27.9905987885759	27.9806064557578	27.7687151832968	27.902825992957	27.9000344654864	27.7737463070534	27.0293549730468	27.6903685868171	27.9856137919503	27.1047447849055	26.8479324689494
