dataMatrix	X501f	X502m	X503m	X506m	X508f	X509f	X517f	X518f	X527m	X528m	X529f	X531f	W616f	W617f	W620f	W622f	W623f	W625m	W627m	W628m	W630m	W631m	W632f	W633f	W634m
Q8R146_Acylamino-acid-releasing.	21.7720063229097	19.2289338854715	20.7729939799174	22.1297856297582	18.1295510827558	21.2499904090036	20.199719210962	20.450691241399	18.7382349554699	19.3020386576377	18.4242529109198	20.9147090291268	21.1264848696662	21.8254231152668	18.4078632725908	19.9151568032127	21.6668311031368	17.9082908802826	17.1503680176535	18.4878234724981	19.9866863798069	18.477590178823	20.6488599342948	21.6847384560649	17.7070276359997
P01665_Ig kappa chain V-III reg.	20.5929211909978	20.852625224856	24.3361645140078	20.6447259121262	20.0459110982393	20.0124760326173	24.4768900510226	21.6233460289363	23.0581369320516	22.3615466681263	20.6170845860421	23.3133933354629	21.0336160713083	22.8655286438067	21.8656742830989	21.5225711154522	21.1288469209687	21.2047730599046	20.2537620956801	20.8415825824625	22.1250514294486	22.8827480773841	22.2059988706564	21.238933701978	18.9071350159081
P01758_Ig heavy chain V region .	19.1529394648093	19.4675000790817	20.5041262584574	19.1146783617749	22.1073933347231	21.7941506850167	23.382392888112	22.1816222626544	20.8988749827041	21.423980681814	20.8922209464722	22.0505528184618	22.1859633664049	21.6809360324967	21.5617751672457	19.4163737495584	21.4877394659779	21.5838397051401	18.4748485322071	20.7471957375493	19.5599904819514	19.5363635457425	21.3872118162034	22.1158791774793	19.0112958412207
Q3SXB8_Collectin-11	18.9034381120705	19.3718457576424	17.2775315099835	18.7976419280155	18.890757998947	18.5466219247492	18.5592578021303	17.586634725197	19.0372315766082	17.4359125072454	19.2817411678415	19.1434128114169	18.8377443652462	18.7153843168099	19.1739607145232	18.8839381019684	16.7304609823253	19.4184997756076	16.2550555020392	18.830741786286	17.3716732021172	18.8053431903287	16.5661972240201	18.9585478445146	18.8259247826137
Q9JJN5_Carboxypeptidase N catal.	26.0496152676011	26.1155306104303	25.9468111682264	26.0470458422324	26.1106078799273	26.101228250783	26.0849887030372	26.0886213367196	26.1023576465826	26.0464644299897	26.2497380240585	26.0550978720876	26.0662838514177	25.9241530266214	26.110264091278	26.0263623509149	26.1767847627756	25.8709529508258	25.990313479994	26.1129362525644	25.8927787535714	26.1440393906839	26.122709530145	26.0788785247487	26.0676050446425
P21550_Beta-enolase	18.8548415746973	19.3397677940243	21.8067279828001	22.2875562669915	20.0664909681202	18.5648410721711	19.3632792379511	19.4311833516294	18.0066477909994	19.3473476540548	20.7307314242086	20.2560492675576	19.6976257821878	20.2153906589217	20.1604571230403	20.6608631215692	21.6801480898847	18.8622122393542	17.4936157044555	22.6099614383775	20.0889189004486	19.2069566526078	20.6006612254762	20.8316905371127	20.7774990351829
P63001_Ras-related C3 botulinum.	19.9732157159367	18.4250690941118	20.2026103681432	20.364718592112	18.0044678705516	19.4939588938074	18.4414584666549	18.8782871842811	18.592358813688	18.3828477417811	18.42751978368	18.33397912531	18.5987307508233	18.1632752849474	18.3183188411821	18.1618267804014	20.1521419909543	18.71232734541	17.1857966409843	18.2257503604553	20.3327804188796	17.9940435600698	18.284774136286	20.3853709772976	18.4095531970545
Q8K558_Trem-like transcript 1 p.	19.9660165624061	19.1454811585283	20.1542025188115	20.4009605905976	19.7594621732515	21.1687648369617	19.5811981724774	20.1502628070768	19.2176867791037	19.4309888276046	18.9194685801555	19.3846072338994	19.8677912312741	19.7663621947576	18.5456332231629	19.2047165144311	19.7258361637156	19.9561569591362	19.0513380582976	19.7274570440863	20.4533770298113	18.318859017726	20.1230642632723	20.2537056898091	19.5043943407
P01786_Ig heavy chain V region .	21.137452428363	21.8297652137975	20.9607221068005	21.1783859955164	22.3465507942904	21.7009075409283	21.9619818130406	23.116924532205	22.5948105908645	21.8828150450795	21.7614693632096	21.8363812463517	20.8354263197436	22.5219318962157	21.4269543123064	21.9204006533763	22.1648682678136	20.7566435565494	21.0237386200227	22.4417138693066	21.9296754135249	21.6963227762898	21.8679853645044	21.6275569277897	21.529373120572
B2RUP2_Protein unc-13 homolog D	20.7249801742702	21.4189255127969	21.4989050690284	21.0396276087071	21.2671298576208	21.509939992547	21.6166628061556	20.6600170080885	20.9375393273767	21.3311088364376	21.2083068549833	21.2365660736316	21.7200297156426	21.0410782385169	21.5109705606254	21.4075850649485	21.2020785248162	20.4774146500199	21.6355560588196	20.8154601098864	23.4065987014762	20.8229588864259	20.933375674967	21.4532544297682	21.4827059297897
P01843_Ig lambda-1 chain C regi.	23.8100195667042	23.6778175848509	23.1776214879226	24.2993451262688	24.2272375285156	24.1971193341673	24.3218026108882	23.7538300456451	24.5249033353316	24.4901401415732	23.4319223231911	24.5930739755258	23.9252500856652	23.4232183916327	24.7059702263597	23.7139035297636	23.8404408357317	25.3009775394573	23.216440074746	24.2937525559026	23.1869969393044	23.8270725527872	23.8972903435413	23.6968531561391	23.4158100964116
Q8VHK1_Caskin-2	25.4694942645895	25.6261010251436	26.6932969033214	25.6436504563386	25.597081294653	25.9339097857076	26.355622226933	25.1485999316507	26.1288168784916	26.5558035476253	25.6326840872735	25.9734505631769	25.996939247956	25.7176810245141	25.881614098007	25.6776473894792	25.536399836485	25.5028279201694	25.3814024786118	26.4675827898943	25.9567139259052	25.8489196422922	26.1948718023423	25.3886064771745	25.7232065140153
Q8CG16_Complement C1r-A subcomp.	24.7838815880066	24.9392322426059	24.5417786744142	24.798256220531	25.0851278157561	24.3453980723399	24.6768669000218	25.0101867719007	25.1511647612641	24.8933243083452	24.9990966363324	24.7670737162594	24.6724935399112	24.8994654433159	24.58716838277	24.9165855611532	24.9678269493999	25.1592840805285	24.9308198868736	25.011399430446	24.7379098482034	24.8634996805353	25.1422303292	25.0558869429393	24.767437076523
P08607_C4b-binding protein	24.1372314840886	24.677385014894	24.7371395269341	24.5801882827353	23.9288266481793	23.445945251743	24.4123094695887	24.2791708760336	24.6618111452399	24.8454330054145	24.2509185743393	24.3308672437087	24.2245263754897	24.1116812540162	23.8360418770788	24.2496503660055	23.9348619966424	24.8802277214493	24.2727092245927	24.6847998690875	23.8342448665922	24.4947619733116	24.220903610367	24.4199902576765	24.6237165306929
P55284_Cadherin-5	21.2070958172819	20.829433869902	21.2885428172512	21.1226957876145	21.0521713336641	21.0230494018093	21.0939486183271	21.0362442226433	21.0778387933319	21.1202904088185	21.3014266981448	21.2617095886505	21.4413416738045	20.9290041516927	21.6018747055692	21.3752494752512	20.9704666695576	21.0799695751825	21.0035870506609	21.1194669319903	20.9819385323385	21.1034001943841	21.1285161046572	21.2541914430887	21.1817955756121
Q9DBB9_Carboxypeptidase N subun.	27.556301630701	27.5212973065915	27.3901958580344	27.5269206481792	27.4972278869541	27.5566839080292	27.4316710260711	27.3954176391339	27.5153387911883	27.4848215424035	27.4815146714931	27.4905988665637	27.576194029795	27.3887011931946	27.5548799194168	27.5263946437753	27.6106437002806	27.2853205115599	27.5600423980369	27.4780079607493	27.6108379777445	27.5494837571087	27.6983118090506	27.4994567623452	27.42439441941
P09470_Angiotensin-converting e.	21.637766561944	23.218513129261	22.979476309135	22.8836684710056	21.6941982419542	21.5552782568595	21.870365472191	20.8457127596016	23.1747841475238	23.326327712665	22.2078061519119	21.7153390831033	20.6865587620718	21.7895212077533	21.978711331803	22.4240433653028	20.9066917240958	22.8734691770272	23.199895460448	23.2896847333213	23.0481352758775	22.9545813226156	20.7043870564951	21.6892696805419	23.0794133288291
O08709_Peroxiredoxin-6	21.7978057707334	20.8108143091378	20.4149637649926	22.5402683049251	17.4031214002728	21.030073862887	21.0627222491578	21.1325323626036	19.7264551713469	20.4538410580916	19.4249032308463	20.6969696480428	21.0624819817762	21.1056860363857	19.7495835482324	19.5699277931833	21.3018436289634	16.5001768196075	16.6422411301381	20.2705626812397	22.0314181872447	20.5931252801339	21.1441923778333	20.9256174578922	20.2674858032925
P97399_Dentin sialophosphoprote.	16.4953255648198	18.6979482159629	17.1876684207016	19.2675432502738	16.5010745936826	16.7260218038822	15.5057579107623	17.4302787382604	19.0174287966104	19.4597505430334	16.958421819678	16.87034659058	16.4577434953244	16.5858372098469	17.5892859795605	17.5121686192431	16.5257064560479	16.7194425680324	17.3091184624954	17.851569291046	17.6998765644975	18.5313568239121	18.5046947524518	17.0207403955397	16.9057503596962
P05017_Insulin-like growth fact.	21.4957252556149	19.7904126308751	19.6906422460153	19.4411891814262	19.9638478864613	19.9710495187541	19.4323803082873	19.6601848339305	21.3857256389026	19.6807139584297	20.1094331163227	19.9211231753907	19.8675015038426	19.8228805103505	20.9480746022408	20.9606579526522	20.7793027612384	20.6350033187222	19.4634119975938	18.2104012887635	19.7695384453393	19.5514026363494	19.6576304951815	18.1787918514374	19.716027842672
Q9EQ21_Hepcidin	19.836000442165	19.1975607840719	18.6946576919794	18.226467041705	19.6871540558748	19.9486143494049	19.1104512957905	19.6535535103225	18.3414700897681	18.5587421790632	19.4340969895175	18.9755620779692	19.7967616029222	20.0127793302634	19.5447904338725	19.4395410045477	19.0609310427775	17.7062697023484	19.089208642664	19.324363096268	18.939815118179	18.0831734701574	19.6924125573537	19.6594845640474	19.5930753527933
P33622_Apolipoprotein C-III	27.4842609034545	28.0018644625112	28.0298791392617	27.7018465380143	27.9752915482518	27.7818357329932	27.7819900704456	27.7058070106541	27.0427292843187	26.9759354958107	27.7192192813777	27.4808250776486	27.7828699685837	27.7165371131961	27.6330343445418	27.6888747782616	27.7166396774707	27.6928798024515	27.7727331903435	27.5323697191373	27.3259261684548	27.7366117824719	27.8099927866699	27.8256074065304	27.9943074230099
P11859_Angiotensinogen	25.3465348337768	25.2690419039851	25.0918479192337	25.1124912094018	25.1747375247819	25.0822309205416	24.7773050867985	25.0444181341906	24.8384452188132	25.0312966855579	25.0023592197616	25.1380916158059	25.0434108357506	25.1509993459701	25.0739784127098	25.4243088105851	25.1619143999706	24.9825319075571	25.0062957704657	25.2051002733837	25.1968726821091	25.195926791709	24.8854170086536	25.1090046919818	25.1331317053403
P01806_Ig heavy chain V region .	22.1531066622903	21.1619689711936	21.7248493811189	21.5451302780757	21.6938888922572	23.1873194486372	22.6440074165123	22.2563765810746	22.4136731178927	23.5781152410699	23.2607784376352	22.8195412011196	21.4047695836469	22.6427535385741	21.9419957459661	21.9662065352058	22.8981159647615	21.3419970580117	22.9849891829712	23.0946370051725	22.4924013798337	21.2793828807459	21.3608168170082	21.8143813087669	22.9652176267671
P24549_Retinal dehydrogenase 1	22.2268050797348	20.2987971701913	21.112036321872	21.9713633980705	18.6924847038553	20.9494114795902	21.0958211382055	21.9468729076938	19.2910745593266	20.3592327919832	19.1294256340269	20.749906448934	20.4215446800166	21.2715235823371	19.8176414460868	20.7007984558045	21.6387886437519	17.3738075767725	17.41265477001	19.3136744145709	21.0904432750816	20.9631277746104	21.6233533974791	21.2033063274368	20.7861718003818
P01787_Ig heavy chain V regions.	19.7365282792011	18.0561388979341	18.1164916451153	18.0117645509621	20.4106234401466	21.19080730519	20.4763457293017	20.444956346775	21.6096019269137	21.7024934747655	19.5746186929819	21.4291601150232	20.4135112060826	18.0385193579055	21.6298210582943	20.2157955800548	20.4635935983983	19.6297267954331	20.2540042650591	20.9854640459608	20.772929833321	20.2351758856371	20.8318517102379	20.6803144488922	20.3050835761067
P26928_Hepatocyte growth factor.	21.5413270767782	22.6964918440989	22.6687087550929	22.4986674863246	22.9198476995539	22.6373445901281	22.4040985812396	22.1428932609552	22.6320240460481	22.7620362656141	22.5430014845943	22.6715367476316	21.1486376325927	22.3523586919954	22.2589120310372	22.2202997919074	22.4847367414635	22.838219465285	22.6592846366863	22.6109031815337	22.5183730567893	22.4297203598791	22.6417791261242	22.3774642127522	23.0197797206039
P07758_Alpha-1-antitrypsin 1-1	18.333069720906	19.4162929421722	18.6966642962001	19.8357990774372	18.0217818159245	18.498945244875	18.6773480205405	19.2586280003595	22.7129147476828	20.2161318575965	17.1181179090131	17.6955194876769	18.2592748780884	19.4221949278422	18.1912972465177	17.809381407487	19.0059289342432	18.2234264153043	17.2209940890401	20.8130725687909	20.1759008207571	20.3375986236791	17.664272270491	17.7870737585782	19.8534389230373
O88947_Coagulation factor X	25.7930625743403	26.1160566032206	26.2562665747857	26.0841209725194	25.9731153232481	25.9295197506153	25.9581261824252	25.9502090632512	26.0320966920297	25.992990615244	25.9068608767004	25.8878571311971	26.0286952403197	25.9464430855056	26.0497913955631	26.0752731559911	26.0434650722777	25.9238975092732	26.0303315449264	25.9900043031489	25.7915740851137	26.3898039602846	25.9674862663005	26.0800229427256	26.0877548180107
P70349_Histidine triad nucleoti.	20.1236433995353	17.5820055902996	17.9824476271335	20.3840902069969	16.7400797329538	18.097158002949	19.9115167921157	20.1361156130292	17.4401844710131	18.3222570313036	17.0255002093368	17.7782352750787	17.0000761656658	19.4317931841233	19.1279222509023	17.4509129616214	19.8116701442798	16.7953596353728	17.1207994979505	19.4122328334968	17.9008037311371	19.0677822719225	17.33860051427	17.4439426462136	17.9586703487319
P61939_Thyroxine-binding globul.	20.2432198992721	22.0171659035272	23.017385630129	22.8043638461283	21.150149357491	21.5492728118597	19.4350394322358	21.4487927277905	23.2398573545721	22.9874408055046	21.5468459581254	21.6668376029182	21.1208023323297	21.6140392788677	21.6422565525539	22.1858383323211	21.7885631203531	23.1370059703272	21.9746809188213	22.6786648224335	22.1264172806128	23.5974699689819	20.2649619603346	20.896015910378	22.9441326841182
P29621_Serine protease inhibito.	17.3154699643616	20.1913812689859	18.9027275716133	18.9619009464801	18.7198233863528	18.7964351508832	16.8472921712198	18.9763450903332	19.3530109718678	17.8025400303562	17.3001187183811	17.3961004220169	19.236903219116	17.3189301395393	17.5790617639509	17.5567284649873	17.1026270708425	19.3440334852196	17.1054260840424	19.3508369530804	19.4354819365784	19.1758953400507	17.3262821834163	17.0864182330621	19.3678013154107
P20918_Plasminogen	30.0243603767853	30.1176470642602	30.0266044880981	29.9516482745276	29.9021560181907	29.9309271488122	30.0462757370015	30.1174676145423	29.9400542929748	29.9861672005998	30.125624566591	30.0459932342892	30.0840046407408	29.9950451079986	30.0075519081056	30.0915587066432	30.0696139855869	30.0138094291734	30.0178667705797	30.0853601267893	29.9940696470171	30.1280376003223	30.0976711403798	29.9494303637757	30.0259027863956
P20029_Endoplasmic reticulum ch.	21.7240139548516	21.8705668747004	22.3493525081634	22.1408892009035	21.5335311398709	22.4713028544248	21.906567598967	21.8368008441478	21.8435621748678	21.0333613280283	18.6455380480159	21.8295649045891	20.8301462044972	21.4032288283774	21.7086371556342	21.6169906221279	21.5060340364205	20.9329466801293	20.5879984714067	21.9794876481292	21.6091154858965	21.7188046977718	21.5765724568889	21.4310260720767	21.5641563529178
P14106_Complement C1q subcompon.	25.0988139226324	24.7422117651055	24.2506488607329	24.8576912760898	25.3452572848752	24.4241321942941	24.8611695618183	25.3481406853973	25.5431772337101	25.1692014227706	25.4213963680096	24.7398217015761	24.5650297725446	24.9406873684632	24.6938557209295	25.2702784996471	25.1077137071819	25.1695947569577	24.9783873505346	24.7307607571735	24.2196893699601	24.6061032294225	25.1912645363187	25.4324720662752	24.5586251875183
O70362_Phosphatidylinositol-gly.	27.4782226731701	27.4535188250884	27.4558409091264	27.3949301091276	27.5043062011977	27.487308293874	27.4958872239669	27.3830781480067	27.1575930369054	27.1636128259757	27.5618943548681	27.5227156130339	27.5283775598033	27.4778447134781	27.5038820145488	27.6094316066687	27.4697470075997	27.1082329840409	27.2790777598397	27.4432467227676	27.4617425894313	27.483766829595	27.5291214344632	27.4729091944511	27.4329808348813
