variableMetadata	chromato	name	chebi_id	annot_level	annot_confidence	limma2ways_WT.LAT_diff	limma2ways_WT.LAT_BH	limma2ways_WT.LAT_signif	limma2ways_M.F_diff_LAT	limma2ways_M.F_BH_LAT	limma2ways_M.F_signif_LAT	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	OPLSDA_VIP-pred_LAT	OPLSDA_VIP-pred_MX2	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M396.0903T1.19	c18acquity			4		0.132531380824927	0.66350315999377	0	0.315870235287871	0.0398438000520357	1	0.0538457019478447	0.940061808375466	0	0.244002578428455	0.141471894482571	0	1.07727243700277	0.0606886291318704	M396T1.3	396.090280245552	71.6453055280194		[M+Na]+ 373.101	1	NA	
M396.8743T0.82	c18acquity					0.161994572490949	0.614427093069335	0	-0.0489901898155072	0.826381363220571	0	0.200571812480359	0.489234057725228	0	-0.0698666357565614	0.628548409963016	0	1.37215610567488	1.68772654328861	M397T1	396.874335028631	49.2264831004865			21	NA	
M396.897T0.89	c18acquity					0.14838578188035	0.674503337114132	0	-0.0402529377068639	0.881158901170756	0	0.297727853086673	0.182384520852277	0	-0.000949321245634849	0.948399764301658	0	1.16685892297198	2.13718576831327	M397T1.1	396.89702390646	53.333804457925		[M+H-H20]+ 413.897	7	NA	
M397.0521T0.91	c18acquity					0.118504678026763	0.728040956955614	0	-0.0366322893555573	0.880621339773021	0	-0.0366058177845243	0.957769876055698	0	-0.154297304618705	0.366791844438756	0	0.993901643651521	0.00300324226897833	M397T1.2	397.052102950054	54.3062457078356			1082	NA	
M397.3068T11.61	c18acquity					-0.0680786507616773	0.889658305410274	0	-0.0183545078718925	0.925431177371234	0	-0.111808357645639	0.853074539441732	0	0.119344659846616	0.566909714844338	0	0.38276532578526	0.598778444609848	M397T12.3	397.30675541825	696.757519158312			3304	NA	
M397.379T17.62	c18acquity					-0.111984105330491	0.781926384672331	0	-0.225862768588851	0.253003012151656	0	-0.260245476040495	0.596420597492791	0	-0.193374407987458	0.406444695278482	0	0.724642599113573	1.39357366220235	M397T18.1	397.379040885345	1057.20233163845	[1078][M]+		6406	NA	
M398.0062T0.87	c18acquity					-0.370955382912967	0.398834320948681	0	-0.27377240650277	0.162100457721885	0	-0.115718598246378	0.85340183088391	0	-0.070024174079883	0.772502839163251	0	2.00906641621495	0.722632807976356	M398T1.1	398.006216476995	52.3648152536321		[3M+Na]+ 125.014	7	NA	
M398.0511T1.01	c18acquity			4		-0.153353845981689	0.786054534951724	0	0.358778905024572	0.0861164524620313	0	-0.0229635656281566	0.952446756557794	0	0.493464091323821	0.012583645284704	1	0.95840487366907	0.252897081508934	M398T1.2	398.051131169779	60.480189776586			164	NA	
M398.0909T16.8	c18acquity					-0.00714045494778048	0.981587488269685	0	-0.0240444675156564	0.896290784099957	0	-0.0531789813630272	0.913671639263044	0	-0.0211939310276215	0.917816439149667	0	0.346618045039924	0.471105606409163	M398T17.3	398.09086808384	1007.98526105941			56	NA	
M398.3822T17.62	c18acquity					-0.150008374211406	0.708495307414998	0	-0.0292547897951643	0.862843402663555	0	-0.303922570193722	0.43851954300923	0	-0.0781604983237223	0.779752621570388	0	1.15565004761423	1.64867622140363	M398T18.2	398.382167047445	1057.17714207631	[1078][M+1]+		262	NA	
M398.901T1.77	c18acquity					0.197432782302215	0.601617896324816	0	-0.0614863553628062	0.813596343396434	0	0.100034510466317	0.862279907253223	0	-0.0859565017386608	0.666713791586173	0	1.32486160078264	0.424937447512183	M399T2	398.900952752293	106.033931335003			5890	NA	
M399.0901T0.89	c18acquity					0.239315979783566	0.508155536304644	0	-0.0676231682989208	0.796791640446038	0	0.180894955139195	0.654214325716815	0	-0.121853516226567	0.480766675215649	0	1.97614286515754	1.24455150359331	M399T1.2	399.090055916339	53.4651775078034		[M+Na]+ 376.103	7	NA	
M400.1473T15.86	c18acquity					0.194444975191349	0.809772776032648	0	-0.159894693082714	0.719891138611816	0	0.324671811462641	0.660089681991557	0	-0.237664245608181	0.449736400700491	0	0.804797884306254	1.47081449664356	M400T16	400.147263944492	951.743961814146	[1082][M+1]+		200	NA	
M400.1815T16.27	c18acquity					-0.0668457982693482	0.893041579275959	0	-0.219180263165978	0.362252521765415	0	0.0247690971710632	0.9624595110392	0	-0.107189190755182	0.553029917083881	0	0.611080688945384	0.489367744025284	M400T16.2	400.181487383819	976.046737647468	[1083][M+1]+		2668	NA	
M400.7484T8.33	c18acquity					0.0776292073939917	0.88441223143722	0	-0.338262941695165	0.0180526809414381	1	0.140901398475521	0.734800285688271	0	-0.347198488251019	0.028612737745543	1	0.516005031659445	1.11788527595419	M401T8	400.748403044965	499.778992480553	[1091][M]2+		327	NA	
M401.1398T15.86	c18acquity					0.165504213580265	0.824001647408947	0	-0.13398835735628	0.750160038797597	0	0.217233054166662	0.768267377605985	0	-0.14517816266142	0.597000589459274	0	0.775888693131173	1.25030470301219	M401T16	401.139787066157	951.637407607758	[1082][M+2]+		200	NA	
M401.1783T16.27	c18acquity					-0.144358798139631	0.781926384672331	0	-0.153240648675707	0.551367622984163	0	-0.149583519325025	0.748148897630149	0	-0.227160620037274	0.158932763725166	0	0.887282996121613	0.479653052284125	M401T16.2	401.178275539594	976.047923478528	[1083][M+2]+		2668	NA	
M401.3737T17.85	c18acquity					-0.0711338793227743	0.887534052919381	0	-0.0776697194211646	0.754233999182323	0	-0.191875148410263	0.74120519669006	0	-0.132222361510404	0.583698446957424	0	0.33006131044448	0.971938111445483	M401T18.1	401.373704651733	1070.73868770092			2659	NA	
M402.0108T1.19	c18acquity			4		-0.314613917189595	0.560896073993024	0	-0.623657269868165	0.0116686310032733	1	-0.373985595843594	0.385380945430917	0	-0.591649873891395	0.00663075085682836	1	1.3381631197416	1.30830590537167	M402T1.1	402.010835815949	71.1557921309724	[1095][M]+	[M+H]+ 401.01	1	NA	
M403.0162T1.19	c18acquity			4		-0.255848860092973	0.581261287843463	0	-0.588713769535	0.00878121965454591	1	-0.401521877225802	0.362936937399884	0	-0.588141345172156	0.00954792313546503	1	1.15975429603488	1.29341190013205	M403T1	403.016157390385	71.2071471123414	[1095][M+1]+		1	NA	
M403.1407T11.54	c18acquity					-0.223084802092496	0.614427093069335	0	-0.107533195181176	0.579744294597884	0	-0.0620800183195804	0.924090264843291	0	0.0837127394021238	0.692762875267398	0	1.27191852170117	0.250657077355806	M403T12	403.140662985277	692.240459662272		[2M+2Na-H]+ 179.073	82	NA	
M403.178T16.37	c18acquity					0.283949453217305	0.666154699802393	0	0.432096588378904	0.179483987403793	0	0.274576035892379	0.658959556932145	0	-0.171361789240091	0.520367430252959	0	1.07109736886237	1.51318952151608	M403T16.2	403.178027234986	982.187156346036		[M+K+HCOOH]+ 318.212	127	NA	
M403.325T17.77	c18acquity					-0.216896550753882	0.247779551572705	0	0.106759920951015	0.317107447353854	0	-0.206210929189009	0.0646121212708371	0	0.108786676006073	0.137310167890143	0	2.67506528182706	2.61479446713844	M403T18	403.324973914525	1066.47313254925	[1097][M+1]+		4743	NA	
M403.9096T0.7	c18acquity					0.184939364141613	0.617744136447995	0	-0.166109822050979	0.317989901703354	0	0.0490670269789888	0.930136238010843	0	-0.0837443750215829	0.6449241691475	0	1.37084087907382	0.336255345127073	M404T1	403.909559771772	42.2644498668845			14	NA	
M404.0032T0.81	c18acquity					-0.0278037632482366	0.947181632160175	0	0.0316534153825003	0.860387810796415	0	-0.229320921599388	0.328472533536229	0	-0.00792555255897121	0.996675814152801	0	0.0580468579821854	1.86807100420266	M404T1.2	404.00319109613	48.6249198569749			21	NA	
M404.1611T15.72	c18acquity					0.332178705885257	0.702236132501899	0	0.101238999332942	0.807059657687642	0	0.336416366906462	0.672971774711451	0	-0.205783747808255	0.542286443080284	0	1.21279661924343	1.44325761249971	M404T16	404.161063665506	943.451198217042	[1093][M+3]+		369	NA	
M404.1755T1.18	c18acquity					0.24713948850699	0.754883325070702	0	0.456704970997858	0.2262045621399	0	0.837798451346945	0.154876216394691	0	0.150731437025607	0.794960479231962	0	0.714362124209352	2.40416990236345	M404T1.3	404.175459130778	70.7184631016616		[M+K+HCOOH]+ 319.208 [M+Na+HCOOH]+ 335.184	1	NA	
M404.3365T17.77	c18acquity					-0.0281284799213974	0.90443147243351	0	-0.0529177462429722	0.632349479870473	0	-0.0602261272964775	0.846486196152063	0	0.0235783211748775	0.831307510872125	0	0.259737097665915	0.494197981684207	M404T18.1	404.336515512586	1066.44811983838	[1097][M+2]+		161	NA	
M404.3374T17.5	c18acquity					-0.00208178379998358	0.985669984396106	0	-0.0262855995408788	0.830395952545974	0	-0.152503706179367	0.431696599736055	0	-0.0729933605519619	0.533247659039374	0	0.0730690966097317	1.6136030922496	M404T18	404.337355544306	1050.03263425535	[1100][M]+	[M+H+NH3]+ 386.304	377	NA	
M404.8171T0.65	c18acquity					0.0678568984042407	0.793591594827182	0	0.0306243085910136	0.810068559121646	0	0.105174512742582	0.765321116104462	0	-0.0547367138269834	0.679928486602051	0	0.812412095837191	1.24750391425214	M405T1	404.817107678368	38.8370582170927			23	NA	
M404.8172T0.43	c18acquity					-0.0138101191675801	0.970855740962995	0	0.017315797197206	0.91725105199072	0	-0.0301748174003311	0.913671639263044	0	0.125092512489708	0.173822837347927	0	0.241189198799916	0.597353624062649	M405T0	404.817216674765	25.6192704190255			5153	NA	
M405.0263T1.19	c18acquity					0.0896890852583745	0.660780251565486	0	0.0197965803003068	0.826351488008773	0	-0.0851007361573082	0.790242000063751	0	-0.0394086295619136	0.770818106985869	0	1.36316438006736	0.874028453202454	M405T1.2	405.026342965298	71.642863878681	[1104][M]+	[M+Na]+ 382.037	1	NA	
M405.0992T0.89	c18acquity					0.0792224907904409	0.860932219295911	0	-0.115669160734708	0.552943702184658	0	0.0962364867699215	0.820660410094467	0	0.0939555944705539	0.546301123313023	0	0.4769289091142	0.788774284921287	M405T1.4	405.099193933835	53.4940155124637		[2M+2K-H]+ 164.087	7	NA	
M405.1619T1.16	c18acquity					-0.219509220632419	0.763415669227367	0	0.361411196427172	0.212940069030006	0	-0.325840673871109	0.409927760570253	0	0.290436491664689	0.159585846708127	0	0.859074722219394	1.69871508563	M405T1.5	405.16194056389	69.4269934649196			2052	NA	
M405.1935T16.66	c18acquity					0.418737034294459	0.582087352817098	0	-0.010875307460207	0.96725426366416	0	0.314185468181982	0.634815869993765	0	-0.399338315057179	0.153232870520698	0	1.64916384107524	1.45517221967955	M405T17.1	405.193482154272	999.583945106316			4447	NA	
M406.2293T1.2_2	c18acquity					-0.180284600607164	0.680080475377846	0	0.280815238566458	0.12586022549346	0	0.0680046320284244	0.913671639263044	0	0.134084941741216	0.473565623584324	0	1.00296740775279	0.579296070821049	M406T1.2	406.229325260509	72.1343936481876			681	NA	
M406.2927T17.4	c18acquity					-0.0347073774465692	0.969262447625522	0	0.0959672321855223	0.754438558900374	0	-0.177185560026276	0.791007010370931	0	0.0969086843026297	0.690471993760666	0	0.185329788180463	0.761160998969524	M406T17.7	406.292698252853	1043.861554628		[M+Na]+ 383.304	39	NA	
M406.3085T16.53	c18acquity					-0.0214382801326991	0.967544779614152	0	-0.0466102389004508	0.843867164327189	0	-0.229873768802442	0.609400623849339	0	0.215506816646476	0.272979285479297	0	0.224883055058677	1.18414531544371	M406T17.8	406.308487981392	992.017488341424			6591	NA	
M407.0434T1.19	c18acquity					0.678648025692066	0.0684618534107262	0	0.301807562566172	0.118434789233371	0	0.140104726616316	0.875770130217387	0	0.069394040977496	0.851948407893575	0	2.95161368869133	0.591493449562193	M407T1.1	407.043420996465	71.3427804581634	[1110][M]+	[M+H]+ 406.037	1	NA	
M407.2795T12.81	c18acquity					0.732814808086006	0.64663899281872	0	1.00559291350529	0.174076696963678	0	0.135601957713741	0.957985668349241	0	0.233736401375801	0.777412990975777	0	0.997553886444307	0.337807932135736	M407T13.1	407.279505304453	768.682214791374			6714	NA	
M407.7485T15.86	c18acquity					-0.507665717835085	0.711657917587631	0	0.0785502879698896	0.94081897580191	0	-0.365613335700083	0.819577643000203	0	0.27394069868307	0.633159764928915	0	1.09145330772669	0.625689083252655	M408T16.1	407.748486176563	951.619517054082			5379	NA	
M407.7486T17	c18acquity					-0.603763654480614	0.70182765140685	0	0.242258939849236	0.807059657687642	0	-0.431516158482012	0.810315808423596	0	0.327976473893171	0.603086049967586	0	1.11810568644037	0.649672054553634	M408T17.1	407.748637289458	1020.2978173612			5192	NA	
M407.7486T17.84_1	c18acquity					-0.419663542063102	0.779227864955233	0	0.628375178053112	0.313909318503523	0	-0.443706096881478	0.770285868653385	0	0.848052266674834	0.120300943095437	0	0.856562710172572	0.773980290930395	M408T18	407.748647180753	1070.57919752728			2622	NA	
M407.7487T16.39	c18acquity					-0.628690388112622	0.672783903847044	0	0.201165687342208	0.83538803173363	0	-0.471053754527826	0.795715122890139	0	0.2594814461312	0.687156000752736	0	1.20895463522247	0.696021948384619	M408T16	407.748721180731	983.49048091635		[M+K]+ 368.787	127	NA	
M407.7488T17.62	c18acquity					-0.303703267983186	0.846616391971642	0	0.282679819311882	0.731257290158558	0	-0.222369263588709	0.879546276944859	0	0.554184425887019	0.320030533607337	0	0.66803909289856	0.463438648545016	M408T18.1	407.748818755725	1057.30681763097			6407	NA	
M407.7488T17.3	c18acquity					-0.533313908135151	0.734350399736982	0	0.195939491191956	0.840825540959117	0	-0.338800473706073	0.859686423586322	0	0.382244747786343	0.567844575151	0	1.0370809460498	0.539378942549236	M408T17.2	407.748824050833	1038.00174689701			6122	NA	
M408.0082T0.89_2	c18acquity					0.0731739069995214	0.820778406470828	0	0.0594562009904998	0.723168679440653	0	0.13703444870012	0.685832321040389	0	-0.0708838920235682	0.618640547665827	0	0.975921631450283	1.32783226091872	M408T1.1	408.008242411442	53.3884911984323			7	NA	
M408.0467T1.19	c18acquity			4		0.608891581786661	0.0563885495066612	0	0.376700601003392	0.0298993077472186	1	0.181557671325962	0.792621799489917	0	0.0223886506854942	0.962086861796114	0	2.8712803685044	0.876208620689451	M408T1.2	408.046676521445	71.31615552684	[1110][M+1]+		1	NA	
M408.2248T8.13	c18acquity			4		-0.00637061176353093	0.946348339233914	0	-0.290444608215271	0.0306478280818627	1	0.142917537397068	0.707999468128106	0	-0.207921361599958	0.167306846795175	0	0.067788496224999	1.06671078113859	M408T8	408.224829359226	487.965914258042	[1114][M]2+		4214	NA	
M408.7263T8.13	c18acquity			4		0.0981235029589023	0.820927642000626	0	-0.380806991458442	0.00516895559893401	1	0.183532291691012	0.538209433355103	0	-0.426917159137245	0.00374187593746753	1	0.744441005321241	1.19364672841258	M409T8	408.726345005277	487.965914258042	[1114][M+1]2+		4215	NA	
M408.9196T0.79	c18acquity					0.145913140212977	0.64663899281872	0	0.0436912955801638	0.762128604050926	0	-0.052901836471321	0.913212062118165	0	-0.0297694786351972	0.871503314205158	0	1.54457662156922	0.467795980715377	M409T1.1	408.919590649436	47.2659639530098	[1119][M]+		176	NA	
M409.2526T16.17	c18acquity					-0.275032997774016	0.77001293710452	0	0.192373829520507	0.71531359413011	0	0.186307377309022	0.925496966922591	0	-0.553346591722931	0.37842631763992	0	1.05944385501866	0.482797512809727	M409T16	409.252564665033	970.405530891336			7250	NA	
M409.2537T16.64	c18acquity					-0.454723964585359	0.66350315999377	0	0.333435455004867	0.563657321257871	0	0.165729832625074	0.848461909464331	0	0.095085095804583	0.775988082621348	0	1.27120856925359	0.789006479031846	M409T17.1	409.25368326337	998.2772823861			139	NA	
M409.2538T16.37	c18acquity					-0.143323651426686	0.921757802122342	0	0.248861847443962	0.684532507824864	0	-0.00385515727840868	0.997349071743662	0	-0.0858299189693952	0.881760560135774	0	0.45923101314575	0.176186092961645	M409T16.1	409.253788259318	982.499795380578			4199	NA	
M409.2538T17.03	c18acquity					-0.524318388158013	0.596576743068986	0	0.0540723241404191	0.952099372406839	0	-0.107464695191386	0.949941007603208	0	-0.361895294519321	0.366874220277393	0	1.34446748971607	0.172372204817364	M409T17	409.253797722149	1021.61876163124			187	NA	
M409.2538T17.29	c18acquity					-0.498406742223777	0.617744136447995	0	0.540865545411254	0.20737163664544	0	0.0828052372810912	0.941558367886818	0	0.0828965582626999	0.829259683857242	0	1.26875083463534	0.504823238926216	M409T17.2	409.253798166848	1037.32472263995			7008	NA	
M410.0055T0.89	c18acquity					0.221419071984153	0.498495486584467	0	0.110359120105507	0.428887496278571	0	0.32281330352691	0.0976587096183177	0	-0.0567708800766127	0.643961473827511	0	1.96260218682028	2.46501708634211	M410T1.1	410.005519296305	53.2528079131006			7	NA	
M410.0885T7.5	c18acquity					-0.125880912290389	0.626768812279365	0	-0.0418302831105652	0.720798241178549	0	-0.075615344665442	0.879365564301749	0	-0.0820851169852812	0.646337073360718	0	1.11678569045227	0.491439696896956	M410T8	410.088517364235	450.005270344914			6891	NA	
M411.3221T16.53	c18acquity					0.240399411208088	0.64663899281872	0	0.0987895217969701	0.681325676248237	0	0.0189124433073058	0.984098765422039	0	-0.00989433327579192	0.972744014591933	0	1.40955385637693	0.0736016674440285	M411T17	411.322123463056	991.574152420806			126	NA	
M411.3587T14.61	c18acquity			4		-0.184518033140595	0.711657917587631	0	0.476573892947608	0.00957399003244548	1	-0.232312182927872	0.601514972044602	0	0.523054374979186	0.00903484366865517	1	0.858644020086405	1.24432859082203	M411T15.3	411.358689065469	876.714367514868	[1125][M]+		73	NA	
M413.0176T1.21	c18acquity					0.0444648262308629	0.86804250620937	0	0.258628473466521	0.0803997473364204	0	0.12492951341693	0.842826947832638	0	0.205252472123469	0.294969975376962	0	0.390681706568568	0.375052605223649	M413T1.1	413.017583803477	72.769135899423		[2M+H+Na]2+ 401.01	1	NA	
M413.1415T7.66	c18acquity					0.353111530809098	0.343046717748194	0	-0.2036814399543	0.311657849613531	0	0.172320863311768	0.685649565340332	0	-0.115509461689923	0.517047850448439	0	2.03180394348127	1.27454913779599	M413T8	413.141543615442	459.82308851637			247	NA	
M413.1853T7.07	c18acquity					0.280928185175728	0.66350315999377	0	0.0583887322247101	0.836111753440424	0	0.188201596722289	0.846486196152063	0	0.0305529520908401	0.955265424465604	0	1.11517546140893	1.02845220903299	M413T7.1	413.185281397108	424.422651020304			409	NA	
M413.9385T0.81	c18acquity					0.178748551234296	0.764392872260133	0	0.0401285285971422	0.874444658470156	0	0.221645051916644	0.760180217502369	0	0.0676584522253609	0.851595233790054	0	1.07732358874317	0.899154463950086	M414T1.1	413.938490812816	48.7625835725496		[M+2H-COCH2]2+ 867.866	21	NA	
M414.0459T0.91	c18acquity			4		-0.0530953683568374	0.91238004252666	0	0.121115386248114	0.450730582165289	0	-0.0761321948046749	0.846459337376392	0	0.386102537907853	0.00641310890469849	1	0.323579407171735	0.674099654375855	M414T1.3	414.045888362478	54.4494080371988	[1134][M]+		13	NA	
