variableMetadata	MT	mz	mzmin	mzmax	rt	rtmin	rtmax	npeaks	Bio	Blanc	QC	isotopes	adduct	pcgroup	name	formula	monoisotopic_mass	chebi_id	hmdb_id	kegg_id	pubchem_id	inchikey	inchi	kegg_pathway_family	kegg_pathways	kegg_subpathways	annot_level	annot_confidence	standard
M272.045T8.11	M272T8	272.0449637	272.0445271	272.0458471	486.3803047	484.0702235	489.528112	58	42	0	16		[M+Cl]- 237.083 [M+2Cl]2- 474.165	15															
M272.0546T6.66	M272T7	272.0546308	272.0542178	272.0556148	399.47329	393.4498082	402.1396305	63	42	0	21			7															
M272.0627T7.36	M272T7.1	272.0627205	272.062336	272.063597	441.7845042	440.4884809	444.3229866	54	33	0	21	[380][M+1]-		3															
M272.0733T4.4	M272T4	272.0732793	272.0728206	272.0742466	264.2900101	260.5205416	269.6485036	60	39	0	21	[381][M+1]-		1															
M272.0828T10.13	M272T10	272.0827978	272.077732	272.0835482	607.5792554	605.0446994	642.230944	62	40	0	20	[383][M]2-	[3M-H+Cl]2- 170.067	23															
M272.0892T8.7	M272T9.1	272.0892257	272.0888032	272.0902653	522.0615478	521.2059822	523.0754199	63	42	0	21	[384][M]-	[M-H-CO2]- 317.097	16															
M272.2318T1.35	M272T1	272.2318243	272.2315002	272.2327287	80.86054339	78.82807019	82.69220136	49	29	3	17	[382][M+1]-		401															
M272.5846T10.13	M273T10	272.5845956	272.58419	272.5856605	608.0955068	605.6409542	609.4607639	57	37	0	20	[383][M+1]2-		23															
M272.8836T11.73	M273T12	272.8836196	272.8832421	272.8846589	703.8158177	681.5810863	729.6262671	62	37	3	20			1029															
M272.9053T10.01	M273T10.1	272.9053254	272.9052662	272.9062398	600.6063852	600.0428916	601.6482522	3	0	3	0			1758															
M272.9222T16.68	M273T17	272.9221669	272.9216953	272.9231304	1000.572153	998.7224203	1012.211419	64	42	1	21	[385][M]-	[M-H]- 273.929	31															
M272.9222T14.78	M273T15	272.922185	272.9217437	272.9232268	886.6119855	868.4341566	894.2401716	70	41	3	21			1567															
M272.9926T11.27	M273T11	272.9926401	272.9921881	272.9937035	675.9202385	674.0649465	678.1553027	62	42	0	20		[M+Cl]- 238.021 [M-H]- 274.004	53															
M273.0021T9.96	M273T10.2	273.0021421	273.0017085	273.0033814	597.6126508	596.7141842	598.336628	61	41	0	20		[M-H]- 274.007	27															
M273.0078T7.43	M273T7	273.0078049	273.0072787	273.008779	445.8704711	443.68216	446.8492952	60	39	0	21			203															
M273.0263T7.44	M273T7.1	273.0263242	273.0261531	273.027136	446.1423419	445.8334219	447.2000484	3	0	3	0			274															
M273.0385T8.93	M273T9	273.038528	273.0381641	273.0394339	535.6971177	534.2565302	536.9851295	63	42	0	21		[2M-2H+Na]- 126.034	10															
M273.0707T4.34	M273T4	273.0707404	273.0706415	273.0715386	260.1387996	258.2219262	260.4454774	3	0	3	0			121															
M273.0715T7.05	M273T7.2	273.0715482	273.0711713	273.072206	422.704368	404.800355	423.86688	58	39	0	18	[380][M+2]-		3															
M273.0926T8.7	M273T9.1	273.0925719	273.092047	273.0935803	522.0032472	520.5051157	523.896561	63	42	0	21	[384][M+1]-		1359															
M273.1096T6.53	M273T7.3	273.1095897	273.1092452	273.1104463	392.0798751	370.5031401	395.7875002	49	32	0	16			569															
M273.1353T1.51	M273T2	273.1352582	273.1293159	273.1364935	90.65555902	87.34165374	97.01317141	39	19	2	18	[379][M+2]-		11															
M273.1713T1.51	M273T2.1	273.1713193	273.1710232	273.1722617	90.81977679	88.35267145	94.79544288	63	42	0	21			11															
M273.8836T11.65	M274T12	273.8835895	273.8832119	273.8845856	699.1130399	682.0669327	700.6622607	12	1	3	8	[386][M]-		38															
M273.9101T3.69	M274T4	273.9100708	273.9100259	273.9107853	221.6873537	221.3108062	223.2939727	3	0	3	0			711															
M273.9255T16.68	M274T17	273.9254876	273.9250928	273.9264142	1000.650717	999.152843	1001.485521	63	42	0	21	[385][M+1]-		31															
M273.9912T6.49	M274T6	273.9912487	273.9910008	273.9920355	389.243105	387.5332299	390.8888813	3	0	3	0			618															
M274.0257T9.21	M274T9	274.0256756	274.0253248	274.0266455	552.4171246	551.4627591	554.1687636	61	40	0	21		[M-H-C2H4]- 303.071	6															
M274.0517T6.66	M274T7	274.0516663	274.051074	274.0525701	399.524999	395.3120885	402.3095604	60	42	0	18			7															
M274.0936T2.89	M274T3	274.0935738	274.0932368	274.0943669	173.2483455	171.3784162	176.0570946	41	20	0	21			1665															
M274.0937T6.17	M274T6.1	274.0937048	274.0933248	274.0945477	370.4786486	362.5557415	380.1614264	49	28	0	21			363															
M274.1123T3.49	M274T3.1	274.1123265	274.1120151	274.113345	209.1321216	203.6306165	212.1640973	63	42	0	21	[387][M]-	[M-H]- 275.115	8															
M274.1302T6.67	M274T7.1	274.1301551	274.1298114	274.1310307	400.0507642	396.650433	403.1035748	35	20	0	15		[M-H]- 275.138	7															
M274.8684T10.2	M275T10	274.8683567	274.8682562	274.8693637	612.1420359	610.1593759	612.4323756	3	0	3	0			1759															
M274.8807T11.02	M275T11	274.8807262	274.8806417	274.8819838	661.3314556	660.8330485	664.18497	3	0	3	0			2039															
M274.8811T11.61	M275T12	274.8810522	274.8806643	274.8817835	696.6137791	691.5554032	700.0071424	6	0	3	3	[386][M+1]-		2321															
M274.8974T10.18	M275T10.1	274.8973667	274.8972441	274.8982357	610.7812002	610.1593759	611.0885234	3	0	3	0			1760															
M274.9263T16.68	M275T17	274.9263254	274.9258593	274.927262	1000.576371	999.3323672	1001.919723	63	42	0	21	[385][M+2]-		31															
M275.0178T9.96	M275T10.2	275.0178042	275.0173599	275.0188181	597.5764824	596.9609457	597.9884025	63	42	0	21	[388][M]-	[M+Cl]- 240.048 [M-H]- 276.025	27															
M275.0221T9.21	M275T9	275.0220591	275.021717	275.0230714	552.3553348	551.3512488	554.0282874	63	42	0	21	[389][M]-	[M-H-C4H8]- 332.088	6															
M275.0444T4.88	M275T5	275.0444255	275.0441235	275.0455522	292.5247239	290.6602768	295.644218	53	34	0	19			960															
M275.089T9.75	M275T10.3	275.0889615	275.0885664	275.0899588	585.2163445	584.2966276	586.0295396	63	42	0	21	[390][M]-	[M+Cl]- 240.119	17															
M275.104T2.23	M275T2	275.1040257	275.1037779	275.1051501	133.7442478	132.9138288	135.4287028	57	37	0	20			18															
M275.1157T3.49	M275T3	275.1157429	275.1153923	275.1166209	209.5058282	203.4314599	214.9797056	62	41	0	21	[387][M+1]-		712															
M275T9.1_L.Saccharopine	M275T9.1	275.1254799	275.1251382	275.1264693	554.1968288	551.6725295	555.4122569	52	31	0	21			6	L-Saccharopine	C11H20N2O6	276.13214	CHEBI:16927	HMDB00279	C00449	CID160556	ZDGJAHTZVHVLOT-YUMQZZPRSA-N	InChI=1S/C11H20N2O6/c12-7(10(16)17)3-1-2-6-13-8(11(18)19)4-5-9(14)15/h7-8,13H,1-6,12H2,(H,14,15)(H,16,17)(H,18,19)t7-,8-/m0/s1	Amino acid metabolism	Lysine degradation	Lysine	2	a,b	
M275.2014T1.31	M275T1	275.2014104	275.2010912	275.2024561	78.54333022	77.13356843	80.22037429	53	34	0	19		[3M+2Cl]2- 160.164 [M-2H+Na]- 254.225	5															
M276.0212T9.96	M276T10	276.0211795	276.0208274	276.0222047	597.6892775	596.9609457	598.4902339	63	42	0	21	[388][M+1]-		27															
M276.0253T9.21	M276T9	276.0252709	276.0248703	276.0263937	552.7072312	551.5467731	554.5997011	55	34	0	21	[389][M+1]-		553															
M276.0411T6.34	M276T6	276.0410914	276.0406526	276.0420973	380.2646057	372.5070185	385.4141852	53	41	0	12		[M-H-C5H8O4]- 409.091	7															
M276.0493T9.13	M276T9.1	276.0493131	276.0489648	276.0502747	547.5654214	546.9496381	549.2045976	63	42	0	21			538															
M276.0762T6.47	M276T6.1	276.0761528	276.0757409	276.0770453	387.9382542	386.2052295	400.2241464	63	42	0	21			7															
M276.0921T9.75	M276T10.1	276.092051	276.0915622	276.0931496	585.2912515	584.2966276	586.2335729	63	42	0	21	[390][M+1]-		1412															
M276.0992T2.89	M276T3	276.0992471	276.0987227	276.10806	173.3898441	172.4863174	176.5812058	56	35	0	21		[M-H-C6H10O4]- 423.168	22															
M276.108T3.49	M276T3.1	276.1079501	276.1075037	276.1089119	209.3244991	203.1114524	212.2921857	40	25	0	15	[387][M+2]-		8															
M276.1091T6.56	M276T7	276.1091144	276.1087559	276.1100781	393.8820464	383.2630175	398.1169769	60	40	0	20		[M+Cl]- 241.143	7															
M276.1973T1.37	M276T1	276.197342	276.1973267	276.1981195	82.01745116	81.07536513	82.22868824	3	0	3	0			402															
M276.1974T20.11	M276T20	276.1973644	276.1967506	276.1981299	1206.313561	1203.994098	1207.593385	23	6	2	15			30															
M276.5582T10.07	M277T10	276.5582408	276.5577812	276.5592487	604.142581	602.9934343	605.7694606	62	41	0	21	[391][M]2-		1688															
M276.8478T10.15	M277T10.1	276.84781	276.8476219	276.8486612	608.7410336	607.4585028	609.7395456	3	0	3	0			1761															
M276.854T24.62	M277T25	276.8540131	276.8536243	276.8550135	1477.192936	1459.57013	1496.659564	47	26	2	17			2225															
M276.854T16.99	M277T17	276.8540158	276.853633	276.8549816	1019.354665	1017.445238	1030.698428	61	42	0	19			1910															
M276.854T17.37	M277T17.1	276.8540234	276.8536673	276.8549884	1042.192113	1031.53673	1045.907783	55	41	0	14			47															
M276.8541T20.42	M277T20	276.8540886	276.8536423	276.8549675	1224.93828	1218.361675	1245.171966	66	42	3	20			30															
M276.8827T17.1	M277T17.2	276.882739	276.8823664	276.8838319	1025.818151	1024.495803	1029.259376	58	40	0	18			28															
M276.8952T17.37	M277T17.3	276.8952441	276.8948247	276.8962511	1042.112125	1032.068533	1045.219632	61	42	0	19		[M+Cl]- 241.92	47															
M276.9319T24.78	M277T25.1	276.9318719	276.93157	276.9328763	1486.780092	1473.613865	1499.50554	44	26	0	18			2171															
M276.9321T24.38	M277T24	276.9321138	276.9315907	276.9327768	1463.028484	1441.710483	1470.055239	25	17	3	5			2241															
M276.9479T9.02	M277T9	276.947947	276.947846	276.9489306	540.953323	540.1965731	541.5009609	3	0	3	0			804															
M277.0233T9.98	M277T10.2	277.0233309	277.021914	277.0242092	598.904473	596.561775	600.2680194	57	38	0	19	[388][M+2]-		27															
M277.0333T9.18	M277T9.1	277.0333035	277.0329574	277.0343489	550.8065254	549.2364754	554.7256603	63	42	0	21		[M-H]- 278.042	6															
M277.0503T2.32	M277T2	277.0502722	277.0499587	277.05126	139.3821244	138.6282697	140.5436197	26	11	0	15			18															
M277.06T10.07	M277T10.3	277.0600001	277.0594941	277.0611458	604.3146452	602.9555686	605.9782767	41	25	0	16	[391][M+1]2-		1762															
M277.1197T2.54	M277T3	277.1197002	277.1194541	277.120719	152.6665001	148.8605888	164.3715602	55	34	0	20		[M+Cl]- 242.15 [M-H]- 278.127	25															
M277.1294T1.62	M277T2.1	277.1294058	277.1289178	277.130381	97.16854707	94.4218092	102.108587	29	17	3	9			2440															
M277.1448T20.13	M277T20.1	277.1448285	277.1444557	277.1457948	1207.611389	1206.131447	1208.695614	66	42	3	21		[M-H-CH3]- 293.183	30															
M277.1449T1.5	M277T1	277.1449434	277.1442857	277.1461081	89.76353985	80.3375356	91.91001922	52	29	3	20			11															
M277.1811T1.35	M277T1.1	277.1811102	277.1810861	277.1818322	80.71105683	80.3375356	81.32455806	3	0	3	0			403															
M277.1849T20.14	M277T20.2	277.1849232	277.1844705	277.1858002	1208.215098	1207.335974	1209.293326	66	42	3	21			30															
M277.2177T1.31	M277T1.2	277.2177127	277.2173598	277.2187465	78.30997828	77.61990898	79.59590504	66	42	3	21	[392][M]-		5															
M277.2178T20.12	M277T20.3	277.2178443	277.217418	277.2186787	1207.202903	1205.933335	1208.370951	62	38	3	21			30															
M278.0209T8.22	M278T8.1	278.020893	278.0196536	278.022135	493.3226639	492.598022	496.4923559	9	2	3	4		[M+Cl]- 243.055	15															
M278.0211T9.2	M278T9	278.0210505	278.0195474	278.0226358	551.80328	550.8816621	557.7300746	57	35	1	21		[M-H]- 279.038	6															
M278.0211T7.86	M278T8	278.0211166	278.0195727	278.022469	471.6164118	461.0561352	476.9234691	65	40	0	20			2															
M278.0212T1.3	M278T1	278.0211605	278.0188746	278.0230003	78.29782444	77.1513758	86.8080169	65	42	2	21			5															
M278.0212T9.98	M278T10	278.0212112	278.01948	278.0226062	598.8189979	596.6329949	602.3744327	51	34	0	17	[388][M+3]-		27															
M278.0213T4.23	M278T4	278.0212561	278.0194314	278.0225364	254.0295888	223.9736395	262.8222764	67	37	1	20			1															
M278.0215T8.75	M278T9.1	278.0215121	278.0196245	278.0224681	525.1677517	523.6986152	527.0294235	28	14	3	11			16															
M278.0368T9.18	M278T9.2	278.0367878	278.0363904	278.0377347	551.0888509	548.8946632	554.0729906	57	42	0	15		[M-H]- 279.038	6															
M278.0369T7.9	M278T8.2	278.0369322	278.0368271	278.0377742	473.721798	473.0312671	475.2383561	3	0	3	0			167															
M278.0568T7.05	M278T7	278.0568036	278.0565227	278.0578444	423.1940195	403.2665874	424.5853151	64	42	0	21			3															
M278.0884T4.79	M278T5	278.0883739	278.088081	278.0894177	287.2296648	281.8323052	291.1921429	63	42	0	21	[393][M]-	[M+Cl]- 243.116	12															
M278.0885T8.99	M278T9.3	278.0884518	278.0880423	278.089626	539.3560865	537.0970331	540.7760902	30	13	0	17		[M+Cl]- 243.118 [M-H]- 279.095	748															
M278.0996T3.56	M278T4.1	278.0996478	278.099382	278.1005935	213.3404431	204.1304539	216.376201	49	29	0	20			713															
M278.1149T2.44	M278T2	278.1148724	278.1145636	278.1160526	146.4638151	142.7092798	150.2708584	39	22	0	17			1839															
M278.1248T5.57	M278T6	278.1248403	278.1245179	278.1258349	333.9729989	328.3686339	348.1451236	64	42	0	21	[394][M]-		4															
M278.2207T1.31	M278T1.1	278.2207329	278.22034	278.2217509	78.33490326	77.61990898	79.32341093	63	42	0	21	[392][M+1]-		5															
M278.8465T6.38	M279T6	278.8465453	278.8463133	278.8472373	382.8288765	382.1337477	383.8934325	3	0	3	0			619															
M278.852T16.98	M279T17	278.8520345	278.8514532	278.8530983	1019.026601	1017.445238	1032.896757	48	33	0	15			1910															
M278.9352T15.16	M279T15	278.9352099	278.9347901	278.9360708	909.4779721	905.7895018	914.2196701	8	0	3	5			21															
M279.039T4.06	M279T4	279.0389751	279.0384906	279.039934	243.4803255	236.9671219	249.2521709	59	39	0	20			1															
M279.0393T6.6	M279T7	279.0392524	279.038867	279.0402549	395.9437186	388.6784526	401.5085347	57	42	0	15		[M-H-C6H10O5]- 442.102	7															
M279.0532T7.05	M279T7.1	279.0531933	279.0528436	279.0542178	423.2205498	419.5404498	424.4757221	63	42	0	21			3															
M279.0772T7.18	M279T7.2	279.0771922	279.0768346	279.0781703	430.8694879	428.8214011	432.7486079	63	42	0	21	[395][M]-	[M-H]- 280.088	3															
M279.0837T8.73	M279T9	279.0837364	279.0833132	279.0846623	523.7409178	522.4283228	524.4930499	60	39	0	21			16															
M279.0916T4.79	M279T5	279.091635	279.0913718	279.0926796	287.1482488	283.3444222	292.2678368	61	40	0	21	[393][M+1]-		961															
M279.1239T1.34	M279T1	279.1238983	279.1235245	279.1249616	80.66619416	80.3375356	81.99578729	6	0	3	3	[396][M]-		404															
M279.1282T5.58	M279T6.1	279.128158	279.1278018	279.1291366	334.5454808	329.2841294	357.0766014	72	42	0	21	[394][M+1]-		4															
M279.1567T7.1	M279T7.3	279.1566625	279.1562417	279.1577503	426.0582941	423.1672073	427.7819952	52	36	0	16		[M-H]- 280.16	3															
M279.1604T1.34	M279T1.1	279.1603606	279.1603526	279.1611832	80.3375356	79.84877907	81.32455806	3	0	3	0			405															
M279.2331T4.06	M279T4.2	279.2331334	279.2325394	279.2342422	243.3095943	230.546839	255.9148704	47	22	2	18			122															
M279.2333T6.97	M279T7.4	279.2332917	279.2329159	279.2344225	418.2991752	390.8888813	433.6013319	55	24	3	17			1509															
M279.2333T4.43	M279T4.1	279.2332961	279.2327061	279.2342882	266.0276079	261.3946825	276.2101532	37	23	3	10			1															
M279.2333T5.82	M279T6.2	279.2332963	279.23288	279.2343765	349.2052831	337.652514	359.0935783	39	18	3	17			4															
M279.2333T2.94	M279T3.1	279.2333017	279.2330924	279.2341911	176.2132849	147.891986	186.5620867	30	12	3	11			1666															
M279T1.2_.Linolenic.acid	M279T1.2	279.2333094	279.2329639	279.2343666	78.17548416	77.59362722	96.37120803	67	42	3	21	[397][M]-	[M-H]- 280.241	5	γ-Linolenic acid	C18H30O2	278.22458	CHEBI:28661	HMDB03073	C06426	CID5280933	VZCCETWTMQHEPK-QNEBEIHSSA-N	InChI=1S/C18H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h6-7,9-10,12-13H,2-5,8,11,14-17H2,1H3,(H,19,20)/b7-6-,10-9-,13-12-	Lipid metabolism	Fatty acids	Polyinsaturated	2	a,b	
M279.2333T9.38	M279T9.1	279.233323	279.2328989	279.2344404	562.6463729	553.9625985	581.8680764	58	30	2	20	[399][M]-		19															
M279.2333T9.99	M279T10	279.2333241	279.232914	279.2343966	599.5434124	584.2129837	617.9176172	45	23	3	13			1903															
M279.2333T5.13	M279T5.1	279.2333291	279.2329466	279.234338	307.595356	291.8567157	331.8766499	70	26	2	19			732															
M279.2334T11.63	M279T12.1	279.2333541	279.2329377	279.2344066	697.7290027	684.4514461	714.355343	37	18	2	16			2334															
M279.2334T8.91	M279T9.2	279.2333602	279.2329106	279.2343725	534.717247	524.2723073	546.4951238	31	18	3	8			764															
M279.2334T18.3	M279T18.1	279.2333686	279.232881	279.2341777	1097.831815	1087.619112	1105.574693	25	13	3	9			2384															
M279.2334T24.48	M279T24	279.233377	279.2329135	279.2341269	1468.581816	1445.635746	1482.975416	42	21	2	16			2226															
M279.2334T3.44	M279T3	279.2333779	279.2329453	279.2343786	206.6842662	189.2089011	223.2153551	61	26	2	17			8															
M279.2334T17.91	M279T18	279.2333918	279.2329221	279.2342773	1074.336182	1060.312227	1086.976736	37	17	0	16			2599															
M279.2334T12.32	M279T12	279.2333966	279.2329245	279.2341333	739.4143446	717.8867098	765.6912799	63	29	2	19			14															
M279.2334T22.6	M279T23	279.2333972	279.2329394	279.2343166	1356.079477	1338.88739	1380.945213	58	23	2	17			2607															
M279.2334T21.78	M279T22	279.23341	279.2328501	279.2342845	1306.549323	1292.995251	1317.968214	37	16	2	16			52															
M279.2334T16.88	M279T17.1	279.233414	279.2330093	279.2343081	1012.753934	1000.606011	1026.258083	37	19	3	15			1929															
M279.2334T20.11	M279T20	279.233426	279.2329646	279.2342461	1206.319604	1204.040464	1208.105096	49	27	3	19	[398][M]-	[M+Cl]- 244.264	30															
M279.2334T17.48	M279T17.2	279.2334353	279.2328868	279.2342673	1049.006145	1039.464719	1059.456845	28	11	3	12			47															
M279.2335T20.97	M279T21	279.2334557	279.2329643	279.2343109	1258.295765	1228.279643	1268.398515	27	14	3	8		[M+Cl]- 244.264	30															
M279.2335T15.01	M279T15.1	279.2334664	279.232941	279.2343676	900.4233185	886.8199723	911.7074588	31	14	1	15			21															
M279.2335T14.39	M279T14	279.2334923	279.2329382	279.2343316	863.1005978	842.0407375	883.9278075	42	21	1	16			1614															
M279.5368T8.63	M280T9	279.5367705	279.5363764	279.5378455	517.8853066	516.4617991	520.1311266	38	17	0	21			1403															
M279.5883T9.33	M280T9.1	279.5882848	279.5879476	279.5893751	559.8307269	558.9031441	561.2490298	51	37	0	14		[M-H+Cl]2- 525.214 [M-2H]2- 561.191	19															
M279.9959T2.52	M280T3	279.9958653	279.9955563	279.9968279	151.0830073	149.5081875	152.0933936	58	37	0	21		[M+Cl+NaCOOH]- 177.04	25															
M280.036T9.08	M280T9.2	280.036021	280.0357828	280.0370274	545.0448426	542.0001658	548.3452668	48	29	0	19		[M+2Cl]2- 490.149	748															
M280.0565T7.05	M280T7	280.0564981	280.056027	280.0574021	423.1166134	405.2860262	425.7756081	59	38	0	21			3															
M280.0806T7.18	M280T7.1	280.0805917	280.0802156	280.0815897	430.9312724	429.3355511	433.2012285	63	42	0	21	[395][M+1]-		3															
