variableMetadata	chromato	name	chebi_id	annot_level	annot_confidence	kegg_id	hmdb_id	id_comment	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M904.39T0.8_2	c18acquity								M904T1.3	904.3900164	47.33130186	[605][M+1]2-		18	NA	
M908.9342T0.8	c18acquity			4					M909T1	908.9341645	47.52466014		[M-H]- 909.935	18	NA	
M910.816T0.8_1	c18acquity			4					M911T1	910.816014	48.23959494		[M-H]- 911.823	18	NA	
M910.8979T0.8_1	c18acquity			4					M911T1.1	910.8978696	47.38080624	[609][M]2-		18	NA	
M911.3178T0.8_2	c18acquity			4					M911T1.2	911.3177766	48.22362276		[M-H+NaCOOH]- 844.34 [M-H]- 912.328 [M-H-H20]- 930.343	18	NA	
M911.3992T0.8_2	c18acquity			4					M911T1.3	911.3991679	47.35402212	[609][M+1]2-		18	NA	
M911.8169T0.8_1	c18acquity			4					M912T1	911.8169147	48.24550878	[610][M]2-		18	NA	
M911.8785T0.8_2	c18acquity								M912T1.1	911.8784808	48.06524772		[M-H]- 912.882	18	NA	
M911.8967T0.8_3	c18acquity								M912T1.2	911.8967292	47.99574912	[609][M+2]2-		668	NA	
M912.3192T0.8_4	c18acquity			4					M912T1.3	912.3191677	48.26507226	[610][M+1]2-		18	NA	
M917.838T0.8	c18acquity								M918T1	917.8380484	47.12555532		[M-2H+Na]- 896.854	18	NA	
M918.8848T0.8_1	c18acquity			4					M919T1.1	918.8848268	48.06222108			18	NA	
M919.3864T0.8_2	c18acquity			4					M919T1.2	919.3864236	47.91240738		[M-H+NH3]- 903.357	18	NA	
M919.8867T0.8	c18acquity								M920T1.1	919.886687	48.23222598			18	NA	
M921.3512T0.8_2	c18acquity								M921T1.1	921.3512411	48.15585414		[M-H]- 922.357	18	NA	
M922.8179T0.8	c18acquity			4					M923T1	922.8179051	46.4568801			1828	NA	
M925.8262T0.8_1	c18acquity								M926T1	925.8261542	47.17315056	[615][M]2-		18	NA	
M926.3275T0.8_2	c18acquity			4					M926T1.1	926.3274963	47.03670816	[615][M+1]2-		18	NA	
M926.8728T0.8	c18acquity								M927T1	926.8728234	47.95353096			18	NA	
M929.8379T0.8_1	c18acquity								M930T1	929.8379075	48.26883972	[617][M]2-		18	NA	
M930.3394T0.8_2	c18acquity								M930T1.1	930.3393698	48.19051308	[617][M+1]2-		18	NA	
M933.813T0.8	c18acquity			4					M934T1	933.8129768	47.24856498		[M-2H+K]- 896.854	18	NA	
M936.8225T0.8_1	c18acquity			4					M937T1	936.8225265	48.23959494			18	NA	
M937.8242T0.8_1	c18acquity			4					M938T1	937.8242129	48.22362276		[M+Cl]- 902.849 [M-2H+Na]- 916.855	18	NA	
M937.8839T0.8_1	c18acquity								M938T1.1	937.8838766	47.40380364	[619][M]2-		18	NA	
M938.3861T0.8_2	c18acquity								M938T1.3	938.386073	47.37113862	[619][M+1]2-		18	NA	
M941.8009T0.8	c18acquity			4					M942T1	941.8008982	48.34641978		[M-H-CH4]- 958.838	18	NA	
M944.8919T0.8_1	c18acquity			4					M945T1.1	944.8919132	47.34756294		[M+Cl]- 909.935	18	NA	
M945.3115T0.8_2	c18acquity			4					M945T1.2	945.3115389	48.22362276		[M+Cl+NaCOOH]- 842.355 [M-H+NaCOOH]- 878.331 [M-H]- 946.322 [M-H-H20]- 964.336	18	NA	
M945.3937T0.8_2	c18acquity			4					M945T1.3	945.3937242	47.4290853			18	NA	
M945.8112T0.8_1	c18acquity			4					M946T1	945.8112254	48.26883972	[623][M]2-		18	NA	
M945.8905T0.8_2	c18acquity								M946T1.1	945.8905382	48.04325286			669	NA	
M946.3125T0.8_3	c18acquity			4					M946T1.2	946.3124903	48.30143922	[623][M+1]2-		18	NA	
M946.8102T0.8	c18acquity			4					M947T1	946.8102229	48.23591046	[623][M+2]2-		18	NA	
M946.9321T0.8	c18acquity								M947T1.1	946.9321394	47.19495246		[M-H+NaCOOH]- 879.949	18	NA	
M947.6109T15.2	c18acquity								M948T15	947.6109306	911.5953228			70	NA	
M951.8319T0.8	c18acquity								M952T1	951.8319435	47.1918867		[M+Cl]- 916.855	18	NA	
M952.798T0.8_1	c18acquity								M953T1	952.797963	49.04042028	[626][M]2-		18	NA	
M952.8788T0.8_1	c18acquity			4					M953T1.1	952.8787914	47.62600662			18	NA	
M953.3803T0.8_2	c18acquity			4					M953T1.3	953.3802882	47.89367874			18	NA	
M953.8798T0.8	c18acquity								M954T1.1	953.8797832	48.14478516			18	NA	
M954.8423T0.8_1	c18acquity								M955T1	954.842328	48.21872766		[M+Cl+NH3]- 902.849	18	NA	
M955.3448T0.8_2	c18acquity								M955T1.1	955.3447742	48.1585425		[M+Cl+NH3]- 903.357	18	NA	
M959.8202T0.8_1	c18acquity								M960T1	959.8202382	47.22908598	[630][M]2-		18	NA	
M961.9504T0.8	c18acquity			4					M962T1	961.9503977	47.26253712	[631][M+1]-		670	NA	
M962.8295T0.8_1	c18acquity								M963T1	962.8294895	48.18201714			18	NA	
M963.3309T0.8_2	c18acquity								M963T1.1	963.3309498	48.22091808		[M-H]- 964.336	18	NA	
M963.8316T0.8_1	c18acquity								M964T1	963.8316395	48.21653724		[M+Cl+NaCOOH]- 860.872 [M-H+NaCOOH]- 896.854 [M+Cl+NH3]- 911.823	18	NA	
M964.8322T0.8	c18acquity								M965T1	964.8321943	48.23886738		[M+Cl+HCOOH]- 883.845	18	NA	
M967.8073T0.8	c18acquity			4					M968T1	967.8073109	47.18797056		[M+Cl+NaCOOH]- 864.845	18	NA	
M970.8165T0.8_1	c18acquity			4					M971T1	970.8164948	48.16692312			18	NA	
M971.8178T0.8_1	c18acquity			4					M972T1	971.8178199	48.21653724			18	NA	
M971.8777T0.8	c18acquity								M972T1.1	971.8777395	47.41238352	[634][M]2-		18	NA	
M973.6269T15.2	c18acquity			4					M974T15	973.6268876	914.7502548	[635][M]-		9	NA	
M974.1608T0.8	c18acquity								M974T1	974.160802	48.21653724		[M-H-CO]- 1003.16	18	NA	
M974.6305T15.2	c18acquity			4					M975T15	974.6304942	914.713968	[635][M+1]-		9	NA	
M975.7955T0.8	c18acquity								M976T1	975.7954807	48.327654			18	NA	
M976.9213T0.8	c18acquity								M977T1	976.9213105	47.3555625		[M-H+NaCOOH]- 909.935	18	NA	
M978.8035T0.8_1	c18acquity			4					M979T1	978.8034854	48.22362276		[M-H+NaCOOH]- 911.823	18	NA	
M979.3054T0.8_2	c18acquity			4					M979T1.2	979.305397	48.24255186		[M-H+NaCOOH]- 912.328	18	NA	
M979.3872T0.8_3	c18acquity			4					M979T1.3	979.3871936	47.7354237	[640][M+1]2-		18	NA	
M979.4861T0.8_4	c18acquity								M979T1.4	979.4861211	48.23591046			18	NA	
M979.8053T0.8_1	c18acquity			4					M980T1	979.8053485	48.23591046	[641][M]2-		18	NA	
M979.8663T0.8_2	c18acquity								M980T1.1	979.8662514	47.6842092		[M-H+NaCOOH]- 912.882	18	NA	
M979.8822T0.8_3	c18acquity								M980T1.2	979.882249	48.02850732	[640][M+2]2-		671	NA	
M980.3049T0.8_4	c18acquity			4					M980T1.3	980.3049106	48.28051098	[641][M+1]2-		18	NA	
M985.8256T0.8	c18acquity								M986T1	985.8255527	47.19201876		[3M-2H]2- 657.892	18	NA	
M986.8728T0.8_1	c18acquity			4					M987T1.1	986.8727751	47.96721366			18	NA	
M987.3746T0.8_3	c18acquity			4					M987T1.3	987.3746115	47.84558916			18	NA	
M987.8707T0.8	c18acquity			4					M988T1.1	987.8706785	47.98124322			672	NA	
M988.8362T0.8_1	c18acquity								M989T1	988.8361633	48.16273284		[M-H+NaCOOH]- 921.857	18	NA	
M989.3378T0.8_2	c18acquity								M989T1.1	989.3377517	48.20549172		[M-H+NaCOOH]- 922.357	18	NA	
M990.8054T0.8	c18acquity			4					M991T1	990.8054267	46.92511104	[644][M+2]-		18	NA	
M993.8142T0.8_1	c18acquity								M994T1	993.8141992	47.24028114		[M+Cl]- 958.838	18	NA	
M994.3165T0.8_2	c18acquity			4					M994T1.1	994.3164956	47.19175458			18	NA	
M994.8606T0.8	c18acquity								M995T1.1	994.860624	48.06222108		[M-H]- 995.869	18	NA	
M996.6142T14.7	c18acquity			4					M997T15	996.6142427	880.709853	[649][M+1]-		11	NA	
M997.1581T0.8_2	c18acquity								M997T1.1	997.1581015	48.13953168	[652][M]3-		18	NA	
M997.3248T0.8_3	c18acquity								M997T1.2	997.324829	48.20979738		[M+Cl+CF3COOH]- 828.363 [M-H+NaCOOH]- 930.343	18	NA	
M997.8257T0.8_1	c18acquity								M998T1	997.8257346	48.22362276		[M-H+CF3COOH]- 864.845 [M+Cl+HCOOH]- 916.855	18	NA	
M998.3273T0.8_2	c18acquity								M998T1.1	998.3273407	48.21410304		[M+Cl+NH3]- 946.322	18	NA	
M998.8265T0.8	c18acquity								M999T1	998.8264964	48.22227042		[M-2H+K]- 961.875	18	NA	
M999.6413T15.5	c18acquity			4					M1000T16	999.6412733	931.901157			176	NA	
M1002.1479T0.8_1	c18acquity								M1002T1.1	1002.147884	48.22362276		[M-H]- 1003.16	18	NA	
M1002.3013T0.8_2	c18acquity								M1002T1.2	1002.301253	47.3461719	[657][M+1]2-		18	NA	
M1002.4829T0.8_2	c18acquity								M1002T1.3	1002.482892	48.11609868			18	NA	
