dataMatrix	X501f	X502m	X503m	X506m	X508f	X509f	X517f	X518f	X527m	X528m	X529f	X531f	W616f	W617f	W620f	W622f	W623f	W625m	W627m	W628m	W630m	W631m	W632f	W633f	W634m	L818f	L819f	L824m	L825m	L826m	L827m	L836f	L841f	L854f	L859m	L862f
Q9R0P5_Destrin	20.4115292144011	19.910587106009	21.0168579240802	21.097829927671	18.4725475456952	20.2838304822996	20.3328351818755	20.3176764789501	19.8088706233861	19.4725299738386	16.7907264826168	19.7156403071647	19.244652133466	19.5564108537755	19.9934517193461	17.3486649692492	19.4688280926483	16.2069662600562	17.8218368288444	20.1893145331101	17.4573833641536	19.1454708839969	19.9967352563385	20.5907550460993	19.3924158314986	20.8306123941158	21.3301757395177	19.9286882407016	20.1585657817087	19.4681145084217	20.4253476866526	17.3539176699872	21.0453997318083	19.846519254804	16.9023774699815	19.7029294606414
Q8VED5_Keratin, type II cytoske.	19.2612645364208	21.4960783183594	18.0191926575283	18.3405310625812	18.1750429708053	18.9542565842758	18.6076209837597	18.0871067472618	18.5546641580272	18.6632081345472	16.5447676662828	19.6380957977476	18.3153305159234	19.3497153302425	18.8892179104957	18.4713978562806	19.0978918049819	20.9175316953607	19.7852385455502	19.4080448676224	19.9340310369588	18.8998376034923	17.8814922025944	20.5105513424964	19.438367115711	18.0516140471224	17.9019217277795	19.5198383767631	18.0640100127414	18.7065556771996	17.6643739479084	19.5912120852747	17.0422186392546	18.1622022852398	17.4267300202483	18.6760847911693
P18528_Ig heavy chain V region .	24.0480950212417	23.765529020341	23.4070404111024	22.6106418981642	22.4900167126717	23.2849968826047	23.6945641669607	23.8371306969623	24.338426422465	24.5049753330511	23.3885125432186	25.8178596130563	23.7859654414403	23.5934526745703	23.8128094203865	23.4897930933424	23.5717393368213	23.9893814192909	22.1903439001167	23.1404166559172	23.6453221128065	23.7085304425639	23.1954887583808	23.111674568799	21.9367250031189	23.6022804434426	23.5258506495126	22.6205131635585	20.0095706637031	23.6813169191981	23.6996592879513	24.0024989781268	22.8497995530344	23.6561900305205	23.6291222321175	24.1052221226795
P04223_H-2 class I histocompati.	18.6758806963932	18.9682828850818	18.826179151598	18.6351933647351	18.9661242359808	18.5728258085483	18.8235487691904	18.8853581722651	18.9869613011655	18.9785837012572	19.2187631972401	19.0033518660617	18.9166043608182	18.8753815406303	18.8924442434286	18.844695322015	18.7138053762158	18.69393579011	18.7870181391297	18.4738576868537	19.075673193921	18.7415541446541	18.9902741002085	18.9915465912544	18.842248771426	18.9227911122015	19.2611886314124	18.8978398145597	19.2513815778473	18.8667138801451	18.5503860665313	18.8959719621432	18.8147991405172	18.8691176815724	18.8076773926793	19.1266502840611
P01723_Ig lambda-1 chain V regi.	21.4206702286671	21.6083292805015	20.9086178263778	22.061629442579	18.7812206117537	22.0060001906985	22.2401420524893	21.675862408264	22.1366429160844	22.1529488943125	21.5905294874449	22.1875174502625	21.6579573210911	22.1900213124629	21.5483035951273	19.0936614318675	18.6507714997504	23.8928923081978	21.210705970952	22.6465845277059	21.160135477948	21.9986223633592	22.0598774795523	18.2658310664952	18.9206490827626	19.1166672824346	20.3707512184893	20.9468213393609	22.024918816057	21.6078031373964	21.1897684678862	22.3563356333703	19.1447655727377	21.5053329246457	22.6676930435386	22.2244957584351
Q9Z2U1_Proteasome subunit alpha.	21.2846919585583	20.6875083207066	20.7820482842847	21.2569732622271	20.7859551717926	21.1708780055519	20.9286521875297	21.0245798558454	20.9872846593316	20.9093372738715	20.9737727615841	20.8223064955166	20.8809739770623	20.8763843856739	20.9979458359263	21.1951022716254	20.849182014555	20.6695143264003	20.6149332172631	21.0983277121868	20.826996932339	21.0588185100385	21.3280647119073	21.38327977272	20.9113526688233	21.1051997385078	21.3525453941077	20.8086799517326	21.1006260899952	20.9426154430401	20.9784654687954	21.0314883573802	21.3566272638099	20.9100177468554	20.8412257156715	21.5281307089437
Q8VCC2_Liver carboxylesterase 1	22.9508905477674	22.4112171824345	22.8014578363901	22.6370912593143	22.9385690066078	23.0268746071488	22.961849199109	22.9251431253667	22.9232330792645	22.8564383521293	23.0934928424967	23.1983159880958	23.2283087612589	23.4795528320471	23.2301421387276	23.388587559499	23.2983288766463	22.3113414443812	22.3538229680306	22.7518648831861	22.6847513854287	22.8712467884944	23.4771618877877	23.300847567214	22.6417320582233	23.1785878102188	23.1256571978109	22.6758535806169	22.5853427615714	22.7863279642307	22.6226748871626	23.4233631872297	22.7024334444809	23.3137059527721	23.2120979484947	23.4339506040094
O89053_Coronin-1A	19.1844044283887	18.4872375030947	20.8258879227088	20.2721795445081	18.1214738899253	21.3607163683046	20.4214830435747	18.9244860757114	19.5709741604922	17.7571155972175	18.5380979724533	18.7834849826347	18.3387558348041	17.9565768327367	19.9168468366334	17.7407281217809	20.0087158412392	16.1502095951805	16.4329726154832	19.8776605502336	19.9302830026725	16.6424435169467	19.8518569144314	20.5468332438015	18.8858887488433	20.4413718177417	20.7166240797985	19.0966831422785	20.1813608194095	19.8886654016159	20.2425515000426	18.6788585251117	21.0335441562584	18.6190276373903	18.6415263451501	17.509597655977
P15532_Nucleoside diphosphate k.	18.3695748551092	17.8498696135482	18.7342506684525	18.9008690185678	17.3237327999844	18.4326858805234	17.8644093112128	18.3232967025926	18.0239675239792	18.3879934813535	17.7093238254841	18.3467380980116	17.9213637555711	18.2691897463567	17.3453563844374	17.7184154115094	18.2322185867756	17.597500824243	17.3002400038408	18.0711938154317	18.2801915173349	17.5144538642196	18.4428541829285	18.3673925254746	18.0975253621168	17.6838138335125	18.8579983631358	17.808021596821	17.9867139574736	17.850597018867	18.5981516820363	18.1323969162922	18.2994341373888	17.3648558906306	17.6948176363357	18.2806280628184
Q8K1I3_Secreted phosphoprotein .	22.3956987309615	21.8274904082839	21.9411352109083	21.5631511090703	22.2260544888479	22.3702776662088	21.8577459409313	22.1336925499161	21.3002232301246	21.6589744616388	22.3488777861489	22.3456330485049	22.1070580407214	22.365775902261	22.2977727050784	22.4478797915355	22.397677374469	21.925754621218	22.0997394700628	21.7417130259812	22.1999680778851	22.1393842878051	22.0478845809989	22.4387364047026	21.9023936087025	21.6443090521998	21.7961672781482	21.7146354233494	21.9112809774331	21.7403832752247	21.7733091682427	20.3327944785185	22.1538890602147	21.9645731947195	21.1359049508736	22.0366533912257
P05366_Serum amyloid A-1 protein	18.2823747595146	19.8091669642647	21.3629095140944	20.4423619112271	17.2538449003042	18.2906837514688	20.526369329603	18.4074915187005	20.000161131866	20.1967113752632	17.9831099002115	17.9801326029595	19.4352396664252	19.4037348830502	18.2289764296796	21.6808663014282	17.5832470481035	23.0563965975739	20.1484807777852	19.1872319066268	20.1403408221386	20.0522746763816	18.996751584232	18.9400449462739	19.7812947754167	18.1170431556658	20.079369596136	20.3128401786926	21.2588413146447	20.7453284213207	21.0528587194879	20.2858792406786	20.2747135612366	20.9822538752517	20.4978468483704	18.5720133278947
P47877_Insulin-like growth fact.	17.5792969313621	21.1513369712686	20.9512080427164	20.0828792915755	17.7578821143642	18.0664076782591	20.7648760440915	17.6786068783356	17.7110111946004	19.8700382314668	17.1332706746277	18.7110283348195	19.1158749642689	19.7924552051717	19.5138672053437	20.1322549587846	19.3607445980692	19.4595386816822	19.7794232031032	17.3077751894451	19.5687408263292	19.0579279931609	17.4161921276329	19.8706943241628	17.9178310659207	20.8611924773777	20.5469996983952	20.2049386961979	20.2586039869433	18.3701846761413	17.8997288198006	20.5652737564435	20.5983324314649	19.9243499625411	19.0531012602982	18.5849486319735
P02816_Prolactin-inducible prot.	16.9896126971778	21.0031925904787	17.609289351874	20.3377759561979	17.6626459520586	17.7650038945952	18.5461701730974	17.5418203532242	17.547082424128	21.4240461853548	16.9418917138702	19.3251617266055	21.2843605629199	21.0456525250672	18.9829056978836	20.6917435191713	19.0415963253659	16.7556679159671	20.7958259469283	21.097928759114	20.7512596395859	20.3715472175947	20.9420385028117	20.5202036239535	20.9943830506994	17.3304292000578	22.0544922058202	20.5968033993673	19.4712065957725	17.3404028396006	19.2696333766152	20.6372106919243	19.1782696879043	17.4797733182642	19.4503840422868	21.3943779079942
P08905_Lysozyme C-2	20.7489612882595	21.6912662176909	22.0342522289424	20.9649991477439	21.5338585602391	22.1094555943253	21.3900630499589	21.6792979642543	20.8410867997864	22.2943474436689	21.4939196877436	21.3430197636965	21.4120972564765	20.9701243267602	20.7375111190444	21.3392423217897	21.4958302687955	21.7403747307288	21.0715697268829	20.4310115244462	21.7401686180383	21.017206010802	20.6715570471965	21.8186600890411	20.3856175629492	21.0989303510959	22.1758256053779	21.4507074744564	21.7408269018062	21.491676730718	21.2936149154689	21.0604594496887	20.9071015455703	20.986223021172	20.3572593527494	21.6739573994564
P01728_Ig lambda-2 chain V regi.	19.8288005672115	19.9058354709962	19.7222103084276	19.7058503510746	19.574771007821	19.9032863893908	21.5382759778611	21.8563493451642	23.0779741979481	20.5368963696725	20.0530374425321	22.1755650829727	18.5931674716763	21.6761604711299	19.7749913973342	19.6529287684122	19.5351944490875	19.4426620968829	19.102028538305	22.2051677062452	21.5617890321966	21.8283441592035	19.6739077045759	19.7135594639104	20.0745297286677	20.3606903844347	19.5619201759979	19.8461338581734	19.6046050228819	20.0595293069603	19.960197478975	23.362787009634	20.2153435406834	20.2341973313855	22.891152256205	20.4965202872192
P01819_Ig heavy chain V region .	20.2705716576051	19.3953336984176	19.7887927012595	19.6561166920129	21.2732549333843	20.6563504455097	21.182673344449	19.9307874992371	20.6572327364195	21.279970549098	20.7539052085811	19.7741859240275	19.8206875352278	20.5355315729017	19.437733544443	19.7054949684337	20.0280635425258	19.4257484955326	19.4039167318758	19.1439162732725	19.4107537170048	20.8619361511655	22.0893594731404	19.8497061197264	18.9185708355466	20.4101496888136	20.3600678424491	20.37972987111	20.2603600979574	20.7540172878201	20.265549522261	21.3440571910647	20.1998220906653	20.0772277665687	20.2082732062756	21.5421919832964
Q3SXB8_Collectin-11	18.9034381120705	19.3718457576424	17.2775315099835	18.7976419280155	18.890757998947	18.5466219247492	18.5592578021303	17.586634725197	19.0372315766082	17.4359125072454	19.2817411678415	19.1434128114169	18.8377443652462	18.7153843168099	19.1739607145232	18.8839381019684	16.7304609823253	19.4184997756076	16.2550555020392	18.830741786286	17.3716732021172	18.8053431903287	16.5661972240201	18.9585478445146	18.8259247826137	18.6601418584434	18.9612226162075	17.4518552698126	19.0630005140782	19.1644095105421	18.9251943006551	19.1608982234604	19.2276506068972	19.0422727268796	19.6159509591466	19.3990123980856
P01806_Ig heavy chain V region .	22.1531066622903	21.1619689711936	21.7248493811189	21.5451302780757	21.6938888922572	23.1873194486372	22.6440074165123	22.2563765810746	22.4136731178927	23.5781152410699	23.2607784376352	22.8195412011196	21.4047695836469	22.6427535385741	21.9419957459661	21.9662065352058	22.8981159647615	21.3419970580117	22.9849891829712	23.0946370051725	22.4924013798337	21.2793828807459	21.3608168170082	21.8143813087669	22.9652176267671	22.4176572098351	22.8036196396064	23.2457100943791	21.8156448964549	22.4544200426974	21.7911260162458	23.8073166922647	23.491466702764	22.1630644168641	21.9507808449833	22.9581137005191
P01902_H-2 class I histocompati.	19.2685414292089	19.1835137739726	19.2047685891144	17.968262744871	19.7405529151986	17.7122871851194	16.4975671484706	17.8495659412383	19.6759309907825	19.7104786549	19.5250637390039	17.6567700765943	19.5087000657971	19.8104095414634	19.7084442370551	19.3936424838731	17.6830490182854	17.2881295286073	17.1588575709623	19.3449867665223	19.9207565475448	19.6381867484205	19.4954627653613	19.4342680627033	19.2707708227411	20.2356828212784	19.3043511879615	18.0258835088479	20.0273053423965	18.3114694824207	19.6257148709262	20.0488415386906	19.4127005991758	19.9978837499489	18.5488445933477	20.2147843800056
O08742_Platelet glycoprotein V	21.5107810666762	21.6218395999555	21.8760000453785	22.2924884644303	20.7609707472404	22.4236015745373	21.2866147248827	21.9317378957175	20.6759557411791	21.8912582429017	20.9996562551638	19.770247297291	21.268322684628	19.9858878708232	17.4193337990374	17.1941888622532	20.6733041147015	21.0570510602003	16.8576610463023	20.716161749509	22.0645146749231	19.546083258365	21.1673723564441	21.7407677251704	21.7827130260825	22.2242753847922	20.542507284686	21.2754297388269	21.9951230232071	22.0450668836792	21.4568570877754	19.6285197470542	21.1038632538996	20.5819953880017	19.825909942521	21.6853407043451
O70570_Polymeric immunoglobulin.	17.2964058729216	18.3105267818341	18.4045414622512	17.1778439407653	18.7719543578496	18.3232080244707	18.3904515867527	19.4417580502239	20.6173663468992	21.3082913907011	17.2126261413573	18.5918029634342	18.5671611654098	18.5585661160043	17.8521823752314	19.2354784603201	18.6508198028302	17.0290220901356	17.5755015201541	18.3602525602332	17.3802292838172	19.566245116738	18.6166424910023	17.0088453720515	17.0265612643562	18.5939006741569	17.4455153264913	18.6309759606671	16.5896397364464	18.7914867360201	19.113540127397	20.8917948259271	18.8582201156581	17.4312699615894	21.0077972227728	21.3702333593607
Q9R182_Angiopoietin-related pro.	16.8269066836215	18.573107643865	19.0147342725248	19.1160783562097	18.6141860187565	18.1871644839705	18.1911860444815	18.6636652516984	18.6003184559955	17.4341191487118	18.4677664879509	18.5674526139459	19.1346962638067	19.1526951919759	17.4496842838432	17.2333830026378	16.7063677206354	16.2831122337134	16.3682428209142	19.0406763424	18.0246968640189	18.7048522464579	18.6901056291749	18.4548048359699	17.3004504301666	18.4796636023145	18.0330628313185	17.2690013585731	18.7810659957967	18.9775727958402	18.5573892448971	18.5820943341933	17.5390641250791	18.5473076099568	18.8177891787831	18.8043152041839
P01783_Ig heavy chain V region .	23.238400803081	22.1811313237143	21.6824792299506	21.2596789087603	21.3580677596972	21.6973938409707	22.3324172733137	22.2712891869408	23.5558681279845	23.3568438999429	21.870203276169	22.0142333538273	22.0067217371986	22.3124833290791	22.5018632975628	22.0006080025186	22.4350819200894	22.2048109625757	20.4136543917974	21.583601131876	22.1185987891222	22.0571695857216	21.7200836936086	21.4623327674603	20.4166165156401	22.2396205246525	20.4250112166673	21.5447591920074	20.9028678445537	22.080614897172	22.4874523184628	22.8691912090428	21.1960084671341	22.2928340029286	21.6594347993113	22.0547063208468
Q99LX0_Protein/nucleic acid deg.	21.3189950814577	20.4735947785653	21.02963114864	21.5587775609602	17.9993889882542	21.0733865071068	20.7178071402994	21.2958045202979	19.7178572238217	20.1838228365946	18.8836284823104	19.8696068250763	20.7438092429039	20.8640666266124	19.9428408307625	20.4492103708181	21.0403571196646	18.5173026645216	19.8398187967337	20.043905223896	20.6693595816914	20.2423853404562	21.3759623886549	20.8959596229685	20.455016992105	21.0308046842419	22.0240772705078	18.8792842724474	19.9121027494492	20.4551356638754	20.9785449862848	18.6917646514823	21.209554506475	20.1222075996087	17.7949154397379	21.0017875117402
P47739_Aldehyde dehydrogenase, .	21.0481234657495	21.07674123748	20.864450096899	21.1742341774914	18.9071687642568	20.5137051905092	18.7248153489813	21.350718824655	22.3346385552579	20.4342913596725	19.2320629588467	18.994933889907	21.464815810603	16.8395717731005	19.2788078731744	19.472567772475	18.73851918334	16.3411982466444	18.8258747354979	20.0194173223111	21.4629552703232	20.6305439859701	20.5856571433722	18.8901338047999	20.4948709620181	19.9059882034482	21.6928686312981	19.6026690743335	21.3843379392352	20.5192483550988	20.727722940061	19.2169312740777	21.1234962691663	16.9586314407527	17.4420732893822	21.8962414815954
P01749_Ig heavy chain V region 3	17.0526326828074	16.8997259290158	18.4922388827001	19.8116754274751	18.020324843182	17.4378013163234	17.657081144697	17.8664998130056	18.9001672670886	20.8057930641159	17.4386602968029	20.5941765088047	17.2554194988632	19.2848749207198	17.6508334031153	17.9991486961731	18.2390485293209	20.1565225903569	16.5536895849268	17.2403201064833	17.4232872596228	17.0432911410366	17.8088036445528	17.2825080393212	18.3776868868592	17.5470871700023	18.8834743784439	16.5269348855962	16.9970801113652	17.2496736552157	16.883875413901	21.6036705982289	17.4210898027242	20.3841305322704	17.4825418691304	18.2044675518932
