variableMetadata	chromato	name	chebi_id	annot_level	annot_confidence	limma2ways_WT.LAT_diff	limma2ways_WT.LAT_BH	limma2ways_WT.LAT_signif	limma2ways_M.F_diff_LAT	limma2ways_M.F_BH_LAT	limma2ways_M.F_signif_LAT	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	OPLSDA_VIP-pred_LAT	OPLSDA_VIP-pred_MX2	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M234.945T4.78	c18hypersil					0.372260319599704	0.638632257677712	0	-0.631201584241966	0.115781445192024	0	0.215518702690048	0.784485582429273	0	-0.244269901070886	0.495926874656037	0	1.28571073039733	0.939719344543602											M235T5	234.94501496811	286.860097041019		[M+Na+K-H]+ 174 [M+Na+K-H]+ 174	101	NA	
M234.966T4.19	c18hypersil					0.0910841948938792	0.930067152475755	0	-0.14422524641409	0.805564746279258	0	-0.628200039914478	0.659926994953032	0	-0.216953687231699	0.77909401203275	0	0.241686773652313	1.35566234409298											M235T4	234.965961165782	251.147138317468			2527	NA	
M235.0405T3.12	c18hypersil					0.45873959717165	0.441575021720177	0	-1.52551741929074	6.68550954119167e-10	1	-0.23048382345115	0.848142560837521	0	-1.94754706401148	7.46684791469802e-08	1	1.54830967432965	0.581501528775918											M235T3.7	235.040501250143	187.400307932474			4030	NA	
M235.0769T3.12	c18hypersil					0.393761162690058	0.488396492780479	0	-1.55972114360766	2.14422520723483e-10	1	-0.168936770432323	0.806222871962798	0	-1.77097019378666	5.20140222717322e-13	1	1.41452330333911	0.449960289842279											M235T3.9	235.076854517245	187.438247248573			4031	NA	
M235.1703T8.95	c18hypersil					0.417384661999034	0.608470909187823	0	-0.918593296338093	0.0121846260857397	1	0.308508619749798	0.72699917458846	0	-1.12840142833999	0.00115816000852545	1	1.67342433471421	0.842185192778823											M235T9	235.170265630174	537.286139415848			1630	NA	
M235.9517T1.55	c18hypersil					-0.0501294016779799	0.893629622236647	0	-0.486152387357849	0.124912500593874	0	0.0600406998546426	0.946974932990836	0	-0.408836183362473	0.283157713875704	0	0.30517319348706	0.188887984900535											M236T2	235.951736747285	93.2915455207301			4176	NA	
M235.9998T5.45	c18hypersil					0.299574084152741	0.497413717104968	0	0.371208188379857	0.0626891731092551	0	-0.13643382510107	0.756385491574652	0	0.85765871199454	5.06278488368235e-05	1	0.99942399939701	0.438489070579912											M236T5	235.999804370688	326.880050666899			1062	NA	
M236.0564T5.35	c18hypersil					0.113631613309012	0.62127736711154	0	1.11427035120809	1.26170255859055e-06	1	0.146451509454506	0.832041088131956	0	1.29486185448967	5.08029048577836e-09	1	0.132334489369792	0.580942371935837											M236T5.1	236.056385916066	321.090959283974			1063	NA	
M236.2019T9.36	c18hypersil					0.0894907458217595	0.844853625657391	0	-0.115115467915313	0.67567128690061	0	-0.277668407595034	0.605892131825147	0	-0.155318983401092	0.558793122761537	0	0.804181195385652	1.85195319705019											M236T9	236.201880590666	561.407025598613		[M+H-H20]+ 253.206	3186	NA	
M236.9989T1.01	c18hypersil					0.113387726851993	0.8555174867785	0	-0.19768969052749	0.562634280017562	0	0.03974089829007	0.926925977570539	0	-0.127801506864902	0.482982844958562	0	0.815095290095356	0.382317420292012											M237T1.4	236.998913511299	60.5882617235443		[M+2Na-H]+ 192.027	26	NA	
M237.0882T5.49	c18hypersil					0.713245105980249	0.796167416799697	0	-0.769419711669435	0.652446461221291	0	1.01715502714059	0.756385491574652	0	-0.708695476232556	0.626576525289631	0	1.08642647443311	1.29894497087787											M237T5	237.088190742537	329.308114027918			1064	NA	
M237.1345T4.25	c18hypersil					0.0758575068983873	0.870971951646577	0	-0.190394277558022	0.379890514941496	0	0.186536981659019	0.786390388975999	0	-0.223833294315305	0.48863089928672	0	0.69370864067197	0.921034031359813											M237T4	237.134539200411	255.285861962308		[M+Na]+ 214.141	2481	NA	
M237.1496T8.6	c18hypersil					0.318863237950765	0.536832458663897	0	0.934286478587094	0.0010810253082929	1	0.0555519439233585	0.973948728274247	0	0.589226930390669	0.0796544985631371	0	0.727114035484908	0.242810787628894											M237T9	237.14960894813	516.107878452981	[272][M]+		3837	NA	
M237.1858T8.97	c18hypersil					-0.210557878320698	0.970366379046647	0	2.44980577754825	1.58147331759034e-06	1	0.0259664227410941	0.972177270301102	0	2.50265316448693	9.05387643253929e-05	1	0.59076525740438	0.229470829575581											M237T9.1	237.185827566803	538.032008454968			1631	NA	
M238.0145T0.44	c18hypersil					-0.965394560664834	0.560135418311105	0	-0.595139194803721	0.501662585137137	0	0.00785122012826633	0.980812427507988	0	-0.271233406059721	0.435039143969093	0	1.44171648736367	0.132623478315954											M238T0	238.014515576558	26.4213201282135	[273][M]+		3097	NA	
M238.094T1.05	c18hypersil					-0.179104494163727	0.783270264560452	0	-0.263689289820864	0.524108108356974	0	-0.210221253285848	0.817268131445539	0	-0.0467695159028114	0.939594018736479	0	0.3777561053347	0.570855016400541											M238T1.1	238.093984943236	63.1630348654508		[M+H-C6H10O4]+ 383.138	26	NA	
M238.1063T5.56	c18hypersil					0.854149479534078	0.725649445780604	0	-1.03537510593849	0.450108469390628	0	0.734513623186666	0.784485582429273	0	-1.20044589875095	0.317815505903375	0	1.29872872588532	1.12761067326029											M238T6	238.10625545441	333.588620184907			88	NA	
M238.1214T7.36	c18hypersil					-0.607539389496518	0.821063012163254	0	-1.74237746267752	0.32363376005906	0	0.158772473594773	0.966315316803243	0	-0.262387556989941	0.885562522232467	0	0.129014457448364	0.350074058269987											M238T7	238.121445761536	441.594189653042			1897	NA	
M238.1447T8.61	c18hypersil					0.601783204202885	0.459142608714008	0	0.725260812025171	0.0386739618813554	1	-0.151319071109024	0.906490586804472	0	0.762539766685151	0.175119009703016	0	1.37350183251701	0.154958834652288											M238T9	238.144735251821	516.493494118496	[272][M+1]+		3838	NA	
M238.5993T2.05	c18hypersil					0.42180929718981	0.662330504414773	0	-0.373720788802283	0.546787034725642	0	0.45139299816406	0.696700853838819	0	-0.435415447323406	0.368627416524541	0	1.37746931683147	0.99383142977207											M239T2	238.599281346244	123.142844748754	[271][M+2]2+		3204	NA	
M239.1038T5.17	c18hypersil					0.0699672181361102	0.998063818147649	0	-1.19670090992111	0.50528270482926	0	1.67548708360009	0.67964113465155	0	-0.59241905770835	0.737106106812308	0	0.434975716495661	1.71503084937852											M239T5	239.103842369876	310.17166014294			3717	NA	
M239.1071T1.39	c18hypersil					-0.100388589534127	0.844853625657391	0	0.0591059594806485	0.879872132723603	0	-0.0200850759195266	0.982464256424593	0	-0.186097763316157	0.497696578939148	0	0.223638093598384	0.0893654850010304											M239T1.2	239.107065276362	83.5706370039623			2867	NA	
M239.165T10.92	c18hypersil					0.949559109266199	0.373193606711489	0	0.102713897221257	0.774351638305774	0	-0.443535387465229	0.934163128860511	0	-0.864610816031972	0.650100201994037	0	2.39052943583546	0.212818997561554											M239T11	239.165040882038	655.25669679521			25	NA	
M239.1651T8.8	c18hypersil					0.0432816422285178	0.90401170739413	0	0.293988280492664	0.281690423984484	0	-0.0592235603408913	0.906490586804472	0	0.217551929573016	0.322236209896266	0	0.335126332130152	0.175417302899418											M239T9	239.165121373419	527.895466111379	[279][M]+		1574	NA	
M240.0358T3.12	c18hypersil					0.476093585191311	0.295885806308445	0	-1.50418311714929	9.67264180603958e-11	1	-0.154434944500624	0.844356107934668	0	-1.76680126877068	1.85888316845937e-12	1	1.68432532660257	0.406403964919754											M240T3	240.035795390226	187.403274352389			4032	NA	
M240.0369T1.5	c18hypersil					0.00192328304645706	0.870971951646577	0	-1.56780297772606	1.54309429059812e-05	1	-0.528240924607177	0.605892131825147	0	-1.56351540524324	3.98807178685836e-05	1	0.43570497488193	1.05826605993719											M240T1	240.036911068686	89.8050758218532			2868	NA	
M240.0701T6.2	c18hypersil					0.719614859628884	0.608943315465449	0	0.0704544123528379	0.908407463363209	0	-0.599328843380533	0.906490586804472	0	0.683225562850648	0.767644298336234	0	1.07513849168064	0.504423927347696											M240T6	240.070113050679	371.808984304926			3674	NA	
M240.0879T6.54	c18hypersil					1.37921199457756	0.601660931440184	0	-0.378070673857525	0.880092404916164	0	1.54011304736973	0.659926994953032	0	-0.358934840028429	0.810107016408765	0	1.56186347348762	1.69457787315875											M240T7	240.08790395799	392.110098458035			555	NA	
M240.0992T2.01	c18hypersil					0.815132481886156	0.567141576514215	0	-0.504236051174049	0.576440604640439	0	0.666872839184318	0.67964113465155	0	-1.00749009532102	0.120029799788354	0	1.87062448005014	0.993451916701563											M240T2	240.099203921617	120.552315804924	[274][M+2]+		3259	NA	
M240.1098T1.03	c18hypersil					1.02098106890748	0.283701982867323	0	0.380594483199715	0.347578386520764	0	0.697636193891087	0.605892131825147	0	0.176698619550269	0.841030744546062	0	2.23575482702288	1.43268546250065											M240T1.1	240.109796707037	61.6921222018147			26	NA	
M240.1506T6.16	c18hypersil					0.567018021883205	0.816350609447673	0	1.45095677608083	0.361095820139295	0	-0.268447087606527	0.966315316803243	0	-0.227339284559292	0.944792698541013	0	0.313324036416752	0.432921507107577											M240T6.2	240.15059961678	369.742113706282			79	NA	
M240.1534T4	c18hypersil					0.024839414985685	0.967457077514576	0	-0.106797709876364	0.659872353971245	0	0.0160626077260364	0.965073985940607	0	-0.287488856095139	0.119612506665779	0	0.766348551122166	0.215214175018845											M240T4	240.153390305315	239.72736394469	[278][M+1]+		3312	NA	
M240.1603T8.54	c18hypersil					1.27382275380221	0.686525105292214	0	-3.80013575420534	0.00484052631892157	1	-1.05962724676047	0.856591623275471	0	-2.34595746796822	0.303124682970089	0	1.33110006797108	0.539629337909136											M240T9	240.160301252078	512.21446045518			3839	NA	
M240.1684T8.8	c18hypersil					0.306940430978521	0.561415343819365	0	0.506339588947279	0.0759572863418079	0	-0.0401542870651621	0.945673036245596	0	0.440978157748908	0.0952232373753986	0	0.931537782658347	0.303373157984371											M240T9.1	240.168428857996	527.757901189612	[279][M+1]+		1632	NA	
M240.233T12.1	c18hypersil					-0.295344064275174	0.723666391044987	0	-0.329858683831894	0.515866244001567	0	-0.424462219876649	0.733720408603975	0	-0.0384932590298384	0.975045819129193	0	0.593132497267974	0.858070181014771											M240T12	240.233036554098	725.750836841926	[280][M]+		946	NA	
M240.9071T1.59	c18hypersil					0.0208254971565065	0.99302985499357	0	-0.422155139166271	0.406133769572494	0	-0.0138439558224146	0.99127216009559	0	-0.14731546349668	0.703256791491875	0	0.314727156048551	0.528961975280802											M241T2	240.907108155505	95.1132588748488			4153	NA	
M241.0942T1.68	c18hypersil					0.149642109750843	0.666158378109614	0	0.123684234784415	0.563782934615162	0	0.194072646815119	0.757552465944146	0	0.0327232734606397	0.942020752342789	0	0.655444835470166	0.605213861981073											M241T2.1	241.094202835034	100.661255442685	[274][M+3]+		69	NA	
M241.1195T4.74	c18hypersil					-0.13427059437649	0.816083083074642	0	0.359220623714643	0.16278266609237	0	-0.0512819591798852	0.941028567866899	0	0.444181563103166	0.152197625394104	0	0.537658460913721	0.0413930464892519											M241T5	241.119465962867	284.14568768012		[M+H-C2H4]+ 268.153	101	NA	
M241.1553T1.04	c18hypersil					0.176980163858435	0.540915738606879	0	-0.0127564418130142	0.999449358678402	0	0.201712504126366	0.403818319618896	0	-0.135898588532921	0.328009425995122	0	1.84169978203362	1.90573107319306											M241T1.7	241.15533354727	62.5114293551278		[M+Na]+ 218.158	26	NA	
M241.1809T7.26	c18hypersil					0.719226854837414	0.489273203539255	0	-1.48120324663655	0.000265442926653436	1	-0.138329386619283	0.96631229066758	0	-1.85066353846807	8.96725185619268e-05	1	1.6682677386595	0.406116467710915											M241T7.1	241.180893544721	435.761783350529			1900	NA	
M241.2365T12.11	c18hypersil					0.00481048758201119	0.980882013018842	0	-0.398266269075116	0.501662585137137	0	-0.114372259648423	0.943392586684097	0	-0.0316726850349021	0.971775162169104	0	0.134463630194531	0.327851183902875											M241T12	241.236470262994	726.798156235522	[280][M+1]+		946	NA	
M242.0616T4.34	c18hypersil					0.119196908574024	0.768454331936177	0	-0.0901485445976142	0.739200642698734	0	-0.117390911953125	0.837285302841407	0	-0.23714900211823	0.308727295040876	0	1.00756105695043	0.46598246683663											M242T4	242.061573250858	260.684940218597			2484	NA	
M242.0616T4.82	c18hypersil					0.901742282675405	0.771331312719291	0	-1.22084180090975	0.474439543768525	0	1.09128863160468	0.748818052357406	0	-1.13890850079582	0.449349549198359	0	1.15752322257387	1.33650106087449											M242T5	242.061640310718	289.108059626967			4616	NA	
M242.1761T9.15	c18hypersil					-0.121951600148169	0.870882657953052	0	2.83959657191454	1.17476891781851e-12	1	-0.356834419114778	0.454232486301431	0	2.77867573016336	3.6373531107367e-11	1	0.627540466938369	0.366286763305181											M242T9	242.176068858266	548.75988204343			2671	NA	
M242.2124T9.39	c18hypersil					0.399910662681734	0.747559721088418	0	-0.72895342628669	0.233900824364888	0	0.153455580125714	0.925347611426173	0	-0.490640600054197	0.480863890296864	0	1.12716862473491	0.486547358516899											M242T9.1	242.212379474935	563.69609655411			3128	NA	
M242.9561T1.51	c18hypersil					0.184802928321304	0.62127736711154	0	-0.202732231096329	0.336499678900752	0	0.0994046113555989	0.862080516793616	0	-0.0306168606570534	0.908465399470642	0	1.40595114153695	0.327636220922801											M243T2	242.956072874941	90.5811427737633			2869	NA	
M242.9833T1.06	c18hypersil					0.220324197900631	0.541838544859742	0	0.0553139522533002	0.749543142245217	0	0.0283341922927569	0.961277047499541	0	-0.00795255572231213	0.973904855968112	0	1.45804779025111	0.335492416265685											M243T1.1	242.983255865783	63.4750968812257	[285][M]+	[M+2K-H]+ 166.07 [M+K]+ 204.023	26	NA	
M243.1019T0.9	c18hypersil					0.131636487262009	0.770214223057485	0	0.0459414232906354	0.862563857655694	0	0.261126506545557	0.72699917458846	0	-0.14746830695	0.628036124970451	0	0.907994163992925	1.4511605258379											M243T1.4	243.101907735016	54.2808556609601		[M+K]+ 204.142	33	NA	
M243.1141T5.65	c18hypersil					0.0117311678482857	0.978003469086711	0	-0.428735906003793	0.213239021123392	0	-0.206503299133756	0.799522965060955	0	-0.348662701309992	0.308595202831025	0	0.320737750346576	0.657456389469282											M243T6.1	243.114097492393	339.069877324687		[M+K+NH3]+ 187.12	88	NA	
M243.1351T2.33	c18hypersil					0.0241371610031926	0.959307454595243	0	-1.02848047581374	0.0106956477916449	1	0.329968699229655	0.811194462223444	0	-0.764575267417268	0.225446476939385	0	0.391354072100272	0.699575932561256											M243T2.4	243.135132384085	139.603577922479			4585	NA	
M243.1464T1.99	c18hypersil					-0.30449374595347	0.601660931440184	0	-0.415298424709329	0.208110671072375	0	-1.47037467457662	0.637130529621396	0	-1.21841543491307	0.38469610119836	0	0.724745524482985	1.45208237933142											M243T2.5	243.146364473692	119.538620376821			3206	NA	
M243.2522T12.72	c18hypersil					-0.233095586470649	0.737985997975984	0	-0.491976319479258	0.249945661773931	0	-0.244297997246488	0.815429564587484	0	-0.12377472575313	0.834731183099202	0	0.425943863320428	0.615744824988321											M243T13	243.252179036714	763.238983604078	[283][M+1]+		23	NA	
M243.364T3.31	c18hypersil					-0.258614050619723	0.554018497289555	0	-0.291886576341021	0.194076509811456	0	-0.0483505593222748	0.954776088969109	0	-0.119616854764649	0.687056303692726	0	1.10535022367255	0.696923284900235											M243T3.1	243.363965754953	198.546471218741		[2M+K]+ 102.208	13	NA	
M243.364T1.25	c18hypersil					-0.033783044830944	0.95116275676393	0	0.172570713644722	0.285796971023284	0	-0.0200306421126122	0.946974932990836	0	0.229178023728403	0.094292268518976	0	0.410360347423151	0.0380086595126871											M243T1.5	243.364020004431	75.2264956790449		[M+Na+CF3COOH]+ 86.3878	1	NA	
M243.3646T11.62	c18hypersil					-0.147618798592465	0.665812517779614	0	-0.312303027492023	0.138179525415833	0	-0.0195201287220108	0.980490817098805	0	-0.131374895954231	0.610683243747039	0	0.70243570210512	0.248546715270125											M243T12.1	243.364616349792	697.418959364031		[M+Na]+ 220.373	2	NA	
M243.3647T11.04	c18hypersil					-0.279914583448198	0.572059722001389	0	-0.156723352497348	0.567715544564229	0	-0.276463723977887	0.68414282043867	0	-0.0423569732720264	0.929626067409505	0	0.843565558417898	0.943738967928892											M243T11.2	243.364682598867	662.158313164379		[M+Na]+ 220.374	3	NA	
M244.1017T1.84	c18hypersil					0.394029915768996	0.514942417527022	0	0.435193652085015	0.123823554384698	0	0.57007824959347	0.122555862198506	0	0.342117748966867	0.252991704634629	0	1.1246041543805	2.04184117144991											M244T2	244.101692943686	110.580207368778	[286][M+1]+		6	NA	
M244.1555T7.3	c18hypersil					0.326570668704459	0.514942417527022	0	1.14464292849869	8.73259576581469e-05	1	-0.123404593254863	0.862080516793616	0	0.70617309656474	0.0265718292149864	1	0.396225386510615	0.297472380821273											M244T7	244.155466369821	438.089563225142			1901	NA	
M244.1556T4.41	c18hypersil					0.114918735527736	0.848084278858781	0	0.0971807891640637	0.805788992626065	0	-0.0108212621126338	0.997829435842226	0	-0.234269444901287	0.419818507550658	0	0.994789386717499	0.00278322704007751											M244T4.1	244.155619428031	264.371343658395			4373	NA	
M244.9865T6.96	c18hypersil					-0.244055654900373	0.666158378109614	0	0.22288873214217	0.53676867028882	0	-0.472430393768407	0.699902980710598	0	0.903244458402501	0.0608150934054875	0	1.12616287794384	0.846241383874204											M245T7	244.986497991238	417.641052208708			2076	NA	
M245.0384T0.82	c18hypersil					-0.326334343641015	0.514942417527022	0	0.0653592405935655	0.894767354922854	0	-0.272160392381354	0.573676246601493	0	0.390793931098427	0.0705227758749662	0	2.0442572884296	1.35337655022998											M245T1.2	245.038361955163	49.4486625576609			1325	NA	
M245.0959T1.93	c18hypersil					0.119656496881909	0.844853625657391	0	-0.0540575225140714	0.914712123688248	0	0.0253274594701445	0.979946419195684	0	-0.170968752550818	0.764070008290093	0	0.686994264179664	0.257156545710546											M245T2.1	245.095920379919	115.526391419134	[286][M+2]+		6	NA	
