variableMetadata	chromato	name	chebi_id	annot_level	annot_confidence	limma2ways_WT.LAT_diff	limma2ways_WT.LAT_BH	limma2ways_WT.LAT_signif	limma2ways_M.F_diff_LAT	limma2ways_M.F_BH_LAT	limma2ways_M.F_signif_LAT	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	OPLSDA_VIP-pred_LAT	OPLSDA_VIP-pred_MX2	biosign_plsda_LAT	biosign_forest_LAT	biosign_svm_LAT	biosign_plsda_MX2	biosign_forest_MX2	biosign_svm_MX2	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M319.1786T4.9	c18hypersil					-0.124817867208224	0.744326338264687	0	-1.79612345628817	0.0214774035325887	1	-1.03776985627292	0.635203955003418	0	-0.36537621302158	0.883913822738614	0	0.00482651585799857	0.692728299326782	E	E	E	E	E	E											M319T5	319.178561605354	293.881747117067		[2M+Na+2K]3+ 428.298	74	NA	
M319.191T8.87	c18hypersil					0.34890986622981	0.373359350140048	0	-0.535236082043385	0.234928073441077	0	-0.151866248776038	0.828393631471683	0	-0.510847764189615	0.244732331532715	0	0.64320511100187	0.690102508224771	E	E	E	E	E	E											M319T9	319.191001860072	532.305286186078			21	NA	
M319.2129T6.96	c18hypersil					-0.439879353149925	0.451065037211692	0	-0.256217013147479	0.755844265631238	0	-0.473522358480059	0.695646659625223	0	0.129993972463962	0.907016592464007	0	0.498554548524652	0.79403503006287	E	E	E	E	E	E											M319T7	319.212938602441	417.629277840828		[M+K+NH3]+ 263.217	51	NA	
M319.2271T8.06	c18hypersil					0.530877665914499	0.185868776195273	0	0.672651641052791	0.193489610826947	0	0.291465765034548	0.720237109298321	0	0.799238782027306	0.137128891687772	0	0.807724563609694	0.503449581499371	E	E	E	E	E	E											M319T8.1	319.227074606113	483.717147009574	[548][M]+		1409	NA	
M319.5195T2.24	c18hypersil					-0.614440621445031	0.173458646753138	0	0.164389964733312	0.872137882884833	0	-0.235668405249237	0.681075856713915	0	-0.626709611326568	0.0958181982362514	0	0.879922391164504	0.936044234783726	E	E	E	E	E	E											M320T2	319.519482475734	134.164758378897			75	NA	
M319.8763T2.24	c18hypersil					-2.72909544761181	1.76875645570334e-06	1	-0.74489196462158	0.0974745573864692	0	-0.910425477086358	0.0832118364024711	0	-0.724661067969219	0.0591703624480242	0	2.02054279926074	1.83143960002593	E	E	E	E	E	E											M320T2.1	319.876310176375	134.204528398718			75	NA	
M320.0921T1.04	c18hypersil					0.218969446361225	0.451618211046924	0	-0.348021341939223	0.296059096339395	0	-0.0718932735160074	0.866487820486388	0	-0.220891132524741	0.443691963458833	0	0.423477959422318	0.201937467210178	E	E	E	E	E	E											M320T1.2	320.092064860865	62.3807279953288		[2M+Na+K]2+ 289.124	3	NA	
M320.1254T4.91	c18hypersil					-0.0920577387438559	0.823334649768602	0	-1.00383648726981	0.193917117757562	0	0.0170367226394106	0.969572604624242	0	-0.705962087219305	0.306019738174599	0	0.091420415248349	0.044243543900791	E	E	E	E	E	E											M320T5	320.125410408375	294.861236312462			74	NA	
M320.129T3.02	c18hypersil					0.470195228408398	0.351468992981315	0	0.182192834633399	0.7907702192211	0	-0.303840976495772	0.634785078462335	0	0.220670893983336	0.700511038620973	0	0.491574289229398	1.04377735001225	E	E	E	E	E	E											M320T3.1	320.128993400136	181.283125049799		[M+K]+ 281.159	57	NA	
M320.1356T1.53	c18hypersil					0.292836625710006	0.180391707444489	0	-0.430027378391429	0.0746174211601154	0	0.367332642886032	0.214074155971632	0	-0.285347234585419	0.247425362995649	0	0.908731777015768	0.901613684917705	E	E	E	C	E	E											M320T2.2	320.135613947291	91.6094109314978			2570	NA	
M320.1656T1.73	c18hypersil					1.38517053237298	0.00288939378245682	1	-0.505108411850879	0.500927193534784	0	-0.0826452536961479	0.963820765736093	0	-0.560828668735141	0.509767373709291	0	1.71587454201197	0.411121838396001	E	E	E	E	E	E											M320T2.3	320.165564363307	103.857231240652			2620	NA	
M320.1717T1.33	c18hypersil					0.401643116519754	0.102208202911492	0	-0.270348968883887	0.440764073580721	0	0.22851716895012	0.513054620190096	0	-0.538748985284027	0.0509442532270589	0	0.978888857446248	0.487632067513162	E	E	E	E	E	E											M320T1.4	320.171657871797	79.6964230617886			56	NA	
M320.2107T2.24	c18hypersil					-4.52019487555962	0.00152756317503812	1	-0.445315749292975	0.715638807865831	0	-1.00844925030411	0.0661433665024627	0	-0.693528340514124	0.089889589069808	0	1.66951722054679	1.93997058168061	E	E	E	E	E	E											M320T2.4	320.210676191193	134.116663108799			75	NA	
M320.2304T8.06	c18hypersil					0.464772815619868	0.331872406213371	0	0.240442764613869	0.71207235006896	0	0.408166198527725	0.620373911661106	0	0.315494906329112	0.678064159314148	0	0.730342320116307	0.783456750620136	E	E	E	E	E	E											M320T8.1	320.230383453207	483.42568538993	[548][M+1]+		35	NA	
M320.496T4.53	c18hypersil					0.821457163577181	0.0679072708154455	0	0.618283878143307	0.263599936626204	0	0.575414747334358	0.32892298068355	0	0.531614624145895	0.313676251287857	0	1.1260933216898	1.21141612746478	E	E	E	E	E	E											M320T5.2	320.496040024067	271.898781331135		[M+2H-H20]2+ 657.012	77	NA	
M320.5243T4.42	c18hypersil					-1.33830691989057	0.326638084385751	0	-1.27905678040627	0.474285392887198	0	0.139179534516899	0.950226046222068	0	-1.0620628817779	0.569085416696416	0	0.473531725354275	0.697672832877348	E	E	E	E	E	E											M321T4	320.524282100622	265.307702832938			1874	NA	
M320.635T1.89	c18hypersil					-0.408949970805022	0.001771604259317	1	-0.0633359833232063	0.619187584185508	0	-0.223035442402438	0.206763890568096	0	-0.105666093902968	0.533591684054429	0	1.77293975397438	2.24976849766758	E	E	E	E	E	E											M321T2	320.63501042761	113.129751920904		[M+K]+ 281.676	2	NA	
M320.6755T4.5	c18hypersil					-1.5215456788716	0.00643300648324641	1	0.00864139592792057	0.916230855292442	0	-0.476670503982488	0.380513586173929	0	-0.412477233639112	0.399720274398299	0	1.46737860312589	1.57410540706996	E	E	E	E	E	E											M321T4.2	320.67554171611	269.70575871339		[M+2H-H20]2+ 657.357	77	NA	
M320.6855T1.45	c18hypersil					-0.982037955612769	0.0478759436098064	1	-0.12504293486532	0.812780169768017	0	-1.08754367408168	0.229548996086468	0	-0.947139671135584	0.220334005813451	0	1.10477458432397	1.45797082045317	E	E	E	E	E	E											M321T1.4	320.685510219744	87.1556879038401	[550][M+1]2+		38	NA	
M320.707T5.99	c18hypersil					0.142779383970355	0.542030322522825	0	-0.137085960659057	0.682126114332325	0	-0.0807968264356571	0.847088244535438	0	-0.202132356979426	0.479783476851326	0	0.66166612266241	0.513088306688877	E	E	E	E	E	E											M321T6.1	320.707006636945	359.377355613834	[551][M]2+	[M+2H]2+ 639.399	76	NA	
M320.7256T5.5	c18hypersil					-0.581870427862384	0.262483285585269	0	0.2493418043435	0.795140435137779	0	-0.201847372584886	0.714010833329556	0	0.769534661727324	0.0813990126905413	0	0.706693177567219	0.161558606434845	E	E	E	E	E	E											M321T5.2	320.725571517403	329.858316547542		[M+2H]2+ 639.454	79	NA	
M321.0324T0.71	c18hypersil					-0.314348228409727	0.0226949212559907	1	0.0578387468378345	0.880317389670703	0	-0.147218386285099	0.374404952735698	0	0.000223168469997148	0.978867659310761	0	1.39783364281969	1.49664469175548	E	E	E	E	E	E											M321T1.6	321.03237800974	42.7376135270769		[M+Na]+ 298.041	1358	NA	
M321.0829T1.33	c18hypersil					-0.661110867882154	0.140171800417979	0	-2.02308164465863	0.00104107107571557	1	-0.617481205099997	0.482656207471489	0	-1.66407128446844	0.00371852626338133	1	0.351676864076028	0.929950673137987	E	E	E	E	E	E											M321T1.7	321.082900399673	79.9360936731687			56	NA	
M321.1097T4.96	c18hypersil					-0.473234416262819	0.252707934255699	0	-0.350474071200841	0.517763964415664	0	0.0376249491220335	0.974239843601844	0	0.117303555621845	0.881516217520316	0	0.836579357287652	0.20548722022651	E	E	E	E	E	E											M321T5.3	321.109745359386	297.308292600123			74	NA	
M321.1133T4.07	c18hypersil					0.583842754118551	0.205436089374053	0	0.337160405494428	0.574025162404638	0	0.145371561651285	0.85143932511979	0	0.158509593777534	0.816586474239552	0	0.918951447305284	0.182561376377669	E	E	E	E	E	E											M321T4.3	321.113288086438	244.271977588911	[553][M]+		1875	NA	
M321.2076T6.48	c18hypersil					0.571355157664414	0.182644926638736	0	0.767280137756813	0.162936011798461	0	-0.342529874570571	0.611265240039528	0	0.525701049528791	0.352946277100915	0	0.59100308917499	0.900825003938693	E	E	E	E	E	E											M321T6.5	321.207640435925	388.808158752436			2707	NA	
M321.2087T5.99	c18hypersil					0.824892126517087	0.539127069606235	0	-0.705602654624069	0.722903548779727	0	-0.0791884944209524	0.982941866199134	0	0.0810200531242309	0.978867659310761	0	0.544738082061248	0.402581941998884	E	E	E	E	E	E											M321T6.4	321.208706851449	359.483064330673	[551][M+1]2+		76	NA	
M321.4302T4.55	c18hypersil					-0.329311204531479	0.111172702646573	0	-0.203433504858685	0.430521868402409	0	-0.818941393565551	0.679904596036667	0	-1.08531039676602	0.498601609569681	0	0.935861360340598	0.575481407888876	E	E	E	E	E	E											M321T5.4	321.430219198389	272.808694208205			77	NA	
M321.6552T4.03	c18hypersil					0.1968883691624	0.683304287682632	0	-0.425768171646542	0.389695549515612	0	-0.0475022757415644	0.960254385661869	0	-0.234835760216676	0.661294404693718	0	0.347897655930588	0.183984012428979	E	E	E	E	E	E											M322T4	321.655247092042	241.618537365363			1876	NA	
M322.1195T11.56	c18hypersil					-0.486326673850053	0.73221604617209	0	-2.00030041549399	0.325968606142744	0	-1.3546633261784	0.616361958731068	0	-3.0566718902367	0.0961342410703374	0	0.196934284629315	0.891044032782365	E	E	E	E	E	B											M322T12	322.119514152241	693.537981422192			1094	NA	
M322.134T5.43	c18hypersil					0.815537712986355	0.581459376413926	0	-1.80837326061707	0.23274650534211	0	0.912844223958208	0.595540057606446	0	-1.7868656756225	0.20156794625068	0	0.526785564023158	1.06613997030932	E	E	E	E	E	E											M322T5	322.134039070049	325.622802800715			16	NA	
M322.1341T4.15	c18hypersil					-0.319110990593726	0.155059255863432	0	-1.63870244996072	7.79869797295453e-06	1	-0.112572947899688	0.911874506091608	0	-1.5991076329558	5.40756053646607e-07	1	0.356038510268971	0.500664964566808	E	E	E	E	E	E											M322T4.1	322.134062523797	248.920490060144	[553][M+1]+		1877	NA	
M322.1654T7.04	c18hypersil					-0.0663115148059639	0.777954143076637	0	-1.39486149498811	0.0171277602405664	1	-0.00723627225163703	0.968739844031896	0	-1.18378111049504	0.0191300108674163	1	0.0562377870952069	0.230919355671372	E	E	E	E	E	E											M322T7	322.165411006553	422.514832131044			1461	NA	
M322.6921T4.27	c18hypersil					-0.766622360699376	0.0334446234391984	1	0.0598313637159791	0.995314296863624	0	-0.366275159824035	0.325916377193017	0	-0.00298787792417521	0.982017664464859	0	1.19152524305422	1.50184286063163	E	E	E	E	E	E											M323T4	322.692065141585	256.332251071944		[M+H]+ 321.688	49	NA	
M323.0926T2.25	c18hypersil					0.798603558951518	0.266228323993561	0	-1.18894786427886	0.144311096687735	0	-0.362790040027718	0.798165204342313	0	-0.446514317061093	0.709860358440316	0	0.870084315069116	0.295283941489217	E	E	E	E	E	E											M323T2.1	323.09255551219	135.216244892493			75	NA	
M323.1115T5.7	c18hypersil					0.383118135178975	0.508158729078437	0	0.474770528463207	0.55091350056239	0	0.163566138626374	0.877281591543164	0	0.296301254105561	0.719806332099369	0	0.580076275541552	0.202399203076857	E	E	E	E	E	E											M323T6	323.111489315749	341.935505427934			58	NA	
M323.1422T1.58	c18hypersil					1.71989645388362	0.00124815732799382	1	-0.0227399810538795	0.90931820496545	0	0.665484031830564	0.399419302167937	0	-0.0851292384163234	0.902258323613179	0	1.77115258166061	1.61267995740288	E	E	E	E	E	E											M323T2.2	323.14220389941	94.6432993474221			2571	NA	
M323.1752T4.5	c18hypersil					-0.211880246335305	0.590000491234217	0	0.269858593913943	0.588330616838556	0	-0.236895301592849	0.43372396630882	0	0.816335858318318	0.00121314602069034	1	0.310840526536166	0.745575479291221	E	E	E	E	E	E											M323T5	323.17518944217	270.121649058541			77	NA	
M323.1925T5.39	c18hypersil					-1.22612258951287	0.0842989467709241	0	0.605008538095875	0.595886866947864	0	0.0172319975237798	0.990882307600768	0	-0.0837550007133885	0.955523704474384	0	1.01829996623162	0.51057732316329	E	E	E	E	E	E											M323T5.1	323.192536886555	323.210171186177		[M+H-CO]+ 350.174	16	NA	
M323.8596T2.33	c18hypersil					-1.11368503770136	0.0141768282708822	1	-0.0657705167092644	0.850177891624954	0	-0.4454712862359	0.444144510361218	0	-0.131103289284887	0.849638764433293	0	1.38422183853869	1.23272655383421	E	E	E	E	E	E											M324T2.1	323.859552629522	139.55143580171			42	NA	
M324.0606T0.84	c18hypersil					0.64763374379887	1.55533899714901e-05	1	-0.385385495679216	0.0161809906673716	1	0.127179420235432	0.497576828524568	0	-0.347744267231302	0.0185387324448338	1	2.0383234979895	0.954300746683033	E	E	E	E	E	E											M324T1.1	324.060578539127	50.447570000605	[559][M]+	[M+H]+ 323.056	4	NA	
M324.0906T0.69	c18hypersil					-0.342752857805131	0.0341929647043096	1	0.072069586189885	0.860636999159031	0	-0.161264067317267	0.481644032620243	0	-0.00648579870402521	0.999565929652484	0	1.27781144685957	1.21992041464942	E	E	E	E	E	E											M324T1.3	324.090589094444	41.4837275848158		[M+H]+ 323.083	34	NA	
M324.1038T1.16	c18hypersil					-0.114217103833742	0.611317968913567	0	0.0524663878282645	0.896435298830241	0	-0.231094337277291	0.49358810340906	0	-0.089710748411342	0.80775634612665	0	0.189358476534054	0.57124163222485	E	E	E	E	E	E											M324T1.4	324.103838397364	69.6595894830468	[557][M+2]+		50	NA	
M324.153T0.71	c18hypersil					-0.834113728278696	0.00069344332774693	1	0.303904700665878	0.418764429138068	0	-0.407267926504877	0.181707392215005	0	0.158208496039025	0.529255021801283	0	1.73074363098834	2.15681800775965	E	E	E	E	E	E											M324T1.5	324.153034406851	42.3511882344009		[3M+2K]2+ 190.113	34	NA	
M324.2048T4.32	c18hypersil					-0.0529171119778908	0.885578826772052	0	-0.163529430258926	0.767702134204703	0	-0.177475618007541	0.847448787005132	0	-0.148250669952201	0.860398530095219	0	0.0536662891335708	0.145458012399453	E	E	E	E	E	E											M324T4.2	324.20476577388	258.971452932639			1880	NA	
M324.6838T4.04	c18hypersil					-1.00581179325282	0.00812955620781651	1	-0.389023617964636	0.357723637660101	0	-0.177487961227147	0.780194362584776	0	-0.481200754919783	0.266264480213892	0	1.48724354102487	0.311154821685961	E	E	E	E	E	E											M325T4	324.683768560122	242.598765140778			1881	NA	
M324.6973T4.32	c18hypersil					-1.99689612207422	0.00368953905449856	1	0.765359247947165	0.481073285276734	0	-0.705244025965547	0.464036071719062	0	0.150320439071052	0.861653421184856	0	1.56760315883222	1.68651744134792	E	E	E	E	E	E											M325T4.1	324.697255660239	259.323443544247			1882	NA	
M324.8367T4.02	c18hypersil					-2.54380871796203	0.0971406139755382	0	-1.63943685554693	0.387687451006585	0	-0.0609299190768589	0.997496885922541	0	-1.37266800202567	0.404435900862247	0	0.901322364816663	0.45415421886358	E	E	E	E	E	E											M325T4.2	324.836684023216	241.219279823392			1883	NA	
M325.0904T0.68	c18hypersil					-0.241011524856367	0.182637787539508	0	0.238350367157523	0.3002547085317	0	-0.0219070584246097	0.926572103429149	0	0.0730586052764561	0.721274008050787	0	0.779431507950924	0.606609776865085	E	E	E	E	E	E											M325T1.1	325.09036439911	40.9025253495354			1360	NA	
M325.134T6.46	c18hypersil					-0.394883318379229	0.37418642740422	0	0.333401411977007	0.599538713626214	0	-1.44931075851397	0.354940929113702	0	1.2693994982188	0.356643788347518	0	0.601103054930531	1.01430555431484	E	E	E	E	E	B											M325T6.1	325.133975441732	387.883325234556			2786	NA	
M325.159T8.88	c18hypersil					-0.78456936447321	0.172472317228968	0	-0.150853575866243	0.83058717098131	0	-0.520724018074686	0.578587767221904	0	-0.534899499774687	0.501700755891108	0	0.763756534229987	0.306035332142855	E	E	E	E	E	E											M325T9	325.158968179651	532.629574166775		[M+H]+ 324.157	21	NA	
M325.1593T4.54	c18hypersil					-2.28386103543068	0.000327062724866169	1	0.523336184891143	0.678948736855586	0	-0.396188577132124	0.38896137870318	0	0.0372510768604375	0.923078074156168	0	1.81509890958063	1.90979901752382	E	E	E	E	E	E											M325T5	325.159255658878	272.652412098989			2836	NA	
M325.1621T0.7	c18hypersil					0.00786770924037228	0.841652106732625	0	1.05862987140523	0.00778041492419354	1	0.267416549629402	0.644813407627936	0	1.02816099582983	0.00318915651265192	1	0.117674895847151	0.0459428999409476	E	E	E	E	E	E											M325T1.3	325.162106531226	41.8308168893937		[2M+2K-H]+ 124.123	34	NA	
M325.1702T1.79	c18hypersil					-0.214396886118113	0.740934998112855	0	0.619802377855963	0.294259642675352	0	0.179017350738993	0.663058839362874	0	0.286630931225215	0.37125177440903	0	0.334215214672069	0.697014234968957	E	E	E	E	E	E											M325T2.1	325.17020614761	107.260724100432		[M+H]+ 324.166	63	NA	
M325.1949T4.4	c18hypersil					1.06374755365704	0.000863269517585669	1	-0.0129894436025353	0.90239878677424	0	0.478268975821749	0.286903784098792	0	0.0290552538760416	0.984458607640211	0	1.85748630709803	1.26364134280738	E	E	E	E	E	E											M325T4.4	325.194899405093	263.845912371734			1884	NA	
M325.2743T9.35	c18hypersil					-0.0380912554895758	0.782593528071681	0	-0.918368810547628	0.0138439393412791	1	-1.16004116711498	0.19307855654614	0	-0.939172674416643	0.212693524234428	0	0.118792771687823	1.30125109316192	E	E	E	E	E	E											M325T9.1	325.274346847097	560.89754107439			857	NA	
M325.4454T4.4	c18hypersil					0.923657646712513	0.00352240630260175	1	0.0455992220825721	0.82982820185507	0	0.456736962827652	0.325916377193017	0	0.0202343503040154	0.996827821806129	0	1.72537768840268	1.38110518685477	E	E	E	E	E	E											M325T4.5	325.445381669568	264.109493558785	[564][M]2+		1885	NA	
M325.947T4.42	c18hypersil					-1.55776321218433	5.70061333186979e-07	1	-0.751359980517829	0.00323639299235074	1	-1.03474286489663	0.181707392215005	0	-1.11817697491506	0.0551494988360073	0	1.83102722176576	1.3619511684492	E	E	E	E	E	E											M326T4	325.946991010811	265.296291575764	[564][M+1]2+		1886	NA	
M326.032T0.79	c18hypersil					1.03831483497348	0.000557544842663026	1	-0.0454511078761648	0.954127679950417	0	0.388852194539282	0.320612965564775	0	0.0835931296354673	0.874375807786933	0	1.90865561824601	1.45454220699116	E	E	E	E	E	E											M326T1	326.032023265389	47.1010187266596	[565][M]+	[M+2K-H]+ 249.112 [M+H-H20]+ 343.037	4	NA	
M326.0889T3.7	c18hypersil					0.669285085477796	0.817501565774488	0	-4.30702671085169	0.00471465424091025	1	-0.547912723827022	0.896285625565259	0	-4.73871208494597	0.00714710376174384	1	0.414505458633819	0.129957047131551	E	E	E	E	E	E											M326T4.1	326.088879372331	222.216017919283			3079	NA	
M326.1253T4.07	c18hypersil					0.45192359672976	0.0605048820769484	0	0.446068105613756	0.129059247607093	0	0.374484123935108	0.43009605641713	0	0.00575254721784546	0.987627546834314	0	1.12927497628853	1.04481476096729	E	E	E	E	E	E											M326T4.2	326.125270898366	243.952128277357			1887	NA	
M326.1379T4.94	c18hypersil					0.0370323826867374	0.937128518682648	0	-0.160002937099064	0.685545444706437	0	-0.0403714487959483	0.969205633029008	0	-0.330702933335271	0.46614569938812	0	0.245761050396688	0.138674786902328	E	E	E	E	E	E											M326T5	326.137913818982	296.400626619302		[M+K]+ 287.178 [M+Na]+ 303.145 [2M+Na+2K]3+ 438.738	74	NA	
M326.1718T2.19	c18hypersil					-0.436698843667894	0.133863846550094	0	0.0646705340283216	0.947957391917709	0	-0.427716341418833	0.319624713413557	0	-0.0109369755978168	0.989885397063612	0	1.05210373563004	1.16433366659728	E	E	E	E	E	E											M326T2.1	326.171843133924	131.183827500538			75	NA	
