variableMetadata	chromato	name	chebi_id	annot_level	annot_confidence	limma2ways_WT.LAT_diff	limma2ways_WT.LAT_BH	limma2ways_WT.LAT_signif	limma2ways_M.F_diff_LAT	limma2ways_M.F_BH_LAT	limma2ways_M.F_signif_LAT	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	OPLSDA_VIP-pred_MX2	biosign_plsda_LAT	biosign_forest_LAT	biosign_svm_LAT	biosign_plsda_MX2	biosign_forest_MX2	biosign_svm_MX2	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M343.8999T0.9	c18acquity			4		0.238658980485253	0.532372719128794	0	-0.349660657941481	0.0363274938905683	1	0.17229594260092	0.604427744618837	0	-0.463165001358224	0.00118220960043549	1	0.775964796478178	E	E	E	E	E	E	M344T1	343.899904701266	53.635439187613			845	NA	
M344.1011T11.5	c18acquity					-0.00781912094812576	0.993712645410123	0	-0.0923326563473807	0.727860488219221	0	0.00888860486044685	0.976528203360806	0	-0.341189124540074	0.0837581120297961	0	0.588272571278752	E	E	E	E	E	E	M344T12	344.101123434908	691.909217586702			468	NA	
M345.2435T16	c18acquity			4		0.397173171245784	0.839784475374162	0	-0.67305207060361	0.289458183105223	0	0.331612320142353	0.78253606971623	0	-1.01665054622043	0.0221942911004121	1	0.520369397988555	E	E	E	E	E	E	M345T16.2	345.243494090022	960.39401433204			2023	NA	
M345.2435T16.4	c18acquity					0.422266040797727	0.679486200427055	0	0.221381429650092	0.608191167073877	0	0.36018851595477	0.66947560026183	0	-0.179490890887935	0.576400542838651	0	1.24443303277206	E	E	B	E	E	E	M345T16.1	345.243523856948	981.567167246472			2306	NA	
M347.2204T18.2	c18acquity					0.0086184740703672	0.996337640531102	0	-0.0538411711167637	0.726900853514649	0	-0.0941106286495046	0.787167432909695	0	-0.00677573898926731	0.98347838559364	0	1.51871898702119	E	E	E	E	E	E	M347T18	347.220432982127	1090.47383543251	[220][M]-		632	NA	
M347.2593T16.7	c18acquity					0.457125998498055	0.694397389788879	0	0.0595137922763982	0.886116325226262	0	0.239613449689465	0.801005451933155	0	-0.339306370948309	0.316608214525323	0	0.755005392286625	E	E	B	E	E	E	M347T17	347.259263109743	999.026180047902			1092	NA	
M347.9642T0.9	c18acquity					0.261241712791115	0.480232947750222	0	0.139089392406987	0.407598997427137	0	0.194807218974905	0.681322949661142	0	0.241873169845848	0.159847857904018	0	0.788172598637867	E	E	E	E	E	E	M348T1	347.964196438026	54.4327067289273		[M+Cl]- 312.99	105	NA	
M348.005T7.5	c18acquity			4		0.0664613446055	0.839784475374162	0	0.573420109208486	0.00103561014027725	1	-0.0434827609758024	0.921005465362915	0	0.610853071849363	0.00195130089884036	1	0.748024886391592	E	E	E	E	E	E	M348T8	348.005012409677	452.017868530721			32	NA	
M348.921T0.9	c18acquity					0.052409673839751	0.945915415289216	0	-0.252833910664606	0.0325480739364459	1	0.133050778998767	0.66630674953977	0	-0.118744761423557	0.305261335112492	0	0.954850606246259	E	E	E	E	E	E	M349T1	348.9210091232	53.3673674887652		[2M-H+Cl]2- 331.953 [M-H-CO2]- 393.913	33	NA	
M350.0637T0.8	c18acquity			4		-0.216800295896368	0.486263432009947	0	0.40349403351598	0.00231244010147503	1	0.129519144435386	0.79539911537782	0	0.471613105602007	0.00135033212775151	1	0.570548673959692	E	E	E	E	E	E	M350T1.1	350.063704844754	47.1811777558136	[221][M+1]-		18	NA	
M350.9187T0.9	c18acquity					-0.121176721786103	0.81714082732146	0	-0.0970724839542445	0.620350117656344	0	0.0181930482850596	0.976528203360806	0	0.0454751251707926	0.845705589784779	0	0.0761892172588989	E	E	E	E	E	E	M351T1	350.918707030152	53.4428580889817		[M-H]- 351.928	33	NA	
M351.2517T20.2	c18acquity					0.0396479708470761	0.871533763696894	0	0.167682488957498	0.0920885868930461	0	0.0125734666830137	0.976528203360806	0	0.07251057328671	0.603809429544389	0	0.097774604094973	E	E	E	E	E	E	M351T20	351.251678932243	1213.50376633351		[M+Cl+NaCOOH]- 248.295 [M-H+NaCOOH]- 284.272	114	NA	
M352.0279T0.9	c18acquity					-0.497562985252866	0.212440695287661	0	-0.104394094530694	0.579567590973458	0	-0.206597893390756	0.709719874300184	0	0.00450027986058998	0.96571036924468	0	1.75661381916263	E	E	B	E	E	E	M352T1	352.02787043982	53.1257079147169			846	NA	
M352.8536T10.8	c18acquity					-0.0167428347333551	0.959876376065185	0	-0.135431537852405	0.285444293974016	0	0.109558212135935	0.77152008244067	0	-0.0413723661038592	0.763073006707443	0	0.451874484779299	E	E	E	E	E	E	M353T11	352.853556754895	650.072891566728			86	NA	
M353.1636T18.9	c18acquity					-0.05306588890193	0.939964658706629	0	0.138886859285087	0.339470233748708	0	-0.0629941401460314	0.884355975360283	0	0.0171290991916511	0.917392512978145	0	0.533101599278865	E	E	E	E	E	E	M353T19	353.16361448442	1132.37922059512		[M+Cl]- 318.199 [M-H]- 354.175	6	NA	
M355.1582T18.9	c18acquity					-0.0066165028442402	0.986386271692271	0	0.00602373990647109	0.95935839698216	0	-0.00486320582609068	0.993666790852334	0	-0.0887911617790316	0.316356963711912	0	0.220820513593285	E	E	E	E	E	E	M355T19	355.158177057354	1132.27285835169	[224][M]-	[M-2H+K]- 318.199 [M-H]- 356.166	6	NA	
M355.2642T18.4	c18acquity					0.0962732477670549	0.791447604470842	0	0.1668125987299	0.202081647103776	0	-0.176906200373196	0.66630674953977	0	0.0596423440086884	0.698149903458426	0	1.85777181259728	E	E	E	E	E	E	M355T18.1	355.264249265191	1105.71904792998	[225][M]-		2288	NA	
M356.1603T18.9	c18acquity					0.00423556125017122	0.988238572868581	0	0.0399869436843066	0.696615108706298	0	0.0393230139077261	0.888732529250177	0	-0.087127023895734	0.355431904553478	0	0.96777511282876	E	E	E	E	E	E	M356T19	356.160341608243	1132.32171071465	[224][M+1]-		406	NA	
M356.2674T18.4	c18acquity					0.0380660211646617	0.93682643029555	0	0.185450006206816	0.219803078111072	0	-0.0618479986290534	0.919458232741019	0	-0.0387084023037811	0.864403394627008	0	0.986462429363553	E	E	E	E	E	E	M356T18	356.267393150313	1105.81531421716	[225][M+1]-		2289	NA	
M357.2799T19.1	c18acquity					0.176538398993923	0.755355196658358	0	0.335618500131432	0.142360530592819	0	-0.32133367971101	0.664780943689508	0	0.0233348615094258	0.918929915478271	0	1.32827256390745	E	E	E	E	E	E	M357T19.1	357.279946786133	1143.61837098325			1765	NA	
M359.1708T12.7	c18acquity					0.240768090273226	0.704804615460212	0	-0.213535115406572	0.429500388433998	0	0.161715070345487	0.798752112554982	0	-0.190183655845519	0.383431888292401	0	0.766972614404092	E	E	E	E	E	E	M359T13	359.170800047687	764.908985160054			2037	NA	
M361.1913T18	c18acquity					-0.118567689654602	0.921876170343687	0	0.241354571763969	0.397660651032837	0	0.0963467748676248	0.889688301345821	0	0.106143877924104	0.646193593417738	0	0.0220713163562017	E	E	E	E	E	E	M361T18	361.191313426679	1079.26035134609			534	NA	
M364.9394T0.8	c18acquity					0.142744429073911	0.858432233056122	0	-0.33318514169475	0.142254830980442	0	-0.140186041509988	0.869254598395605	0	-0.149935894248241	0.573424775397274	0	0.823190608508882	E	E	E	E	E	E	M365T1	364.939350719959	46.2457019483627		[M+Cl+NaCOOH]- 261.974	139	NA	
M368.9616T0.8	c18acquity					-0.111384567463872	0.679486200427055	0	-0.0161730052829085	0.873340486334721	0	-0.154700698843637	0.592388263513736	0	-0.0353347766425554	0.82638356087192	0	1.49326855275138	E	E	E	E	E	E	M369T1	368.961571204272	48.257650516985		[M+Cl]- 333.991 [M+Cl]- 333.991	18	NA	
M369.2048T17.3	c18acquity					-0.152817868078881	0.76874139649425	0	-0.260420589462871	0.196323672524811	0	-0.0402166676240974	0.961733353445628	0	-0.0730668341668714	0.790242675068152	0	0.915093723687699	E	E	E	E	E	E	M369T17	369.204792643264	1040.32866380563		[M+Cl+NaCOOH]- 266.248 [M-H+NaCOOH]- 302.225	168	NA	
M371.2204T18	c18acquity					-0.110466153913441	0.803805731931207	0	0.0473183382957139	0.837245529524671	0	0.0745288600272662	0.862161235531367	0	0.170858917446207	0.125351860727971	0	0.162456315393593	E	E	E	E	E	E	M371T18	371.22044414908	1079.17782929117	[226][M]-	[M-H+NaCOOH]- 304.239	534	NA	
M372.224T18	c18acquity					-0.201171375657951	0.620378796366418	0	0.0427534386674431	0.910544879453405	0	-0.243438776538623	0.43491992325022	0	0.0944245937577541	0.478681080061851	0	2.08630904563111	E	E	E	E	E	E	M372T18	372.224037532381	1079.31134949025	[226][M+1]-		534	NA	
M373.0768T1	c18acquity					0.291909124931312	0.590467965475061	0	-0.138065862849086	0.663004648727615	0	0.362815172109423	0.43491992325022	0	0.0770392600794683	0.781520610527719	0	2.18395760447178	E	E	E	E	E	E	M373T1	373.076847998348	57.6621158646002			105	NA	
M373.2361T18.7	c18acquity			4		-0.0513454992781845	0.972248560670953	0	0.331229256149152	0.090100975187982	0	-0.137116842617068	0.77152008244067	0	0.390693137457314	0.0221942911004121	1	1.24282205959934	E	E	E	E	E	E	M373T19	373.236110012085	1122.6072003197			1112	NA	
M377.1424T17.5	c18acquity					0.152122709083383	0.911108980229187	0	0.395643748282552	0.346443072750838	0	-0.471664139365894	0.595374423131282	0	0.00905168557331315	0.957955768290508	0	1.81099223857892	E	E	E	E	E	E	M377T17	377.142362351194	1048.65353720233			38	NA	
M377.2676T20.3	c18acquity					0.166174075991284	0.606533023327339	0	-0.0893305373761031	0.628420412515878	0	-0.088593318320628	0.893369184535358	0	-0.226933275736116	0.234509878854212	0	0.529628739191048	E	E	E	E	E	E	M377T20	377.267618883996	1218.65346203747			2144	NA	
M378T14_Sphingosine.1.phosphate	c18acquity	Sphingosine 1-phosphate	CHEBI:37550	2	a,b	-0.249988701417081	0.507245733265957	0	0.0739316504565561	0.805140771575223	0	0.0618383387964396	0.923111562090951	0	0.360478972528849	0.0241966726180372	1	0.884540614650173	E	E	E	E	E	E	M378T14	378.241426282518	821.927482764708			1883	NA	
M378.7782T10.2	c18acquity					-0.0837331140618698	0.845870200710721	0	-0.0786033148594605	0.636796766653245	0	0.0166489165085828	0.957248439245983	0	-0.0738093348982805	0.500438374304581	0	0.274269169090943	E	E	E	E	E	E	M379T10.1	378.778207633329	612.782091877848			1715	NA	
M378.7785T10.8	c18acquity					0.00242918914401002	0.996337640531102	0	-0.0756691518242381	0.602053274850218	0	-0.119006849325825	0.66630674953977	0	-0.0906606199310573	0.396853224564838	0	1.43828653930165	E	E	E	E	E	E	M379T11	378.778509116856	650.200331000028			1358	NA	
M378.8933T0.9	c18acquity			4		-0.132844418176649	0.532048730275074	0	0.0284068940967916	0.888016348873623	0	0.0143198742158877	0.983587322817237	0	0.214003406126508	0.0260796940504068	1	0.337206626376064	E	E	E	E	E	E	M379T1	378.893326634978	52.3336895299129		[M+Cl]- 343.919 [M-H-CH2]- 393.913	33	NA	
M378.9183T0.8	c18acquity					0.173933163670993	0.791447604470842	0	-0.305804997662323	0.123475390280778	0	-0.108240470975113	0.874113498865626	0	-0.296575230515401	0.112642673566289	0	0.930780819305549	E	E	E	E	E	E	M379T1.1	378.918309909408	46.2883239881367			139	NA	
M380.0064T0.8	c18acquity					0.0056334002611429	0.986386271692271	0	0.10727473481994	0.497841185411132	0	-0.168954419477767	0.611532030244764	0	0.0955191294451954	0.455519901020835	0	0.996163331487633	E	E	E	E	E	E	M380T1	380.006435442813	48.166923113453		[M+Cl]- 345.037 [M-H]- 381.014	18	NA	
M383.1895T20.2	c18acquity					-0.0825095994488869	0.945915415289216	0	0.299770234197092	0.165592515012568	0	-0.0284130742791504	0.953497256748374	0	0.20726701464371	0.245598920344158	0	0.0883860390057306	E	E	E	E	E	E	M383T20	383.189534094626	1213.30088331395	[235][M]-		114	NA	
M384.1918T20.2	c18acquity			4		-0.144587523310305	0.852675103531388	0	0.425739428292921	0.039883939573496	1	0.0902425531492952	0.889688301345821	0	0.35902266245677	0.0338850051960155	1	0.735920368370766	E	E	E	E	E	E	M384T20	384.191823392509	1213.23182532451	[235][M+1]-		114	NA	
M384.9353T0.8	c18acquity					0.0157698985565311	0.945915415289216	0	-0.0400806260872848	0.41793650536985	0	0.0216225432750257	0.874113498865626	0	-0.0176011869729109	0.708497815487492	0	0.980878119763396	E	E	E	E	E	E	M385T1	384.935323413568	48.2054917223579	[239][M]-		18	NA	
M385.1913T17.8	c18acquity					-0.093202565931918	0.93682643029555	0	0.13842003971763	0.636796766653245	0	0.144987004621452	0.701415597565048	0	0.0415492196668037	0.827514684366801	0	0.671512532798934	E	E	E	E	E	E	M385T18	385.191331351927	1065.65675936476			14	NA	
M385.9387T0.8	c18acquity			4		-0.028942214016773	0.830145196114928	0	-0.0596395473031777	0.243925686307819	0	0.0250762054910236	0.862161235531367	0	-0.0980564192845108	0.0334093647671142	1	0.799076305570131	E	E	E	E	E	E	M386T1	385.938693800166	48.2187276367309	[239][M+1]-		18	NA	
M386.9396T0.8	c18acquity					0.0643151501238872	0.755547625140363	0	-0.076573234077479	0.322612415056219	0	0.0916509089848798	0.48138279967022	0	-0.0144165266857943	0.797245003448157	0	2.19066075156766	E	E	E	E	E	E	M387T1	386.939558916412	47.8452149779466	[239][M+2]-		18	NA	
M387.9405T0.7	c18acquity					0.194918849937853	0.679486200427055	0	0.266095221287461	0.180400023013368	0	-0.149378561596523	0.864998730012924	0	0.107890487922502	0.700398934739157	0	0.639949498373072	E	E	E	E	E	E	M388T1	387.940538961112	43.0304277754261		[3M-2H+K]- 116.997 [3M-2H+K]- 116.997	90	NA	
M388.9379T0.7	c18acquity					0.380426291585094	0.355362904630458	0	0.219213615560044	0.239534378280177	0	-0.0790576088027812	0.919458232741019	0	0.136445835583569	0.588016474160034	0	0.309933992713555	E	E	B	E	E	E	M389T1.1	388.937874003416	43.0428736419814			90	NA	
M389.8871T0.7_1	c18acquity					0.0137308992965419	0.987733705030494	0	0.0612853653751184	0.824985077058794	0	-0.178753455006294	0.718294180711034	0	0.166767882332147	0.372016178348591	0	0.979368332517358	E	E	E	E	E	E	M390T1	389.887114051717	42.5319301750655		[M-H-CH3]- 405.921	90	NA	
M389.9389T0.7_2	c18acquity					0.115589611965991	0.843692122416946	0	0.147111171321658	0.528762620386711	0	-0.106773021027092	0.863471772880014	0	0.113583677370638	0.555367017668538	0	0.655910590850201	E	E	E	E	E	E	M390T1.1	389.938938360381	43.0879121958268			90	NA	
M392.031T7.5	c18acquity					0.156408936675772	0.722579891693731	0	0.318013777411371	0.0881195963867558	0	0.0240408541484509	0.976528203360806	0	0.297190894393156	0.0727756845680602	0	0.0580042866572738	E	E	E	E	E	E	M392T8	392.031019766164	452.39203297335		[M+Cl]- 357.065	32	NA	
M392.9029T0.9	c18acquity					-0.0777358188032053	0.935991306085587	0	-0.0308613179660995	0.912409638200626	0	0.042253367405511	0.96472402393498	0	0.327475405032466	0.0844910021170555	0	0.20957893451214	E	E	E	E	E	E	M393T1	392.902942716382	53.4428580889817		[M-H]- 393.913	33	NA	
M396.2238T17.8	c18acquity					-0.0736757917171431	0.887090752397756	0	0.125512759390764	0.416060953738558	0	0.0150000540499811	0.976528203360806	0	0.0871608264986836	0.535590353945631	0	0.534131271780492	E	E	E	E	E	E	M396T18	396.223812860076	1065.86729801417	[246][M+1]-		14	NA	
M397.1531T15.4	c18acquity					0.148520867296767	0.93995617977674	0	-0.0767349421758592	0.915829277673574	0	-0.272014183840311	0.862161235531367	0	-0.527189386347922	0.206886999669485	0	0.672803521345717	E	E	E	E	E	E	M397T15	397.153109629602	925.095954252978			1263	NA	
M401.9127T0.8	c18acquity					0.0354826550008731	0.97051523579832	0	-0.111115350316222	0.558415069113422	0	0.0898338671271315	0.81717264911575	0	-0.264609059568027	0.055152448397351	0	1.0404103882189	E	E	E	E	E	E	M402T1	401.912724924842	48.3185869349438	[248][M+1]-		18	NA	
M403.0323T0.8	c18acquity					0.0507156304994378	0.945915415289216	0	0.0180241310797005	0.939151517879405	0	0.130848857634824	0.783653177392557	0	0.110546330714627	0.530715266128525	0	1.16756243341423	E	E	E	E	E	E	M403T1.1	403.032305408117	47.0437460843307			18	NA	
M403.9183T0.7	c18acquity					0.212659998408293	0.707926531457055	0	-0.0286169086423929	0.970490250173687	0	-0.0939346434504316	0.903232634700136	0	-0.166794941806646	0.478640188883951	0	0.443004047936526	E	E	E	E	E	E	M404T1	403.918332357355	43.0350326399025			90	NA	
M404.9151T0.7	c18acquity					0.289587417129441	0.501877937426664	0	-0.082050376144128	0.81591865267639	0	-0.0774605572375666	0.923111562090951	0	-0.28856009633882	0.165927605332729	0	0.315069994952988	E	E	E	E	E	E	M405T1	404.915109007913	43.112359737765	[250][M]-	[M-H]- 405.921	90	NA	
M405.864T0.7_1	c18acquity					0.137475330955105	0.791447604470842	0	-0.0559640479383621	0.835254215000343	0	-0.141951685604536	0.783653177392557	0	-0.222156640565942	0.185400342824424	0	0.763498596960903	E	E	E	E	E	E	M406T1	405.863987270199	42.9303435982015			90	NA	
M405.9169T0.7_2	c18acquity					0.122954028005262	0.79459180242381	0	0.0350770825840581	0.837245529524671	0	-0.147777433365398	0.77718768220781	0	-0.142839431571646	0.434596764595088	0	0.775290622255742	E	E	E	E	E	E	M406T1.1	405.916872562001	43.0585954889811	[250][M+1]-		90	NA	
M406.8798T0.9	c18acquity					-0.0803195007951363	0.882205649871352	0	-0.0820115280428926	0.679158633535304	0	0.0184534652532431	0.976528203360806	0	0.0186671222775061	0.940205193944325	0	0.235553297516234	E	E	E	E	E	E	M407T1	406.879827734362	53.2046093679591		[2M-2H+K]- 184.969 [M+Cl]- 371.909	33	NA	
M409.9069T12.6	c18acquity					0.337896585880744	0.530812106824197	0	-0.0496428246172052	0.951815026026763	0	0.231888931248221	0.77152008244067	0	0.138935894445899	0.646193593417738	0	1.18815408852024	E	E	E	E	E	E	M410T13	409.906869023979	756.52912445409			1400	NA	
M413.8003T0.9	c18acquity			4		0.296366580752959	0.480232947750222	0	-0.231079750384529	0.246732536662474	0	0.439934340100525	0.0643774822715843	0	-0.260249177522587	0.0481424010357847	1	2.7652069070303	E	E	E	A	E	E	M414T1	413.800272448163	52.2820133502601		[M+Cl]- 378.837	33	NA	
M415.7976T0.9	c18acquity			4		0.201917931519549	0.606533023327339	0	-0.289900664188449	0.0769871832245029	0	0.380809712435601	0.07024944183341	0	-0.342638674145949	0.0058100832890128	1	2.37733084183058	E	E	E	A	E	E	M416T1	415.797610561279	52.4067133312997		[M-2H+K]- 378.837	33	NA	
M418.0512T0.8	c18acquity			4		-0.317823815866769	0.478244215320689	0	0.436024866600864	0.0136421816831526	1	-0.113686590543148	0.787167432909695	0	0.507007715007218	0.00248184031522355	1	0.722000642198492	E	E	E	E	E	E	M418T1	418.051182955388	47.184186502803	[256][M+1]-		18	NA	
M419.9881T0.9	c18acquity					-0.0231411486389881	0.972248560670953	0	-0.056472070223279	0.803909263576449	0	0.00402635447897914	0.991131052878838	0	0.0115212485517819	0.96571036924468	0	0.0167434229015494	E	E	E	E	E	E	M420T1.1	419.988082545909	53.2353983910632		[M+Cl]- 385.025	33	NA	
M420.892T0.7	c18acquity					0.125074034930302	0.864405618567624	0	-0.101359121566722	0.732013692108672	0	-0.0555089509540796	0.953497256748374	0	-0.336134380739242	0.109560723737561	0	0.117774670343752	E	E	E	E	E	E	M421T1	420.891967988782	42.8419609476211	[257][M+2]-		90	NA	
M421.9852T0.9	c18acquity					0.027143388851929	0.972248560670953	0	-0.0438002666034709	0.837479579321136	0	0.10047226104216	0.847518459374728	0	-0.03994514393621	0.815561583103822	0	0.69593905205918	E	E	E	E	E	E	M422T1	421.985150973069	53.2353983910632		[M-2H+K]- 385.025	33	NA	
M422.1561T15.9	c18acquity					0.0584652070039997	0.968473457569416	0	0.327528642445577	0.537437673072209	0	0.414820312621032	0.512122611454927	0	-0.173376463277163	0.528825649369376	0	1.76556791103283	E	E	E	E	E	E	M422T16	422.15607189918	951.652491707256	[258][M+3]-		41	NA	
M423.1488T15.9	c18acquity					0.525773775333398	0.570053544112965	0	-0.175357502513187	0.79651699333104	0	0.551790099319847	0.480562224946938	0	-0.33450784158067	0.316608214525323	0	1.76298030975723	E	E	B	E	E	E	M423T16	423.148832409252	951.617283386106	[258][M+4]-		41	NA	
M423.2754T12.8	c18acquity					1.77666793218178	0.480232947750222	0	1.20309081845326	0.299395295300461	0	0.512214204787393	0.889688301345821	0	0.424345999611773	0.756669083011193	0	0.950557153847853	E	E	B	E	E	E	M423T13	423.2753513942	768.550696211232		[M-H-CO]- 452.278	180	NA	
M431.9295T0.8	c18acquity					0.233913940686342	0.606533023327339	0	-0.227179848939935	0.278627928858378	0	0.0196738655552267	0.965413576387071	0	-0.192658338354089	0.317873074488622	0	0.417101593851051	E	E	E	E	E	E	M432T1	431.929532341145	46.1938069948087	[261][M+1]-		1829	NA	
M434.87T0.7	c18acquity					0.241853931605769	0.745926502149591	0	-0.248691386336537	0.401284226969584	0	0.0846843223234472	0.913368498878851	0	-0.371171057902311	0.142199528142597	0	0.549192119017217	E	E	E	E	E	E	M435T1	434.870031435609	42.7396725796716		[M+Cl]- 399.894	90	NA	
M436.2833T15.5	c18acquity					-0.0262681171016457	0.948230019066132	0	-0.147935125772499	0.279353383460067	0	0.102445029604393	0.77152008244067	0	-0.0979551231396893	0.426157061781384	0	0.942976012047664	E	E	E	E	E	E	M436T16	436.283329072604	932.166793798068	[262][M]-		176	NA	
