variableMetadata	MT	mz	mzmin	mzmax	rt	rtmin	rtmax	npeaks	SPLE	BLK	isotopes	adduct	pcgroup	fold	tstat	pvalue	BiH_Pool_Compounds_QToff_CF_Neg.txt_(MzDelta_Query-Bank(0.005Da)#MzBank#RtQuery#RtDelta_Query-Bank(0.2min.)#RtBank#G#N#compound#composition#exact mass#[(M+H)]+#[(M-H)]-#Masse#Neg Delta ppm#TR)	BiH_AcideAmine_Frag_QTof_CF_Neg.txt_(MzDelta_Query-Bank(0.005Da)#MzBank#RtQuery#RtDelta_Query-Bank(0.2min.)#RtBank#names#M#composition M-H#Masse [M-H]- Th##Masse exp#Tr#Delta Neg ppm)	name	chebi_id	hmdb_id	kegg_id	id_comment	annot_level	annot_confidence
M228.9028T24.6	M229T25	228.9027997	228.9017427	228.9036151	24.61092169	24.59572138	24.63210265	51	48	3		[M-H+NaCOOH]- 161.924	30	1.25841133	1.213817647	0.343319869									
M228.9421T16.4	M229T16.1	228.9420742	228.9415587	228.9424996	16.43044621	16.35160603	16.56450086	10	7	0			2192	1.71074768	-11.62664423	4.83E-06									
M228.9421T15.8	M229T16	228.942079	228.9417613	228.9425772	15.84749253	15.70766951	16.06903363	18	11	0			939	1.941838046	-12.78398091	5.12E-05									
M228.9421T15.3	M229T15	228.9420926	228.9416668	228.9425292	15.31516919	14.99241022	15.35308623	9	7	0			1964	1.621053802	-7.851170267	0.001176215									
M228.9421T16.7	M229T17	228.9420982	228.9418831	228.9425843	16.69747307	16.58548804	16.77153312	8	5	1			1083	1.449388228	-7.222655979	0.003083417									
M228.9422T15.5	M229T15.1	228.942245	228.9416875	228.9428515	15.47388641	15.43286971	15.54135233	8	7	0			1255	2.067189349	-18.55354666	0									
M228.9623T24.9	M229T25.1	228.9622915	228.961953	228.9637671	24.89032336	24.81163061	24.98191812	8	6	1			1467	1.153832858	1.323522083	0.308209372									
M228.9648T0.9	M229T1.1	228.9648414	228.9638724	228.9654955	0.909281664	0.757575194	0.976349158	12	9	0		[M+Cl+NaCOOH]- 126.004	105	20.10780065	-6.876859561	7.14E-09									
M229.1446T12	M229T12	229.1445606	229.1440482	229.1451234	12.04828266	12.0346422	12.07742022	48	45	3			1704	1.131394665	-1.75859619	0.148798675									
M229.1446T10.9_1	M229T11	229.14462	229.1437846	229.1451964	10.88553027	10.87314945	10.89757268	27	27	0	[98][M+1]-		158	16.96178607	-28.64002309	0									
M229.1637T10.9_2	M229T11.1	229.1637229	229.1634939	229.1646013	10.88125097	10.87335127	10.89413573	14	14	0			158	44.71391941	-34.32577367	0									
M229.1809T15.4	M229T15.2	229.1808824	229.1802847	229.1815689	15.38245692	15.18505541	15.40274707	44	41	0			1104	4.319101817	-14.12139285	9.38E-05									
M229.1962T17.8	M229T18	229.1961867	229.1958014	229.196816	17.7630035	17.75761695	17.7769852	30	30	0	[99][M]-		14	81.46535283	-27.31498653	0									
M229.9009T25.3	M230T25	229.9009408	229.9001454	229.9020032	25.28090019	25.24808025	25.41547588	52	46	3		[M-H]- 230.904	1318	1.146393399	-1.598756024	0.218448653									
M229.901T20.1	M230T20	229.9010041	229.9006498	229.9014378	20.0892822	19.82144853	20.15849478	59	50	0			1346	1.34886255	-3.237249704	0.072631892									
M229.901T19.4	M230T19	229.9010159	229.9006973	229.9014086	19.35055736	19.09674642	19.47669763	12	11	0			760	1.3034417	-3.880956595	0.033424822									
M229.901T20.4	M230T20.1	229.9010395	229.9005586	229.9014268	20.38785227	20.30634577	20.46735669	21	20	1			795	1.402517899	3.048864675	0.080628518									
M229.9373T24.7	M230T25.1	229.9372864	229.9360796	229.9379529	24.70980072	24.68089004	25.01045577	43	36	2		[M-H]- 230.95	116	1.305081391	3.944549468	0.047243722									
M229.9374T25.2	M230T25.2	229.9373701	229.9365396	229.9384311	25.16268334	25.15186194	25.166071	5	4	1			1668	1.327110533	2.756964137	0.098431208									
M230.1997T17.8	M230T18	230.1996613	230.1990523	230.2001582	17.76597272	17.7567756	17.78349802	19	19	0	[99][M+1]-		14	60.83560794	-23.79812018	0									
M230.9T24.6	M231T25	230.8999707	230.8987388	230.9013976	24.61092169	24.43441719	24.62477061	27	23	2			30	1.032535478	0.748512889	0.460122018									
M231.9316T24.9	M232T25.2	231.9315972	231.931053	231.9320679	24.88495196	24.87012273	24.99566636	43	39	3		[M-H]- 232.939	100	1.361988094	17.1963096	0.000380648									
M231.9316T25.2	M232T25.1	231.9316068	231.9311432	231.9321221	25.17014789	25.03517038	25.18584487	53	50	2	[101][M]-		122	1.148487562	1.499841376	0.264736082									
M231.9316T24.7	M232T25	231.9316378	231.9308719	231.9321246	24.70517228	24.69084493	24.71829775	55	52	3	[100][M]-		116	1.122463614	2.808918822	0.099235875									
M231.9514T25.1	M232T25.3	231.9513627	231.9505336	231.9518554	25.09701388	24.9510878	25.12664668	8	7	0			1627	1.315306394	2.55156422	0.083577548									
M231.9674T10.2	M232T10.1	231.9673597	231.9668413	231.9680121	10.23272912	10.18526576	10.28687994	8	8	0			1720	5.90915493	-22.93977961	9.50E-14									
M231.9675T10.8	M232T11	231.9674725	231.9667908	231.9677904	10.83028936	10.68138319	10.8530006	12	11	0			1373	3.837654708	-19.86389348	0									
M231.9675T11.5	M232T12	231.9675416	231.9671329	231.9684152	11.52491771	11.51430474	11.53233687	7	7	0			465	2.715496422	-9.815343623	5.11E-05									
M231.9676T9.9	M232T10	231.9675572	231.9670178	231.9686319	9.92643196	9.722808591	9.978275171	22	21	0			1540	5.933005114	-18.77380273	0									
M231.9676T1.2	M232T1	231.9675847	231.9671801	231.9680299	1.192782263	1.179683126	1.205249213	50	50	0		[M-H+NaCOOH]- 164.977	8	139.6699941	-42.13957223	0									
M231.9676T7.5	M232T8	231.9675955	231.9668589	231.9682702	7.530689303	7.330039418	7.557686318	35	34	0			833	39.39823718	-27.11744551	6.01E-09									
M231.9676T8.4	M232T8.1	231.9676477	231.9669108	231.9680142	8.374470286	8.361516811	8.547693249	19	19	0		[M-H]- 232.975	136	16.3909919	-14.6193745	0									
M231.9678T1.4	M232T1.1	231.9677573	231.9669542	231.9684407	1.391911667	1.367608441	1.408867227	19	19	0			2003	7.787483703	-19.31318822	0									
M231.986T0.8	M232T1.2	231.9859592	231.9849063	231.9863563	0.810681604	0.792062787	0.821200483	6	6	0		[M-H]- 232.993	18	6.908104871	-19.0407055	1.33E-06									
M232.0479T0.9	M232T1.3	232.0478617	232.047292	232.0479726	0.906344185	0.894685727	0.915570045	15	15	0		[M-H]- 233.055	105	90.7416884	-40.64348345	0								4	
M232.8587T25.2	M233T25	232.8586805	232.8578941	232.8593633	25.23209791	25.21352957	25.47990989	57	52	3		[M-H+HCOOH]- 187.856	99	1.321236918	2.410004841	0.133597466									
M232.9327T24.7	M233T25.1	232.9326777	232.9318122	232.9335194	24.71015233	24.68538792	25.0098464	71	51	3	[100][M+1]-		116	1.178695592	3.788164024	0.040116517									
M232.9329T25.2	M233T25.2	232.9329473	232.932494	232.9341253	25.16949033	25.05181971	25.18819333	25	23	2	[101][M+1]-		122	1.142360034	-2.215613755	0.102494672									
M232.9746T1.2	M233T1	232.9746085	232.9737845	232.9753102	1.196877203	1.183307339	1.396838062	48	45	0		[M+Cl+NaCOOH]- 130.026	8	192.1302198	-21.08392731	0									
M232.9867T0.8	M233T1.1	232.9867188	232.9863437	232.9870893	0.80555728	0.797426486	0.821200483	50	50	0		[2M-2H+K]- 98.0191 [M-H]- 233.994	18	26.25776024	-42.58241476	0									
M233.1185T15.7	M233T16	233.1184663	233.1178932	233.1187866	15.72011009	15.71107098	15.72992995	9	9	0		[M-H]- 234.126	135	16.80944056	-10.23188823	1.79E-13									
M233.1542T16.5	M233T17.1	233.1542331	233.153758	233.1555246	16.5115251	16.29034986	16.66911911	12	6	0			1441	1.559554628	-4.182169999	0.035569334									
M233.1547T15.6	M233T16.1	233.1547035	233.1541287	233.1550314	15.60029368	15.58643313	15.61031744	55	52	3	[102][M]-	[M+Cl]- 198.19	17	4.214533407	-49.73914825	3.20E-10									
M233.1548T16.8	M233T17	233.1547776	233.1540043	233.1553945	16.83370538	16.67185292	16.96153832	16	11	0			19	2.560941645	-25.54107206	0									
M233.9308T0.2	M234T0	233.9307659	233.930445	233.9312369	0.240168231	0.236016851	0.259418577	50	48	2			147	1.086280396	0.963808732	0.431118109									
M233.9308T0.7_1	M234T1	233.9307937	233.9300982	233.9313429	0.713522331	0.699068896	0.722231651	48	48	0			90	2.214801232	-4.276259032	0.044564084									
M233.9309T25.1	M234T25	233.9309022	233.930253	233.9313208	25.06157695	24.85730908	25.15942719	71	51	3			120	1.13630983	5.729469003	0.005558679									
M233.9309T25.6	M234T26	233.9309412	233.9305025	233.9315222	25.63684438	25.33860111	25.94326384	58	28	0		[M-H+HCOOH]- 188.945	132	1.167288537	2.912757223	0.005948881									
M233.9318T24.7	M234T25.1	233.9318449	233.9308819	233.9337959	24.70466571	24.68064492	24.73331481	18	17	1	[100][M+2]-		116	1.102201905	0.873631018	0.469903458									
M233.9465T0.7_2	M234T1.1	233.9465246	233.9463588	233.946918	0.717766458	0.687224146	0.720580649	7	7	0			90	2.032131764	-3.540720912	0.055069057									
M233.9467T25.7	M234T26.1	233.9467113	233.946083	233.9474918	25.68377901	25.31673541	25.99206227	151	47	3			1692	1.182948042	-13.21458429	8.94E-11									
M233.9467T25.1	M234T25.2	233.9467173	233.946042	233.9472461	25.08206429	24.96087938	25.15548485	66	52	3	[103][M]-		120	1.216325441	-9.640385359	0.000413254									
M233.9467T8.4	M234T8.1	233.9467324	233.9462749	233.9473188	8.378562578	8.355949081	8.396118327	18	18	0		[M-H+HCOOH]- 188.949 [M+Cl]- 198.979	136	28.61215186	-18.32727752	0									
M233.9468T11.5	M234T12	233.9467752	233.9462954	233.9471048	11.52410537	11.45158465	11.60800588	9	7	0			478	2.040982076	-13.26929743	1.90E-06									
M233.9468T10.2	M234T10.1	233.9467932	233.9463823	233.9472833	10.23333411	10.17058535	10.29035474	21	21	0			1721	6.230061143	-30.1555773	6.08E-06									
M233.9468T9.9	M234T10	233.9468058	233.9462482	233.9475007	9.924013743	9.895833287	9.978275171	47	47	0		[M-H+HCOOH]- 188.949	107	10.50655081	-23.38762707	7.28E-10									
M233.9468T10.8	M234T11	233.9468248	233.9462539	233.9472068	10.83127645	10.68240016	10.8589528	25	23	0			1365	3.618150055	-46.2395076	0									
M233.947T7.5	M234T8	233.9470159	233.9459908	233.9473228	7.534546082	7.493332629	7.569218442	29	29	0		[M+Cl]- 198.978	828	Inf	-31.98309244	0									
M234.0457T0.9	M234T1.2	234.0456776	234.0450226	234.0468237	0.908032082	0.899435099	0.909536041	6	6	0			1524	67.59003497	-29.21356654	0									
M234.1259T15.7	M234T16	234.1259499	234.1255763	234.1263835	15.71943501	15.70757925	15.72817416	26	26	0			135	30.31877943	-12.53355007	0									
M234.1581T15.6	M234T16.1	234.1581348	234.1576669	234.1586628	15.60022871	15.58633485	15.80945636	56	52	3	[102][M+1]-		17	3.24015234	-27.86109878	5.57E-05									
M234.8198T19.5	M235T20	234.8197855	234.8191605	234.8202325	19.52176303	19.49041461	19.65928239	10	7	1			351	1.557485994	5.007376617	0.013577468									
M234.8198T19.8	M235T20.1	234.819794	234.8196818	234.8199496	19.79654537	19.783092	19.89187194	6	5	1			2280	1.54451561	2.50166654	0.119382101									
M234.8198T20.1	M235T20.2	234.8198138	234.8195283	234.8202166	20.10961321	19.97473461	20.28393474	9	5	3			1347	1.947372207	8.069263525	0.004237302									
M234.8199T19.4	M235T19.1	234.8198767	234.8194079	234.820179	19.3526873	19.28248716	19.36949945	6	6	0			759	1.655675489	5.34244684	0.010970156									
M234.8199T19.1	M235T19	234.8198983	234.8195924	234.8206714	19.11500511	19.09046962	19.23161876	7	7	0			775	1.602938584	2.774430434	0.086991272									
M234.8557T25.2	M235T25	234.855676	234.8548196	234.856557	25.23281193	25.21563992	25.25694088	49	47	2		[M-H]- 235.865	99	1.11924004	0.569784803	0.625085236									
M234.9492T25.1	M235T25.1	234.9492473	234.9490416	234.9507659	25.11212156	25.03968795	25.12327873	7	7	0	[103][M+1]-		120	1.299155012	-5.258259272	0.003956746									
M235.1611T15.6	M235T16	235.161096	235.160728	235.1613267	15.60348855	15.58774389	15.61048468	18	18	0	[102][M+2]-		17	3.141277144	-28.86020288	0									
M235.1703T13.8	M235T14	235.1703015	235.1696523	235.1710617	13.82269449	13.6133874	13.84426616	61	52	0			1230	32.43881119	-36.3794137	0									
M235.1705T16	M235T16.1	235.170471	235.1695996	235.1710646	16.04700153	16.03192599	16.06059356	34	33	1			2162	1.21069338	-1.420092414	0.279770604									
M235.9258T14	M236T14.2	235.925821	235.9256011	235.9263493	14.0415352	13.98036692	14.07106562	11	10	1			1125	1.296130611	-15.49326312	1.70E-08									
M235.9259T13.9	M236T14.1	235.9259127	235.9257435	235.9263981	13.85724047	13.72499086	13.9094511	14	11	2			1231	1.219153421	-4.192182272	0.042486582									
M235.9259T14.2	M236T14	235.9259435	235.9256254	235.9264578	14.24211387	14.22112238	14.32379314	14	13	0			1161	1.401078463	-14.44900383	0.000560137									
M235.926T14.6	M236T15.2	235.9259655	235.9256423	235.9264098	14.55284438	14.41568642	14.63331289	37	24	2			264	1.229396752	-4.104429949	0.04462076									
M235.926T15.8	M236T16	235.9259829	235.9257191	235.9262757	15.76740409	15.67134547	15.96678743	14	11	0			243	1.078921855	-1.219146376	0.338203764									
M235.926T9.7	M236T10.2	235.9259997	235.9257655	235.926386	9.667078862	9.5390211	9.729935432	25	23	0			118	14.37388839	-19.02682518	0									
M235.926T11.5	M236T12	235.9260037	235.9254999	235.9264083	11.53007093	11.36869717	11.67596788	42	38	0			483	1.439853663	-6.570837577	0.000210316									
M235.926T15.5	M236T15.3	235.926008	235.9255674	235.9264504	15.47634644	15.31719898	15.51498117	16	14	1			1256	1.120169362	-5.467093937	0.009956996									
M235.926T13.6	M236T14.3	235.926016	235.9256475	235.9260939	13.57636672	13.55399002	13.61669086	7	6	1			108	1.003819769	-0.172420016	0.87132821									
M235.926T9.2	M236T9	235.9260226	235.9257401	235.9266534	9.243113535	9.14703549	9.283904923	9	8	0			2062	11.56991689	-20.93800626	0									
M235.926T25.6	M236T26	235.9260257	235.9254589	235.9264751	25.62203148	25.39814429	25.75813961	76	52	3			1768	1.437419365	23.6145302	0									
M235.926T14.9	M236T15.1	235.9260366	235.9255287	235.9264495	14.85036002	14.80992774	14.91279355	30	29	0			1119	1.254669171	-4.709208147	0.036845931									
M235.9261T10.8	M236T11	235.926063	235.9256278	235.9264835	10.83605928	10.68240016	11.09260015	50	43	2			86	2.520272418	-18.97035463	5.78E-05									
M235.9261T25.1	M236T25	235.9260637	235.9255534	235.9264374	25.0724919	24.85442246	25.09579176	57	52	3		[M-H+HCOOH]- 190.934	120	1.130448807	12.23022836	2.22E-05									
M235.9261T25.9	M236T26.1	235.9260681	235.9255666	235.9264427	25.85013682	25.81088795	25.94102445	22	16	2			1851	1.440465519	8.203482782	0.00733241									
M235.9261T15.1	M236T15	235.9260762	235.9257447	235.9265716	15.10982397	15.00834146	15.17196607	37	30	1			1184	1.094909008	-1.667097799	0.224772839									
M235.9261T7.5	M236T8.1	235.9260838	235.9253519	235.9266847	7.535003232	7.510914731	7.568148533	23	23	0		[M-2H+K]- 198.978	828	14.07012549	-25.50726942	0									
M235.9261T12.8	M236T13	235.9260862	235.9256731	235.926675	12.77263258	12.69593664	12.88226294	29	25	2			1034	1.410231697	-6.150044809	0.012773775									
M235.9261T10.2	M236T10.1	235.9260887	235.925626	235.9264199	10.23634694	10.18917322	10.48571923	39	37	1			128	4.332938283	-11.55094358	0.00496634									
M235.9261T8.4	M236T8	235.9260991	235.9256416	235.9264577	8.378089831	8.357380363	8.668608292	37	31	0		[M-2H+K]- 198.979	136	32.81660839	-18.09317114	0									
M235.9261T0.2	M236T0	235.9261123	235.9258432	235.9262809	0.239275117	0.106661706	0.257802111	62	52	3	[104][M]-		147	1.129391183	4.539126425	0.035229006									
M235.9261T0.7	M236T1	235.9261136	235.9257543	235.9267051	0.712386135	0.499068355	0.720183571	61	52	1	[105][M]-	[M-H+HCOOH]- 190.928	90	2.338794589	-3.393352137	0.074908711									
M235.9261T12.2	M236T12.1	235.9261226	235.9257803	235.9263776	12.20407151	12.14401022	12.28965604	7	7	0			1426	1.246534801	3.310345228	0.011561021									
M235.9261T13.1	M236T13.2	235.9261319	235.9255998	235.9263535	13.07728945	13.05417355	13.1181667	5	3	2			1306	1.063852814	-1.408582205	0.24412562									
M235.9261T9.9	M236T10	235.9261395	235.9257533	235.9265025	9.927116249	9.895833287	9.978275171	46	46	0			107	9.367067819	-35.57869676	1.31E-12									
M235.9262T13.3	M236T13.1	235.9261629	235.9258367	235.9265708	13.27896729	13.24736235	13.40204885	7	4	3			1302	1.025425476	0.670333582	0.560745977									
M236.0962T11.1	M236T11.1	236.0962189	236.0952387	236.0971132	11.11998127	10.88441581	11.25218343	69	51	3			283	1.700468535	15.78644267	1.45E-08									
M236.8164T20	M237T20	236.8164228	236.8164228	236.8164228	20.0434179	20.0434179	20.0434179	1	0	1			259	1.610758713	4.557729795	0.028410635									
M236.879T25.7_1	M237T26	236.8789604	236.878263	236.8801662	25.66903426	25.30558209	25.99298596	168	48	2			125	1.401074567	3.368618303	0.070950315									
M236.879T25.1	M237T25	236.8789781	236.8779622	236.8804956	25.10312798	24.94316403	25.28498961	84	50	2			120	1.766650238	1.082958029	0.390552415									
M236.9286T0.7	M237T1	236.9286089	236.9282284	236.9291225	0.715449494	0.699624536	0.722973253	46	46	0	[105][M+1]-		90	2.730393538	-4.747788621	0.037568392									
M236.9286T25.7_2	M237T26.1	236.9286211	236.9277111	236.9295528	25.66301924	25.29097343	25.95926995	119	42	3			125	1.38337139	3.871367025	0.054621865									
M236.9286T25.1	M237T25.1	236.928624	236.9278692	236.9291814	25.06334983	24.85286126	25.15403897	71	52	3	[103][M+2]-		120	1.072373343	4.198478299	0.008914995									
M236.9286T0.2	M237T0	236.9286267	236.9280464	236.9293541	0.241890837	0.23663504	0.265866687	54	51	3	[104][M+1]-		147	1.082396557	4.14214934	0.000908681									
M237.186T16.3	M237T16	237.1860039	237.1855603	237.1866075	16.27246451	16.25950968	16.28014348	10	10	0			2045	8.759340659	-5.597562291	8.25E-07									
M237.9296T0.7	M238T1	237.92956	237.9286157	237.9307543	0.712801775	0.699068896	0.742899866	22	22	0	[105][M+2]-		90	3.104408671	-7.915272022	0.007562936									
M237.93T25.1	M238T25	237.9299855	237.9290605	237.9308223	25.07408119	24.85242669	25.15661925	50	35	2	[103][M+3]-		120	1.104628503	2.098432518	0.148322784									
M237.93T0.3	M238T0	237.9300031	237.9293764	237.9308282	0.253550946	0.237226043	0.286120892	30	27	3	[104][M+2]-		147	1.255561704	-3.915367441	0.02558953									
M238.0721T14.7	M238T15	238.0720785	238.0715792	238.0727596	14.73139016	14.6943422	14.90008832	53	52	0			172	22.78674636	-32.65460781	0									
M238.8358T18.6	M239T19.1	238.8358446	238.8358446	238.8358446	18.60795463	18.60795463	18.60795463	1	0	1			2304	1.370234591	1.671650675	0.217510798									
M238.836T19.1	M239T19.2	238.836041	238.836041	238.836041	19.10441464	19.10441464	19.10441464	1	0	1			392	1.581995994	2.065330621	0.169509127									
M238.8362T18.9	M239T19	238.8361718	238.835861	238.8364826	18.85614905	18.79624352	18.91605458	2	0	1			396	1.678526887	6.977935968	0.00055137									
M238.9023T24.8	M239T25	238.9022855	238.9014565	238.9024601	24.84678551	24.84325378	24.86351886	7	7	0			2010	1.091476822	-0.678364299	0.560463221									
M238.9317T24.6	M239T25.1	238.9316568	238.9307196	238.9322571	24.59836514	24.4226153	24.72807374	97	52	3		[3M+Cl]- 67.9895 [3M+Cl]- 67.9895	30	1.003674335	0.026022458	0.981432089									
M238.932T0.2	M239T0	238.9319523	238.9309577	238.9325534	0.237660121	0.122691667	0.241980821	11	6	3	[104][M+3]-		147	1.061005574	-1.24448102	0.303670844									
M239.0594T7.5	M239T8	239.0594325	239.0586863	239.0596396	7.536122636	7.521151393	7.546572842	8	8	0		[M+Cl]- 204.091	32	Inf	-18.16027259	0								4	
M239.0596T12.6	M239T13	239.0596021	239.058381	239.0603491	12.61116332	12.59961499	12.89486575	55	42	0	[106][M]-		1390	26.29031339	-12.00501634	0									
M239.0597T23.7	M239T24	239.0596522	239.0590434	239.0605799	23.73170496	23.70005305	23.77404318	25	25	0			185	2.229344729	-10.63242331	1.29E-05									
M239.0597T17.6	M239T18	239.0596977	239.0589861	239.0603626	17.57350134	17.56381169	17.58679947	52	50	2	[107][M]-	[M-H]- 240.067	191	3.092954838	-13.34074344	4.80E-14									
M239.0598T18.7	M239T19.3	239.0597588	239.059179	239.0604297	18.6572669	18.65081745	18.67100101	7	7	0			2305	2.373935737	-8.783261643	2.84E-06									
M239.0672T15.3	M239T15	239.0672068	239.0665931	239.0679568	15.34799499	15.33330168	15.36398076	37	37	0			1098	2.012418075	-5.276462391	1.14E-05									
M239.1651T14.2	M239T14	239.1651381	239.1646292	239.166012	14.19710698	14.1818506	14.20777001	38	38	0			1891	5.026433893	-7.788133627	2.46E-10									
M239.7604T0.9	M240T1	239.7604404	239.7599166	239.761238	0.945204807	0.921519891	0.966297116	18	18	0			105	Inf	-39.24033442	0									
M239.9029T24.9	M240T25	239.9028717	239.9021714	239.9037465	24.88739707	24.8535031	24.94678073	11	9	2		[M-H-H20]- 258.926	100	1.820853181	6.016621285	0.021977173									
M239.9245T0.9	M240T1.1	239.9245448	239.9243794	239.9247724	0.873954436	0.870148703	0.887421072	16	16	0			33	147.2403846	-45.62765182	0									
M240.0603T12.6	M240T13	240.0602746	240.0596608	240.0608234	12.60881874	12.60008938	12.76235303	28	27	0	[106][M+1]-		1391	20.96036299	-11.86520174	2.22E-16									
