variableMetadata	chromato	name	chebi_id	annot_level	annot_confidence	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M205.9217T11.62	c18hypersil															M206T12	205.9217355	697.1893675		[M+2H-C3H2O3]2+ 495.837	2	NA	
M206.049T1.07	c18hypersil															M206T1.3	206.0490119	64.32705908			4568	NA	
M206.0823T4.33	c18hypersil															M206T4.3	206.08227	259.6014993			2512	NA	
M206.0856T5.69	c18hypersil															M206T6.3	206.0856082	341.6616739	[203][M]+		3927	NA	
M206T2.2_D.Panthenol.Pantothenol..	c18hypersil	D-Panthenol;Pantothenol;Dexpanthenol;Provitamin B	CHEBI:895821	2	a,b	C05944	Metabolism of cofactors and vitamins	Pantothenate and CoA biosynthesis	CoA	HMDB04231	CID131204	C9H19NO4	205.13141	SNPLKNRPJHDVJA-ZETCQYMHSA-N	InChI=1S/C9H19NO4/c1-9(2,6-12)7(13)8(14)10-4-3-5-11/h7,11-13H,3-6H2,1-2H3,(H,10,14)/t7-/m0/s1	M206T2.2	206.1397628	144.5079742			3922	NA	
M206.3921T3.83	c18hypersil															M206T4.8	206.3920814	230.0871395			8	NA	
M206.4075T3.83	c18hypersil															M206T4.9	206.4075489	229.8407639		[M+Na+K]2+ 350.867	8	NA	
M206.4726T3.83	c18hypersil															M206T4.10	206.4725678	229.8327378			8	NA	
M206.683T3.83	c18hypersil															M207T4.2	206.6829648	229.9784655			8	NA	
M206.9893T3.83	c18hypersil															M207T4.5	206.9893183	229.9329072		[M+H]+ 205.985 [M+H]+ 205.985	8	NA	
M207.0098T3.83	c18hypersil															M207T4.6	207.0097892	229.8403908		[M+K+HCOOH]+ 122.04	8	NA	
M207.0151T0.8	c18hypersil															M207T1.3	207.0151197	47.70705124			1285	NA	
M207.0284T3.83	c18hypersil															M207T4.7	207.0284067	229.9329072		[M+H+HCOOH]+ 160.021	8	NA	
M207.0447T1.51	c18hypersil															M207T2	207.0446806	90.57593822			2844	NA	
M207.0461T3.83	c18hypersil															M207T4.8	207.0460868	229.9006396			8	NA	
M207.0514T0.74	c18hypersil															M207T1.5	207.051445	44.17973383			2663	NA	
M207.0629T3.83	c18hypersil															M207T4.10	207.0628621	229.8531397			8	NA	
M207.0663T6.85	c18hypersil															M207T7	207.0663225	410.7789827			2067	NA	
M207.0773T1.81	c18hypersil															M207T2.1	207.0772622	108.7992237			3242	NA	
M207.0775T5.74	c18hypersil															M207T6	207.0774785	344.6543846	[203][M+1]+		88	NA	
M207.0898T3.84	c18hypersil															M207T4.11	207.0898068	230.1323828			8	NA	
M207.1138T5.35	c18hypersil															M207T5	207.1138029	320.8065609			1054	NA	
M207.1312T0.94	c18hypersil															M207T1.6	207.1311632	56.31327577	[198][M+3]+		33	NA	
M207.1341T3.83	c18hypersil															M207T4.14	207.1341252	229.9784655			8	NA	
M207.1602T6.6	c18hypersil															M207T7.2	207.1602008	395.9947236			504	NA	
M207.361T3.83	c18hypersil															M207T4.16	207.360983	229.8353507		[M+H]+ 206.361	8	NA	
M207.3614T13.35	c18hypersil															M207T13	207.3613625	800.7332974		[M+H-CO2]+ 250.352	5	NA	
M207.3614T11.03	c18hypersil															M207T11	207.3614094	662.0536881		[M+H-CH2]+ 220.374	3	NA	
M207.3772T3.83	c18hypersil															M207T4.17	207.3772348	229.8191996		[M+H]+ 206.361	8	NA	
M207.5629T3.83	c18hypersil															M208T4	207.5629444	229.817126		[M+2Na-H]+ 162.6	8	NA	
M207.9223T3.83	c18hypersil															M208T4.3	207.9222521	229.8364796			8	NA	
M207.9733T0.79	c18hypersil															M208T1	207.9733193	47.57929055			1286	NA	
M207.9864T3.83	c18hypersil															M208T4.4	207.9864293	229.8368623			8	NA	
M208.0644T1.17	c18hypersil															M208T1.1	208.0644184	69.90186911			2845	NA	
M208.1195T3.83	c18hypersil															M208T4.7	208.1195416	230.0562124		[M+H]+ 207.12	8	NA	
M208.1342T3.83	c18hypersil															M208T4.8	208.1342219	230.0032937		[M+H]+ 207.12	8	NA	
M208.3896T3.83	c18hypersil															M208T4.9	208.3895961	229.9461978		[M+K]+ 169.425	8	NA	
M208.6995T3.83	c18hypersil															M209T4.1	208.6995327	229.8278671			8	NA	
M208.7178T3.83	c18hypersil															M209T4.2	208.7177919	229.9784655		[M+K]+ 169.763 [M+Na]+ 185.737 [M+H]+ 207.719	8	NA	
M208.7339T3.83	c18hypersil															M209T4.3	208.7338563	229.8278671		[M+K]+ 169.763 [M+Na]+ 185.737 [M+H]+ 207.719	8	NA	
M208.7634T3.83	c18hypersil															M209T4.4	208.7633803	229.8368623		[M+Na]+ 185.776	8	NA	
M208.8646T3.83	c18hypersil															M209T4.5	208.8645983	229.887349		[M+H+HCOOH]+ 161.846	8	NA	
M208.9572T0.87	c18hypersil															M209T1.1	208.9572079	52.47277906			1796	NA	
M209.0442T3.83	c18hypersil															M209T4.7	209.0442474	229.9461978			8	NA	
M209.054T0.95	c18hypersil															M209T1.2	209.0539696	56.85499927		[M+2H]2+ 416.095	33	NA	
M209.0609T0.47	c18hypersil															M209T0.1	209.0609435	28.11368806			3112	NA	
M209.0932T5.57	c18hypersil															M209T6	209.0931743	334.3795509	[203][M+3]+		88	NA	
M209.1013T5.97	c18hypersil															M209T6.1	209.1012529	358.1342951	[206][M+1]+		107	NA	
M209.1182T10.17	c18hypersil															M209T10	209.118193	610.2949544			2425	NA	
M209.1296T5.24	c18hypersil															M209T5	209.1295844	314.1477212	[211][M]+		1022	NA	
M209.2024T6.54	c18hypersil															M209T7.2	209.2023846	392.1011274			539	NA	
M209.4449T3.83	c18hypersil															M209T4.11	209.4449278	229.9461978		[M+Na+NH3]+ 169.425	8	NA	
M209.4615T3.83	c18hypersil															M209T4.12	209.4614984	229.8432438			8	NA	
M209.5907T2.86	c18hypersil															M210T3	209.5907208	171.7643314			3051	NA	
M209.6226T12.71	c18hypersil															M210T13	209.6225656	762.3360212		[2M+Na+2K]3+ 263.98	23	NA	
M209.8668T3.83	c18hypersil															M210T4.1	209.866769	229.8353507			8	NA	
M209.9658T1.58	c18hypersil															M210T2	209.9657536	94.55590597			4174	NA	
M209.9813T3.83	c18hypersil															M210T4.2	209.9813334	229.8376086		[M+H-C6H8O6]+ 385.022	8	NA	
M210.0281T3.83	c18hypersil															M210T4.3	210.0281405	230.0666542	[208][M+2]2+		8	NA	
M210.0443T3.83	c18hypersil															M210T4.4	210.0443444	229.8368623			8	NA	
M210.0619T1.04	c18hypersil															M210T1.1	210.0619178	62.4451435		[M+H+NH3]+ 192.027	26	NA	
M210.0641T3.83	c18hypersil															M210T4.5	210.0640824	229.7121417			8	NA	
M210.074T2.65	c18hypersil															M210T3.1	210.0739656	158.9430659			4602	NA	
M210.0747T2.22	c18hypersil															M210T2.2	210.0747101	133.3525904			3202	NA	
M210.0772T1.57	c18hypersil															M210T2.3	210.0772179	94.23697914			4162	NA	
M210.0772T5.74	c18hypersil															M210T6	210.0772243	344.5866464			88	NA	
M210.1328T5.23	c18hypersil															M210T5	210.132789	313.7905704	[211][M+1]+		1056	NA	
M210.1475T6.37	c18hypersil															M210T6.3	210.1475154	382.087646	[207][M+2]+		540	NA	
M210.1497T8.67	c18hypersil															M210T9	210.1496787	520.2404485			1621	NA	
M210.2748T3.83	c18hypersil															M210T4.6	210.2748265	229.8757693		[3M+H+Na]2+ 132.188	8	NA	
M210.2943T3.83	c18hypersil															M210T4.7	210.2943187	229.8757693		[3M+H+Na]2+ 132.188	8	NA	
M210.5291T3.83	c18hypersil															M211T4	210.5291107	229.8656341	[208][M+3]2+		8	NA	
M210.5942T3.84	c18hypersil															M211T4.2	210.5942272	230.1489654			8	NA	
M210.8244T3.83	c18hypersil															M211T4.3	210.8244038	229.8656341		[M+2Na-H]+ 165.85	8	NA	
M210.9242T1.53	c18hypersil															M211T2	210.924181	91.93310763			2846	NA	
M211.0588T4.23	c18hypersil															M211T4.5	211.0587712	253.96377			2515	NA	
M211.0694T0.96	c18hypersil															M211T1.2	211.0693833	57.64313694			33	NA	
M211.0971T7.58	c18hypersil															M211T8	211.097074	454.8725912		[M+K]+ 172.141	4	NA	
M211.1083T3.83	c18hypersil															M211T4.6	211.1083144	229.9968401			8	NA	
M211.1086T8.75	c18hypersil															M211T9	211.1085526	525.1716243	[214][M]+		1622	NA	
M211.1086T1.83	c18hypersil															M211T2.1	211.1085792	109.7839494			3238	NA	
M211.1087T2.55	c18hypersil															M211T3	211.1087314	152.9831506			139	NA	
M211.1144T5.59	c18hypersil															M211T6.1	211.1143936	335.6866778	[212][M+1]+		88	NA	
M211.1299T1.43	c18hypersil															M211T1.4	211.12988	85.85036854			2847	NA	
M211.1426T0.77	c18hypersil															M211T1.5	211.1425751	46.13358714		[M+3H]3+ 630.41	49	NA	
M211.169T3.83	c18hypersil															M211T4.8	211.1689686	229.9968401			8	NA	
M211.2451T3.83	c18hypersil															M211T4.9	211.2450752	229.9784655			8	NA	
M211.3692T3.83	c18hypersil															M211T4.10	211.3691697	230.0743345			8	NA	
M212.0182T0.82	c18hypersil															M212T1	212.018191	49.47739825		[M+H]+ 211.013	29	NA	
M212.1032T1.28	c18hypersil															M212T1.3	212.1032194	76.53496555		[3M+Na]+ 63.0374	1	NA	
M212.2017T10.71	c18hypersil															M212T11	212.2017024	642.7564181			2166	NA	
M213.067T5.24	c18hypersil															M213T5	213.0670393	314.6972507			1057	NA	
M213.124T1.05	c18hypersil															M213T1.3	213.1240304	62.74302316		[M+H]+ 212.121	26	NA	
M213.1244T3.11	c18hypersil															M213T3.1	213.1244081	186.3975981			4027	NA	
M213.1244T4.53	c18hypersil															M213T5.2	213.1244248	272.0824114			4292	NA	
M214.0486T5.55	c18hypersil															M214T6	214.0486421	333.2322432		[M+Na+K-H]+ 153.098	88	NA	
M214.1193T1.04	c18hypersil															M214T1.3	214.1193157	62.35025999			26	NA	
M215.0675T2.19	c18hypersil															M215T2	215.0675043	131.3542941			3203	NA	
M215.0885T0.7	c18hypersil															M215T1.2	215.0885394	41.75439215			4245	NA	
M215T6_d.Desthiobiotin.d.Dethio.	c18hypersil	d-Desthiobiotin;d-Dethiobiotin;(4R,5S)-Dethiobiotin	CHEBI:42280	2	a,b	C01909	Metabolism of cofactors and vitamins	Biotin matabolism	Biotin	HMDB03581	CID445027	C10H18N2O3	214.13174	AUTOLBMXDDTRRT-JGVFFNPUSA-N	InChI=1S/C10H18N2O3/c1-7-8(12-10(15)11-7)5-3-2-4-6-9(13)14/h7-8H,2-6H2,1H3,(H,13,14)(H2,11,12,15)/t7-,8+/m0/s1	M215T6	215.1401484	336.3303251		[M+Na]+ 192.155	88	NA	
M215.1402T4.34	c18hypersil															M215T4.1	215.1401968	260.3884848			2517	NA	
M216.0641T5.38	c18hypersil															M216T5	216.0641395	322.6596528			1058	NA	
M216.0877T2.37	c18hypersil															M216T2	216.0876706	141.9403755			3926	NA	
M216.099T1.5	c18hypersil															M216T2.1	216.0989836	90.08043093			2851	NA	
M216.103T8.82	c18hypersil															M216T9	216.1029643	529.202194			1625	NA	
M216.1243T5.56	c18hypersil															M216T6	216.1242607	333.7673008			88	NA	
M217.004T1.37	c18hypersil															M217T1.2	217.0040478	82.41117166			2852	NA	
M217.0577T1.43	c18hypersil															M217T1.4	217.057741	85.60232067	[221][M+1]+		2853	NA	
M217.069T0.89	c18hypersil															M217T1.5	217.0689933	53.24223126			33	NA	
M217.0828T0.98	c18hypersil															M217T1.6	217.0827627	58.80036114			26	NA	
M217.1057T2.27	c18hypersil															M217T2	217.1057123	136.4673967	[225][M]+		3200	NA	
M217.1192T1.35	c18hypersil															M217T1.8	217.1192465	80.86782225			2854	NA	
M217T1.9_N...Acetyl.L.arginine	c18hypersil	N-α-Acetyl-L-arginine	CHEBI:40521	2	a,b		Amino acid metabolism	Aginine and Proline metabolism	Orhers	HMDB04620	CID67427	C8H16N4O3	216.12224	SNEIUMQYRCDYCH-LURJTMIESA-N	InChI=1S/C8H16N4O3/c1-5(13)12-6(7(14)15)3-2-4-11-8(9)10/h6H,2-4H2,1H3,(H,12,13)(H,14,15)(H4,9,10,11)/t6-/m0/s1	M217T1.9	217.1305191	52.75484226		[M+K]+ 178.172	33	NA	
M217.1558T1.54	c18hypersil															M217T2.2	217.1557671	92.23130149			2855	NA	
M217.1917T0.86	c18hypersil															M217T1.10	217.191747	51.40646548			1293	NA	
M217.1922T5.77	c18hypersil															M217T6.1	217.1922009	346.3619052			2610	NA	
M217.927T0.77	c18hypersil															M218T1	217.9270229	46.13719018	[223][M+1]+		49	NA	
M218.0715T4.77	c18hypersil															M218T5	218.0714539	286.3462561			4215	NA	
M218.1034T1.56	c18hypersil															M218T2	218.1034188	93.57941683			4151	NA	
M218.109T2.28	c18hypersil															M218T2.1	218.1089777	136.5641682	[225][M+1]+		3201	NA	
M218.1143T1.08	c18hypersil															M218T1.3	218.1142839	64.78131269	[226][M]+	[M+H-COCH2]+ 259.114	124	NA	
M218.1226T1.64	c18hypersil															M218T2.2	218.1226426	98.69077293			4175	NA	
M218.921T19.92	c18hypersil															M219T20	218.9209928	1195.073812			3408	NA	
M219.0724T0.84	c18hypersil															M219T1.3	219.0724388	50.69875779			1296	NA	
M219.1178T1.07	c18hypersil															M219T1.6	219.1178371	64.32705908	[226][M+1]+		4573	NA	
M219.1238T6.07	c18hypersil															M219T6.1	219.123842	364.3388918		[2M+Na+2K]3+ 278.234	79	NA	
M219.1239T4.26	c18hypersil															M219T4	219.1239413	255.5897418			2519	NA	
M219.1347T0.86	c18hypersil															M219T1.7	219.1347425	51.40940519			1297	NA	
M219.1351T2.14	c18hypersil															M219T2	219.1350789	128.1562108			3213	NA	
M219.1711T0.85	c18hypersil															M219T1.9	219.1711099	50.79622774			1298	NA	
M220.0095T0.9	c18hypersil															M220T1.1	220.0095007	53.90583758			33	NA	
M220.0649T6.36	c18hypersil															M220T6	220.0649241	381.4525826			547	NA	
M220.0649T1.45	c18hypersil															M220T1.4	220.0649267	86.95000158			2856	NA	
M220.0676T0.81	c18hypersil															M220T1.3	220.0676397	48.34493999			1299	NA	
M220.0824T1.05	c18hypersil															M220T1.5	220.0823948	63.19198368			26	NA	
M220.098T6.13	c18hypersil															M220T6.1	220.0979819	367.753159		[M+H+K]2+ 400.22	79	NA	
M220.1092T2.11	c18hypersil															M220T2	220.1092213	126.5241421			3231	NA	
M220.1299T1.04	c18hypersil															M220T1.6	220.129883	62.14749214			26	NA	
M220.1316T7.01	c18hypersil															M220T7	220.1316398	420.7305977			2070	NA	
M220.1378T6.36	c18hypersil															M220T6.2	220.1377573	381.6090147		[M+K+NH3]+ 164.148 [M+Na+NH3]+ 180.122 [M+H+NH3]+ 202.104	496	NA	
M220.2591T8.72	c18hypersil															M220T9	220.2590944	522.909131			1626	NA	
M220.2592T11.63	c18hypersil															M220T12	220.2592289	697.6993605		[M+H]+ 219.255	2	NA	
M220.2593T13.35	c18hypersil															M220T13	220.2593234	800.701462		[M+H+HCOOH]+ 173.241 [M+H-CH2]+ 233.273	5	NA	
M220.2594T11.03	c18hypersil															M220T11	220.2593569	662.0464395			3	NA	
M220.5792T5.65	c18hypersil															M221T6	220.5791536	339.0848361	[230][M]2+	[M+2H]2+ 439.144	88	NA	
M220.8478T2.71	c18hypersil															M221T3.5	220.8477989	162.7682491		[M+K]+ 181.891	11	NA	
M221.0809T5.65	c18hypersil															M221T6.1	221.080907	339.071039	[230][M+1]2+		88	NA	
M221.0924T1.19	c18hypersil															M221T1.5	221.0923846	71.27681725	[231][M]+		2860	NA	
M221.0932T2.14	c18hypersil															M221T2	221.0931747	128.6353947			3225	NA	
M222.0069T0.9	c18hypersil															M222T1.1	222.0068814	53.73382484		[M+2K-H]+ 145.082	33	NA	
M222.0797T1.29	c18hypersil															M222T1.3	222.079674	77.29528182		[M+2H]2+ 442.146	1	NA	
M222.0806T2.19	c18hypersil															M222T2	222.0806068	131.1871256	[234][M]+		3227	NA	
M222.0807T4.65	c18hypersil															M222T5.1	222.0806629	278.7949788			4293	NA	
M222.0923T9.26	c18hypersil															M222T9	222.0922593	555.5517254			2669	NA	
M222.1229T2.38	c18hypersil															M222T2.1	222.1229196	143.0420426	[229][M+2]+		87	NA	
M222.1339T1.21	c18hypersil															M222T1.5	222.1339426	72.36688773			151	NA	
M222.9703T0.41	c18hypersil															M223T0	222.9702916	24.70253161			3113	NA	
M223.0211T1.13	c18hypersil															M223T1.3	223.0211198	67.96105617		[M+H+CF3COOH]+ 88.0264	18	NA	
M223.0724T1.77	c18hypersil															M223T2	223.0724079	106.2473309	[234][M+1]+		69	NA	
M223.1088T3.55	c18hypersil															M223T4	223.1087991	213.1807931			3012	NA	
M223.1702T8.49	c18hypersil															M223T8.1	223.1701521	509.530148			3836	NA	
M224.0565T6.06	c18hypersil															M224T6	224.0565355	363.6440631			79	NA	
M224.0718T6.68	c18hypersil															M224T7	224.0718112	400.5595192		[M+H]+ 223.065	132	NA	
M224.1058T6.63	c18hypersil															M224T7.1	224.1058452	397.5760659			548	NA	
M224.129T8.5	c18hypersil															M224T8.1	224.1290366	509.9676481			3830	NA	
M224.2018T12.7	c18hypersil															M224T13	224.2017545	762.0516678		[M+H-C4H8]+ 279.257	23	NA	
M225.0877T3.37	c18hypersil															M225T3.12	225.0877132	202.4594433			3013	NA	
M225T1.3_3.Hydroxykynurenine.3.Hy.	c18hypersil	3-Hydroxykynurenine;3-Hydroxy-DL-kynurenine	CHEBI:1547	2	a,b	C02794				HMDB00732	CID89	C10H12N2O4	224.07971	VCKPUUFAIGNJHC-UHFFFAOYSA-N	InChI=1S/C10H12N2O4/c11-6(10(15)16)4-8(14)5-2-1-3-7(13)9(5)12/h1-3,6,13H,4,11-12H2,(H,15,16)	M225T1.3	225.0877646	66.3021525		[M+2Na-H]+ 180.109	18	NA	
M225.1494T10.57	c18hypersil															M225T11	225.1494316	634.4754445			2315	NA	
M225.9295T11.03	c18hypersil															M226T11	225.9295487	661.7017591			3	NA	
M226.02T1.48	c18hypersil															M226T1	226.0200383	89.08569703			2862	NA	
M226.0565T1.05	c18hypersil															M226T1.3	226.056485	63.07912179		[M+2H-C6H10O5]2+ 612.156	26	NA	
M226.0722T5.6	c18hypersil															M226T6	226.072214	336.1903208		[M+K]+ 187.12	88	NA	
M226.0722T4.2	c18hypersil															M226T4.1	226.0722187	252.2357893			2522	NA	
M226.1059T0.94	c18hypersil															M226T1.4	226.1059322	56.21984998		[M+Na+NaCOOH]+ 135.126 [M+Na]+ 203.117	33	NA	
M226.1143T5.56	c18hypersil															M226T6.1	226.1142843	333.5707714	[242][M+1]+		88	NA	
M226.2174T11.33	c18hypersil															M226T11.1	226.2174242	679.8264764	[244][M]+		2568	NA	
M226.6198T12.65	c18hypersil															M227T13	226.619799	759.2774927			921	NA	
M226.9528T17.16	c18hypersil															M227T17	226.9527644	1029.716154			3588	NA	
M227.0646T0.85	c18hypersil															M227T1.2	227.0646385	50.74176199			1308	NA	
M227.0795T3.84	c18hypersil															M227T4	227.0794764	230.2127792	[247][M]+	[M+Na]+ 204.09	8	NA	
M227.1291T5.62	c18hypersil															M227T6	227.1290581	336.9921913	[242][M+2]+		88	NA	
M227.1401T2.29	c18hypersil															M227T2.1	227.1400873	137.6427882			4583	NA	
M227.2208T11.33	c18hypersil															M227T11	227.2208231	679.7564322	[244][M+1]+		2564	NA	
M227.5838T3.31	c18hypersil															M228T3.3	227.5838427	198.5457425		[2M+H]+ 113.286	13	NA	
M227.5839T1.25	c18hypersil															M228T1	227.5838927	75.12379439		[M+H+CF3COOH]+ 92.5784	1	NA	
M227.5845T11.62	c18hypersil															M228T12	227.5844569	697.4001136		[M+H]+ 226.58	2	NA	
M227.5845T11.04	c18hypersil															M228T11	227.5845488	662.1488993			3	NA	
M228.0457T1.99	c18hypersil															M228T2	228.0456673	119.3036418			3192	NA	
M228.0934T2.28	c18hypersil															M228T2.1	228.0934156	136.7815645			4584	NA	
M228.106T0.82	c18hypersil															M228T1.5	228.1060266	49.02971046			1309	NA	
M228.1599T8.17	c18hypersil															M228T8.4	228.159931	490.0265564		[M+2H-HCOOH]2+ 500.305	37	NA	
M229.0192T3.31	c18hypersil															M229T3.18	229.0192307	198.6578156			13	NA	
M229.0196T0.49	c18hypersil															M229T0.1	229.0196007	29.44284281			3115	NA	
M229T1.1_Deoxyuridine.2..Deoxyuri.	c18hypersil	Deoxyuridine;2'-Deoxyuridine	CHEBI:16450	2	a,b	C00526	Nucleotide metabolism	Pyrimidine metabolism	Deoxyuridine	HMDB00012	CID13712	C9H12N2O5	228.0746	MXHRCPNRJAMMIM-SHYZEUOFSA-N	InChI=1S/C9H12N2O5/c12-4-6-5(13)3-8(16-6)11-2-1-7(14)10-9(11)15/h1-2,5-6,8,12-13H,3-4H2,(H,10,14,15)/t5-,6+,8+/m0/s1	M229T1.1	229.0822407	72.70153085			1	NA	
M229.0984T6.22	c18hypersil															M229T6	229.0983747	373.1282168		[M+H-NH3]+ 245.126	79	NA	
M229.1018T5.11	c18hypersil															M229T5	229.1017729	306.6726499			3715	NA	
M229.1188T1.16	c18hypersil															M229T1.3	229.1187917	69.4169334		[M+H]+ 228.115	18	NA	
M229.1192T0.85	c18hypersil															M229T1.2	229.1191871	51.09705047			1310	NA	
M229.1195T4.18	c18hypersil															M229T4	229.119503	250.5189026	[253][M]+		2523	NA	
M229.1554T1.01	c18hypersil															M229T1.4	229.155403	60.75133855	[254][M]+	[M+Na]+ 206.171	26	NA	
M229.9423T0.8	c18hypersil															M230T1.1	229.9423325	47.98042912			1311	NA	
M230.08T5.97	c18hypersil															M230T6	230.0799741	358.0940694		[M+Na]+ 207.091	107	NA	
M230.1034T1.77	c18hypersil															M230T2	230.1033679	106.1731031		[M+H-H20]+ 247.115	69	NA	
M230.1035T4.77	c18hypersil															M230T5	230.1035208	286.1583326			101	NA	
M230.1143T1.05	c18hypersil															M230T1.3	230.1143034	62.94361781		[M+H-CH2]+ 243.121	26	NA	
M230.1147T2.1	c18hypersil															M230T2.1	230.1147324	126.193579			3271	NA	
M230.1228T4.17	c18hypersil															M230T4.2	230.122816	249.9596662	[253][M+1]+		2525	NA	
M230.1399T2.21	c18hypersil															M230T2.2	230.1398848	132.8033755			3257	NA	
M230.1587T1.01	c18hypersil															M230T1.4	230.1587251	60.71720383	[254][M+1]+		26	NA	
M230.991T1.05	c18hypersil															M231T1	230.9910024	62.82283593	[259][M]+	[M+K]+ 192.027	26	NA	
M231.036T0.93	c18hypersil															M231T1.2	231.0360258	55.94497132		[M+2Na]2+ 416.095	33	NA	
M231.0776T6.92	c18hypersil															M231T7	231.0775541	415.0049017			2072	NA	
M231.0846T1.08	c18hypersil															M231T1.3	231.0846258	64.8168912			124	NA	
M231.085T2.38	c18hypersil															M231T2.1	231.0850363	142.5969882		[M+Na]+ 208.096	87	NA	
