variableMetadata	chromato	name	chebi_id	annot_level	annot_confidence	kegg_id	hmdb_id	id_comment	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M642.8641T0.81	c18acquity			4					M643T1	642.8641	48.501996			21	NA	
M642.9951T7.43	c18acquity								M643T7.1	642.9951	445.9656			363	NA	
M643.0085T9.25_1	c18acquity								M643T9.3	643.0085	555.29604	[1938][M]3+		166	NA	
M643.1762T9.26_2	c18acquity			4					M643T9.5	643.1762	555.35304	[1935][M+1]3+		166	NA	
M643.2545T14.53	c18acquity								M643T15.1	643.2545	871.8006		[2M+H+K]2+ 623.272	98	NA	
M643.2556T14.75	c18acquity			4					M643T15	643.2556	884.7402			206	NA	
M643.3431T9.26_3	c18acquity								M643T9.7	643.3431	555.3213	[1938][M+1]3+		166	NA	
M643.8649T0.81_1	c18acquity			4					M644T1	643.8649	48.322878			21	NA	
M643.9253T0.8_2	c18acquity								M644T1.1	643.9253	48.164604		[M+Na+HCOOH]+ 574.927	21	NA	
M644.2505T14.06	c18acquity								M644T14	644.2505	843.5508			52	NA	
M644.2608T14.75	c18acquity			4					M644T15	644.2608	885.126	[1943][M]+	[M+K+HCOOH]+ 559.298	206	NA	
M644.2629T15.37	c18acquity								M644T15.1	644.2629	921.915			42	NA	
M644.3544T9.75_1	c18acquity			4					M644T10.2	644.3544	585.1548		[M+Na+NH3]+ 604.335	68	NA	
M644.3666T0.8_3	c18acquity								M644T1.2	644.3666	48.295206			21	NA	
M644.4262T0.79	c18acquity								M644T1.3	644.4262	47.49096	[1944][M]2+		176	NA	
M644.4978T9.75_2	c18acquity			4					M644T10.3	644.4978	585.12552			68	NA	
M644.6394T12.76_1	c18acquity								M645T13	644.6394	765.3498	[1933][M+4]2+		36	NA	
M644.6409T9.75_1	c18acquity			4					M645T10	644.6409	585.16242			68	NA	
M644.8675T0.8	c18acquity								M645T1	644.8675	48.292764			1300	NA	
M644.9252T0.79	c18acquity								M645T1.1	644.9252	47.205084	[1944][M+1]2+		5029	NA	
M645.0709T9.75_4	c18acquity			4					M645T10.3	645.0709	585.29514			68	NA	
M645.2645T14.76	c18acquity								M645T15	645.2645	885.3684	[1943][M+1]+		206	NA	
M645.3604T9.75_6	c18acquity			4					M645T10.5	645.3604	585.29514		[M+K+NaCOOH]+ 538.405	68	NA	
M645.4673T16.47	c18acquity								M645T16.1	645.4673	988.3752			127	NA	
M645.679T9.22	c18acquity								M646T9	645.679	553.0533			8002	NA	
M645.8376T0.83	c18acquity								M646T1.1	645.8376	50.013126			21	NA	
M646.2649T14.54	c18acquity								M646T15.3	646.2649	872.4528	[1949][M]+	[M+Na]+ 623.272	98	NA	
M646.2649T14.75	c18acquity			4					M646T15.2	646.2649	884.832	[1943][M+2]+		206	NA	
M646.3043T8.57	c18acquity			4					M646T9.4	646.3043	514.33176	[1950][M]2+		6446	NA	
M646.8378T0.82	c18acquity								M647T1.1	646.8378	49.27035	[1951][M]+		21	NA	
M647.1797T9.17_5	c18acquity								M647T9.5	647.1797	550.15602			3101	NA	
M647.2682T14.53	c18acquity								M647T15.3	647.2682	872.0202	[1949][M+1]+		98	NA	
M647.373T9.85	c18acquity			4					M647T10	647.373	590.98026		[M+Na]+ 624.377	68	NA	
M647.5161T9.85_1	c18acquity			4					M648T10	647.5161	591.08202		[M+H-COCH2]+ 688.526	68	NA	
M647.6596T9.85_2	c18acquity			4					M648T10.1	647.6596	591.11238		[2M+3H]3+ 969.979 [2M+3H]3+ 969.979	68	NA	
M647.8025T9.85_3	c18acquity			4					M648T10.2	647.8025	591.04278			68	NA	
M647.9458T9.85_4	c18acquity			4					M648T10.3	647.9458	590.98026			68	NA	
M648.0882T9.85_5	c18acquity			4					M648T10.4	648.0882	591.08088			68	NA	
M648.1996T14.59	c18acquity								M648T15	648.1996	875.4948	[1952][M]+	[M+Na]+ 625.207	76	NA	
M648.2314T9.86_6	c18acquity			4					M648T10.5	648.2314	591.37428		[M+Na]+ 625.246	68	NA	
M648.26T14.75	c18acquity			4					M648T15.1	648.26	884.9502	[1943][M+4]+		206	NA	
M648.261T14.54	c18acquity			4					M648T15.2	648.261	872.2884	[1949][M+2]+		98	NA	
M648.3103T8.61	c18acquity			4					M648T9.1	648.3103	516.34272			6456	NA	
M648.4082T16.61	c18acquity								M648T17	648.4082	996.6858			5616	NA	
M648.812T8.61_1	c18acquity			4					M649T9.2	648.812	516.33546			6449	NA	
M648.8483T0.81_1	c18acquity								M649T1	648.8483	48.518364	[1951][M+2]+		21	NA	
M649.3138T8.61_2	c18acquity			4					M649T9.6	649.3138	516.39408			6451	NA	
M649.4097T16.62	c18acquity								M649T17	649.4097	997.0776			4455	NA	
M649.632T9.87_1	c18acquity								M650T10	649.632	592.17204			68	NA	
M649.774T7.46	c18acquity								M650T7.1	649.774	447.33024			6884	NA	
M649.8847T0.81	c18acquity								M650T1	649.8847	48.50412			1302	NA	
M649.9174T9.87_3	c18acquity								M650T10.2	649.9174	592.1724	[1957][M]+	[M+H+NH3]+ 631.884	68	NA	
M650.0606T9.87_4	c18acquity								M650T10.3	650.0606	592.22394	[1959][M]3+		68	NA	
M650.1689T14.24	c18acquity			4					M650T14	650.1689	854.6094	[1960][M]+	[M+H]+ 649.165	47	NA	
M650.2011T14.59	c18acquity								M650T15	650.2011	875.5914	[1952][M+2]+		76	NA	
M650.2416T15.59	c18acquity								M650T16	650.2416	935.2524	[1961][M]2+		11	NA	
M650.2541T14.52	c18acquity								M650T15.2	650.2541	871.3944		[M+H]+ 649.251	98	NA	
M650.2957T15.99	c18acquity			4					M650T16.1	650.2957	959.4012			2750	NA	
M650.3442T8.23	c18acquity			4					M650T8	650.3442	493.7967			7431	NA	
M650.5077T9.69_1	c18acquity			4					M651T10	650.5077	581.55366			68	NA	
M650.65T9.7_2	c18acquity			4					M651T10.1	650.65	581.85726			68	NA	
M650.6785T8.23_1	c18acquity								M651T8	650.6785	493.79268			339	NA	
M650.7932T9.7_3	c18acquity			4					M651T10.2	650.7932	581.7903		[M+K+NH3]+ 594.791	68	NA	
M651.0124T8.23_2	c18acquity			4					M651T8.1	651.0124	493.72524			7424	NA	
M651.1717T14.25	c18acquity			4					M651T14	651.1717	854.9328	[1960][M+1]+		47	NA	
M651.2563T14.51	c18acquity								M651T15.2	651.2563	870.7386		[M+H+NH3]+ 633.218	35	NA	
M651.3522T0.81	c18acquity								M651T1.3	651.3522	48.666792	[1963][M+1]2+		21	NA	
M651.4348T0.8_3	c18acquity			4					M651T1.4	651.4348	48.176454	[1964][M+1]2+		1303	NA	
M651.8525T0.81_1	c18acquity			4					M652T1	651.8525	48.310344	[1963][M+2]2+		21	NA	
M652.1626T9.46_3	c18acquity			4					M652T9.2	652.1626	567.5664	[1967][M+1]3+		380	NA	
M652.1658T14.25	c18acquity			4					M652T14	652.1658	854.9304	[1960][M+2]+		47	NA	
M652.1849T15.29	c18acquity								M652T15	652.1849	917.6844	[1969][M]+	[M+H]+ 651.18	71	NA	
M652.2417T15.6	c18acquity								M652T16	652.2417	936.1296		[2M+2Na-H]+ 303.637 [M+K]+ 613.285 [M+Na]+ 629.258 [M+H]+ 651.238	11	NA	
M652.3545T0.81_3	c18acquity								M652T1.3	652.3545	48.322152	[1963][M+3]2+		21	NA	
M652.4127T0.8_4	c18acquity			4					M652T1.4	652.4127	48.166896	[1968][M+1]2+		21	NA	
M652.4996T9.76	c18acquity			4					M652T10.1	652.4996	585.6513			68	NA	
M652.6384T10.14	c18acquity			4					M653T10	652.6384	608.5704			9066	NA	
M652.6435T9.76_1	c18acquity			4					M653T10.1	652.6435	585.43716			68	NA	
M652.6807T9.29_1	c18acquity								M653T9	652.6807	557.4792	[1971][M]+		422	NA	
M652.7867T9.76_1	c18acquity			4					M653T10.2	652.7867	585.50394		[M+K+CF3COOH]+ 479.823	68	NA	
M652.8481T9.29_2	c18acquity								M653T9.1	652.8481	557.44944	[1972][M]3+		422	NA	
M652.8507T0.8	c18acquity								M653T1	652.8507	48.297396	[1963][M+4]2+		21	NA	
M652.9218T9.92_1	c18acquity			4					M653T10.3	652.9218	595.37874	[1973][M]+	[M+H]+ 651.918	263	NA	
M652.9298T9.76_2	c18acquity			4					M653T10.4	652.9298	585.57282			68	NA	
M652.9728T0.79_2	c18acquity								M653T1.2	652.9728	47.249388	[1974][M]+	[M+Na+NaCOOH]+ 561.996 [M+Na+NaCOOH]+ 561.996	176	NA	
M653.0151T9.29_3	c18acquity								M653T9.2	653.0151	557.44146		[M+Na]+ 630.027	422	NA	
M653.0729T9.76_3	c18acquity			4					M653T10.6	653.0729	585.6816			68	NA	
M653.1822T9.29_4	c18acquity								M653T9.3	653.1822	557.46084	[1972][M+1]3+		422	NA	
M653.2083T9.92_2	c18acquity			4					M653T10.7	653.2083	595.37724			263	NA	
M653.2159T9.76_4	c18acquity			4					M653T10.8	653.2159	585.55782			68	NA	
M653.3493T9.29_5	c18acquity								M653T9.4	653.3493	557.40714			422	NA	
M653.3597T9.76_2	c18acquity			4					M653T10.10	653.3597	585.33798			68	NA	
M653.4949T9.92_4	c18acquity			4					M653T10.11	653.4949	595.32498			263	NA	
M653.5165T9.29	c18acquity								M654T9	653.5165	557.43636	[1972][M+2]3+		422	NA	
M653.6383T9.92	c18acquity								M654T10	653.6383	595.40424			263	NA	
M653.6829T9.3	c18acquity								M654T9.1	653.6829	557.80896	[1971][M+1]+		8332	NA	
M653.7812T9.93_1	c18acquity			4					M654T10.1	653.7812	595.53636			263	NA	
M653.9119T15.3_1	c18acquity								M654T15	653.9119	918.1386	[1977][M]2+		2960	NA	
M653.9747T0.79	c18acquity								M654T1.1	653.9747	47.221374	[1974][M+1]+		176	NA	
M654.303T7.88_2	c18acquity			4					M654T8.2	654.303	472.50954	[1975][M+2]3+		5997	NA	
M654.4125T15.3_3	c18acquity								M654T15.4	654.4125	917.7504	[1977][M+1]2+		2960	NA	
M654.6629T9.18_1	c18acquity								M655T9	654.6629	550.71282			7708	NA	
M654.8296T9.18_2	c18acquity								M655T9.1	654.8296	550.66284	[1980][M]3+		78	NA	
M654.9158T15.3_1	c18acquity								M655T15	654.9158	917.8476	[1977][M+2]2+		71	NA	
M654.9971T9.17_1	c18acquity								M655T9.2	654.9971	550.29732			78	NA	
M655.1653T9.17_2	c18acquity								M655T9.3	655.1653	550.24506	[1980][M+1]3+		78	NA	
M655.3324T9.18_3	c18acquity								M655T9.4	655.3324	550.50276	[1981][M]3+		78	NA	
M655.4149T0.8	c18acquity								M655T1	655.4149	48.292434		[M+Na+NaCOOH]+ 564.442	21	NA	
M655.4156T15.3_2	c18acquity								M655T15.2	655.4156	917.7246	[1982][M]2+		71	NA	
M655.6675T9.17_2	c18acquity								M656T9.1	655.6675	550.3125	[1981][M+1]3+		78	NA	
M655.917T15.29_1	c18acquity								M656T15.1	655.917	917.6946	[1982][M+1]2+		2961	NA	
M656.0369T9.93	c18acquity			4					M656T10.1	656.0369	595.8816			263	NA	
M656.2057T9.89	c18acquity			4					M656T10.2	656.2057	593.4156			68	NA	
M656.3729T9.91	c18acquity			4					M656T10.3	656.3729	594.84918			8430	NA	
M656.4188T15.3_2	c18acquity								M656T15.2	656.4188	917.739	[1982][M+2]2+		71	NA	
M656.4191T14.97_2	c18acquity								M656T15.3	656.4191	897.9042	[1983][M+2]2+		28	NA	
M656.9201T14.96	c18acquity								M657T15.1	656.9201	897.7782	[1983][M+3]2+		28	NA	
M656.9202T15.31_1	c18acquity								M657T15	656.9202	918.4062	[1982][M+3]2+		2962	NA	
M657.3183T7.36	c18acquity			4					M657T7	657.3183	441.49014	[1986][M]3+		81	NA	
M657.4204T14.96	c18acquity								M657T15.3	657.4204	897.393	[1983][M+4]2+		28	NA	
M657.4212T15.3_2	c18acquity								M657T15.2	657.4212	918.0114	[1982][M+4]2+		71	NA	
M657.6522T7.36_1	c18acquity			4					M658T7	657.6522	441.3597	[1986][M+1]3+		81	NA	
M657.8428T9.22_1	c18acquity								M658T9.1	657.8428	553.46382	[1989][M]3+		7999	NA	
M657.8732T0.78	c18acquity								M658T1	657.8732	46.9653		[M+H]+ 656.863	176	NA	
M657.923T15.31_1	c18acquity								M658T15	657.923	918.597			2971	NA	
M658.1379T14.63	c18acquity								M658T15.1	658.1379	877.5648			73	NA	
M658.1784T9.22_3	c18acquity								M658T9.3	658.1784	553.12338	[1989][M+1]3+		7999	NA	
M658.2234T14.76	c18acquity								M658T15.2	658.2234	885.8046		[M+K]+ 619.258	60	NA	
M658.2387T14.97	c18acquity								M658T15.3	658.2387	898.1682			28	NA	
M658.2392T15.31_2	c18acquity								M658T15.4	658.2392	918.8412			2972	NA	
M658.3154T1.19	c18acquity								M658T1.1	658.3154	71.26404		[2M+H]+ 328.657 [M+H]+ 657.309	1	NA	
M658.3474T9.17	c18acquity								M658T9.4	658.3474	550.19646		[M+K]+ 619.387 [M+Na]+ 635.354	78	NA	
M658.708T7.54	c18acquity								M659T8	658.708	452.46294	[1990][M]2+	[2M+Na+K]2+ 627.729	26	NA	
M658.9201T0.8_1	c18acquity			4					M659T1.1	658.9201	48.234798			21	NA	
M659.2759T14.06	c18acquity								M659T14	659.2759	843.6192	[1992][M]+	[M+H+NH3]+ 641.238	52	NA	
M659.4218T0.8_2	c18acquity			4					M659T1.2	659.4218	48.164604		[M+Na]+ 636.435	21	NA	
M659.5978T9.12_2	c18acquity								M660T9.1	659.5978	547.09722			411	NA	
M659.9209T0.8	c18acquity								M660T1	659.9209	48.267768			21	NA	
M659.9817T0.79	c18acquity			4					M660T1.1	659.9817	47.211708			5030	NA	
M660.0604T9.12_8	c18acquity								M660T9.8	660.0604	547.22484			411	NA	
M660.1339T14.62	c18acquity								M660T15.2	660.1339	877.3584	[1996][M]+		73	NA	
M660.2771T14.06	c18acquity								M660T14	660.2771	843.7152	[1992][M+1]+		52	NA	
M660.3572T9.46_2	c18acquity			4					M660T9.13	660.3572	567.62616		[M+H-CH3]+ 674.367	380	NA	
M660.3838T0.81	c18acquity								M660T1.2	660.3838	48.501996			21	NA	
M660.4896T15.42	c18acquity								M660T15.5	660.4896	925.0206			401	NA	
M660.6923T9.46_1	c18acquity			4					M661T9	660.6923	567.6498		[M+H-CH2]+ 673.708	380	NA	
M660.884T0.8_1	c18acquity								M661T1	660.884	48.292764		[M+Na+NaCOOH]+ 569.906 [M+Na]+ 637.896	21	NA	
M661.1742T12.75	c18acquity								M661T13	661.1742	764.7798			36	NA	
M661.2268T14.25	c18acquity			4					M661T14	661.2268	854.9304		[M+K+NaCOOH]+ 554.278	47	NA	
M661.2911T14.54	c18acquity			4					M661T15.6	661.2911	872.4246	[1999][M]+	[M+H+NH3]+ 643.257	98	NA	
M661.2911T14.76	c18acquity			4					M661T15.5	661.2911	885.3456	[1998][M]+		206	NA	
M661.3409T8.55	c18acquity			4					M661T9.2	661.3409	513.07032	[1993][M+2]+		325	NA	
M661.4185T14.73	c18acquity			4					M661T15.7	661.4185	883.6824	[2000][M]+	[M+K]+ 622.461	206	NA	
M661.8863T0.8_1	c18acquity								M662T1	661.8863	48.29886		[M+Na]+ 638.894	21	NA	
M662.2937T14.54	c18acquity								M662T15.5	662.2937	872.6046	[1999][M+1]+		98	NA	
M662.2939T14.76	c18acquity			4					M662T15.4	662.2939	885.4368	[1998][M+1]+		206	NA	
M662.3542T0.79_2	c18acquity								M662T1.1	662.3542	47.528166		[M+H-CH4]+ 677.369 [M+H-HCOOH]+ 707.354	176	NA	
M662.42T14.73	c18acquity								M662T15.6	662.42	883.7172	[2000][M+1]+		206	NA	
M662.6665T9.17	c18acquity								M663T9	662.6665	550.33128		[M+K]+ 623.699	78	NA	
M662.8325T9.18_1	c18acquity								M663T9.1	662.8325	550.73274			352	NA	
M662.9265T16_1	c18acquity								M663T16	662.9265	959.7828	[2001][M+1]2+		2714	NA	
M663.0699T9.94_1	c18acquity								M663T10	663.0699	596.32482			263	NA	
M663.189T14.97_2	c18acquity								M663T15.2	663.189	898.0266		[M+H]+ 662.178	28	NA	
M663.213T9.94_2	c18acquity			4					M663T10.1	663.213	596.31378			263	NA	
M663.2451T14.97_3	c18acquity								M663T15.4	663.2451	897.9108		[M+Na+NaCOOH]+ 572.264	28	NA	
M663.3068T15	c18acquity								M663T15.7	663.3068	900.1662			160	NA	
M663.3073T15.17	c18acquity								M663T15.8	663.3073	910.431		[M+H]+ 662.299	49	NA	
M663.3562T9.94_3	c18acquity			4					M663T10.2	663.3562	596.36496			263	NA	
M663.4001T0.81	c18acquity								M663T1	663.4001	48.322152		[M+H-CO2]+ 706.382	21	NA	
M663.4276T16_2	c18acquity								M663T16.1	663.4276	959.7072	[2001][M+2]2+		2715	NA	
M663.4995T9.94_4	c18acquity								M663T10.3	663.4995	596.31528			263	NA	
M663.6429T9.94_1	c18acquity			4					M664T10	663.6429	596.3379			263	NA	
M663.7858T9.94_2	c18acquity			4					M664T10.1	663.7858	596.17902			263	NA	
M663.8121T8.37	c18acquity								M664T8	663.8121	501.99192	[2003][M+1]2+		79	NA	
M663.9285T9.92	c18acquity			4					M664T10.2	663.9285	595.21482		[2M+H+Na]2+ 651.918	263	NA	
M664.0711T9.89_1	c18acquity								M664T10.3	664.0711	593.4576		[M+Na+HCOOH]+ 595.066	68	NA	
M664.2138T9.89_2	c18acquity								M664T10.4	664.2138	593.35626		[M+K]+ 625.246	68	NA	
M664.2305T14.06	c18acquity								M664T14	664.2305	843.7758		[M+Na]+ 641.238	52	NA	
M664.2474T14.96	c18acquity								M664T15.1	664.2474	897.4596		[M+Na+HCOOH]+ 595.257	28	NA	
M664.3577T9.89_3	c18acquity								M664T10.5	664.3577	593.4477			68	NA	
M664.4984T9.89_4	c18acquity								M664T10.9	664.4984	593.32764		[M+H+HCOOH]+ 617.484 [M+H-C4H8]+ 719.553	68	NA	
M664.6744T9.42_1	c18acquity								M665T9	664.6744	565.48302	[2008][M]2+		7570	NA	
M664.8415T9.42_2	c18acquity								M665T9.1	664.8415	565.335			7605	NA	
M665.0082T9.42_3	c18acquity								M665T9.2	665.0082	565.14438			7606	NA	
M665.1759T9.43	c18acquity			4					M665T9.3	665.1759	565.52322	[2008][M+1]2+		7570	NA	
M665.2319T9.72_6	c18acquity			4					M665T10.5	665.2319	583.0008	[2012][M]+		68	NA	
M665.3221T14.49	c18acquity								M665T14.1	665.3221	869.3442			35	NA	
M665.3229T14.77	c18acquity								M665T15	665.3229	886.1952			60	NA	
M665.4984T9.8	c18acquity			4					M665T10.8	665.4984	587.9523	[2007][M+1]+		68	NA	
M665.6416T9.8_1	c18acquity			4					M666T10.1	665.6416	587.98116		[2M+2Na+K]3+ 955.991 [2M+2Na+K]3+ 955.991	68	NA	
M665.7845T9.8_2	c18acquity								M666T10.3	665.7845	587.9523	[2009][M+1]+		68	NA	
M665.8618T0.79_1	c18acquity								M666T1	665.8618	47.211708		[2M+3H]3+ 997.3	176	NA	
M666.1883T7.35	c18acquity			4					M666T7	666.1883	440.83926			81	NA	
M666.1887T7.54	c18acquity			4					M666T8	666.1887	452.56974	[2014][M]+	[M+H]+ 665.183	26	NA	
M666.2141T9.78	c18acquity								M666T10.6	666.2141	587.01054	[2012][M+1]+		68	NA	
M666.247T14.54	c18acquity								M666T15.1	666.247	872.4372		[M+Na]+ 643.257	98	NA	
M666.6913T7.54_1	c18acquity			4					M667T8	666.6913	452.56806	[2015][M]+	[M+K]+ 627.729	26	NA	
M666.827T0.82	c18acquity								M667T1	666.827	49.350714			21	NA	
M666.8618T0.79_1	c18acquity								M667T1.1	666.8618	47.217276		[3M+3K-H]2+ 405.946	176	NA	
M666.9077T0.8	c18acquity								M667T1.2	666.9077	48.278358			21	NA	
M667.2361T9.72_6	c18acquity			4					M667T10.5	667.2361	583.10268	[2012][M+2]+		2851	NA	
M667.337T15.6	c18acquity								M667T16.1	667.337	936.0786		[M+H]+ 666.33	11	NA	
M667.4156T14.76	c18acquity								M667T15.1	667.4156	885.8868	[2020][M]2+		60	NA	
M667.6935T7.54	c18acquity								M668T8	667.6935	452.56926	[2015][M+1]+		26	NA	
M667.9272T15.59	c18acquity								M668T16	667.9272	935.6982			1031	NA	
M667.9604T6.76_1	c18acquity								M668T7	667.9604	405.86664	[2022][M]3+		6530	NA	
M667.9612T1.2_1	c18acquity			4					M668T1.1	667.9612	71.71926	[2021][M]3+		1	NA	
M668.1953T7.54	c18acquity			4					M668T8.1	668.1953	452.1543	[2014][M+2]+		26	NA	
M668.2956T1.19_2	c18acquity			4					M668T1.3	668.2956	71.52402	[2021][M+1]3+		1	NA	
M668.4165T14.76	c18acquity								M668T15.2	668.4165	885.8808	[2020][M+2]2+		60	NA	
M668.4191T14.49_2	c18acquity								M668T14.1	668.4191	869.259	[2019][M+2]2+		35	NA	
M669.1798T12.75	c18acquity								M669T13	669.1798	764.8134		[M+H]+ 668.178	36	NA	
M669.1965T7.54	c18acquity			4					M669T8	669.1965	452.41638	[2014][M+3]+		26	NA	
M669.2668T14.65	c18acquity								M669T15.1	669.2668	879.2016	[2023][M+1]+		24	NA	
M669.2709T15.37_2	c18acquity								M669T15.3	669.2709	922.0542		[M+Na]+ 646.289 [M+H]+ 668.265	42	NA	
M669.2714T15.01	c18acquity			4					M669T15.2	669.2714	900.405			160	NA	
M669.3722T0.81_3	c18acquity								M669T1.4	669.3722	48.37323		[M+Na+NaCOOH]+ 578.394	21	NA	
M669.4266T15.62	c18acquity								M669T16.1	669.4266	937.1766	[2024][M+2]2+		998	NA	
M669.4279T15.36_3	c18acquity								M669T15.4	669.4279	921.5928	[2025][M+2]2+		42	NA	
M669.4318T16.51	c18acquity								M669T17.1	669.4318	990.393	[2029][M]2+		126	NA	
M669.7468T7.99_1	c18acquity								M670T8	669.7468	479.39442			237	NA	
M669.9286T15.56	c18acquity								M670T16	669.9286	933.3378			181	NA	
M669.9327T16.51_1	c18acquity								M670T17.1	669.9327	990.4722	[2029][M+1]2+		126	NA	
M670.1951T14.96	c18acquity								M670T15	670.1951	897.4164	[2030][M]+	[M+K]+ 631.227	28	NA	
M670.1994T7.54	c18acquity								M670T8.4	670.1994	452.59122	[2014][M+4]+		26	NA	
M670.2649T14.65	c18acquity								M670T15.1	670.2649	879.009	[2023][M+2]+		24	NA	
M670.277T15	c18acquity			4					M670T15.2	670.277	900.2892		[M+K]+ 631.311 [M+Na]+ 647.285 [M+H]+ 669.268	160	NA	
M670.2793T15.37	c18acquity								M670T15.3	670.2793	922.3878			2072	NA	
M670.3748T0.81_2	c18acquity								M670T1.2	670.3748	48.322152		[M+H-HCOOH]+ 715.372	21	NA	
M670.4283T15.64	c18acquity								M670T16.1	670.4283	938.2812			2576	NA	
M670.4352T16.51_2	c18acquity								M670T17.3	670.4352	990.4968	[2029][M+2]2+		126	NA	
M670.8747T0.8	c18acquity								M671T1.1	670.8747	48.294906			1307	NA	
M670.9227T0.78	c18acquity								M671T1.2	670.9227	46.686168			383	NA	
M670.9367T16.51	c18acquity								M671T17.1	670.9367	990.4116	[2029][M+3]2+		126	NA	
M670.9369T16.84	c18acquity								M671T17	670.9369	1010.526			2309	NA	
M671.1971T7.54	c18acquity								M671T8	671.1971	452.56926	[2032][M]+		26	NA	
M671.2144T10.2_1	c18acquity								M671T10	671.2144	612.279			7472	NA	
M671.2681T14.66	c18acquity			4					M671T15.1	671.2681	879.5202	[2023][M+3]+		24	NA	
M671.3383T9.05	c18acquity								M671T9	671.3383	542.95914	[2033][M]3+		167	NA	
M671.358T10.2_2	c18acquity			4					M671T10.1	671.358	611.9544			7473	NA	
M671.3966T14.6	c18acquity								M671T15.2	671.3966	876.0882			76	NA	
M671.4369T16.81	c18acquity								M671T17.2	671.4369	1008.6822	[2035][M]2+		2310	NA	
M671.6447T10.2_2	c18acquity			4					M672T10.1	671.6447	612.0216			7475	NA	
M671.6736T9.05_1	c18acquity			4					M672T9	671.6736	542.83998	[2033][M+1]3+		167	NA	
M671.7866T10.21_3	c18acquity			4					M672T10.2	671.7866	612.318			7476	NA	
M671.9369T16.81	c18acquity								M672T17	671.9369	1008.3636	[2035][M+1]2+		56	NA	
M672.075T9.72_1	c18acquity			4					M672T10.3	672.075	583.04232	[2036][M]3+		68	NA	
M672.1979T7.54	c18acquity								M672T8	672.1979	452.616	[2032][M+1]+		26	NA	
M672.2809T15.37	c18acquity								M672T15.2	672.2809	922.3884		[M+K+HCOOH]+ 587.318 [M+H+HCOOH]+ 625.269	42	NA	
M672.3631T9.72_3	c18acquity			4					M672T10.5	672.3631	582.91392			2852	NA	
M672.5048T9.72_1	c18acquity			4					M673T10	672.5048	583.19064		[M+H-NH3]+ 688.526	68	NA	
M672.6492T9.72_2	c18acquity			4					M673T10.1	672.6492	583.14468		[M+H-C5H8O4]+ 803.694	68	NA	
M672.7939T9.7	c18acquity			4					M673T10.2	672.7939	582.23022			2853	NA	
M672.9092T0.89	c18acquity								M673T1	672.9092	53.344092			7	NA	
M673.1932T14.96	c18acquity								M673T15	673.1932	897.4356	[2030][M+3]+		28	NA	
M673.5324T9.56_1	c18acquity								M674T10	673.5324	573.65772	[2037][M]3+		68	NA	
M673.8667T9.56_3	c18acquity								M674T10.2	673.8667	573.8271	[2037][M+1]3+		2855	NA	
M674.1983T15.36	c18acquity								M674T15.1	674.1983	921.7512		[M+K]+ 635.232	42	NA	
M674.2141T12.75	c18acquity								M674T13	674.2141	764.9118		[2M+Na]+ 325.607	36	NA	
M674.9064T0.89	c18acquity								M675T1.1	674.9064	53.385816		[M+Na]+ 651.919	7	NA	
M675.0083T8.44_1	c18acquity			4					M675T8	675.0083	506.55804			3599	NA	
M675.3424T8.44_2	c18acquity								M675T8.1	675.3424	506.622			3588	NA	
M675.6767T8.44	c18acquity			4					M676T8.1	675.6767	506.2956			3600	NA	
M675.9528T0.8	c18acquity								M676T1	675.9528	48.294906			21	NA	
M676.1638T14.25	c18acquity			4					M676T14	676.1638	854.7714		[M+Na+K-H]+ 615.222	47	NA	
M676.1848T14.78	c18acquity			4					M676T15	676.1848	886.6374	[2043][M]+	[M+K]+ 637.218	60	NA	
M676.3371T7.39	c18acquity			4					M676T7.1	676.3371	443.29644	[2046][M]2+		257	NA	
